,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
33437,bd21e46c,0,23,2,17.0,1.0,11.0,1,23.0,2,2,23,0.0
33445,bd2e328a,0,15,0,8.0,2.0,4.0,1,15.0,0,0,15,0.0
33458,bd449df7,0,49,46,21.0,4.0,14.0,6,31.0,46,14,49,0.0
33463,bd4bd603,0,43,11,18.0,2.0,7.0,3,43.0,11,10,43,0.0
33467,bd52fb74,0,194,35,140.0,30.0,94.0,12,181.0,35,1,194,0.0
33480,bd69bfa7,0,58,85,10.0,5.0,9.0,12,38.0,85,5,58,0.0
33482,bd72c700,0,29,17,6.0,1.0,1.0,3,29.0,17,15,29,0.0
33507,bd884741,0,186,9,149.0,6.0,62.0,6,186.0,9,1,186,0.0
33528,bda07a93,0,16,10,5.0,2.0,4.0,2,16.0,10,5,16,0.0
33536,bdb313ea,0,530,143,460.0,26.0,146.0,19,34.0,143,6,530,0.0
33540,bdbec958,0,8,11,2.0,1.0,2.0,2,8.0,11,8,8,0.0
33544,bdc5c44d,0,23,15,8.0,4.0,6.0,3,23.0,15,9,23,0.0
33549,bdcd65de,1,1,3,0.0,0.0,0.0,3,30.0,1,1,30,0.0
33552,bdd05d48,0,12,8,6.0,1.0,2.0,1,12.0,8,8,12,0.0
33565,bde00913,0,10,2,3.0,3.0,3.0,1,10.0,2,2,10,0.0
33566,bde0c1fa,0,21,144,6.0,5.0,5.0,7,10.0,144,6,21,0.0
33589,be019810,0,35,0,25.0,3.0,18.0,1,35.0,0,0,35,0.0
33599,be0ad131,0,30,1,24.0,3.0,18.0,2,30.0,1,0,30,0.0
33604,be0e03b5,0,2,5,0.0,0.0,0.0,1,2.0,5,5,2,0.0
33606,be0f8552,0,111,10,83.0,10.0,38.0,7,111.0,10,1,111,0.0
33607,be119825,0,4,10,1.0,1.0,1.0,1,4.0,10,10,4,0.0
33614,be1a8730,0,141,1,73.0,21.0,46.0,3,141.0,1,0,141,1.0
33615,be1cf105,0,217,16,190.0,19.0,88.0,12,217.0,16,7,217,0.0
33619,be28950c,0,10,11,5.0,5.0,5.0,1,10.0,11,11,10,0.0
33631,be3b21fa,0,1,9,0.0,0.0,0.0,1,1.0,9,9,1,0.0
33659,be5d0939,0,9,2,2.0,2.0,2.0,1,10.0,2,2,10,0.0
33664,be629f6b,0,13,5,8.0,2.0,7.0,1,13.0,5,5,13,0.0
33668,be646cc9,1,6,38,0.0,0.0,0.0,6,19.0,2,2,23,0.0
33669,be65035b,0,8,56,0.0,0.0,0.0,3,0.0,56,54,8,0.0
33680,be759c9c,0,23,13,9.0,3.0,7.0,1,23.0,13,13,23,0.0
33697,be8c75e8,0,4,2,1.0,1.0,1.0,1,4.0,2,2,4,0.0
33698,be8c7b07,0,31,16,13.0,5.0,10.0,1,31.0,16,16,31,0.0
33709,be9ebc4c,0,51,2,40.0,9.0,23.0,1,51.0,2,2,51,0.0
33720,bead8a58,0,11,4,5.0,2.0,2.0,2,11.0,4,1,11,0.0
33728,beb9dc72,0,40,15,27.0,2.0,21.0,3,40.0,15,5,40,0.0
33739,becfcdae,1,235,131,142.0,25.0,87.0,52,10.0,80,7,489,1.0
33751,bee59279,1,218,18,155.0,20.0,56.0,10,219.0,17,0,219,1.0
33767,bf0521e7,0,97,33,57.0,16.0,35.0,9,75.0,33,9,97,0.0
33768,bf06445b,0,42,33,10.0,5.0,6.0,6,21.0,33,0,42,0.0
33776,bf12e634,0,6,9,2.0,1.0,1.0,1,6.0,9,9,6,0.0
33777,bf150b8e,0,120,39,77.0,11.0,39.0,4,109.0,39,13,120,0.0
33781,bf183490,0,4,13,1.0,1.0,1.0,1,4.0,13,13,4,0.0
33782,bf18797e,0,31,4,17.0,6.0,15.0,1,31.0,4,4,31,0.0
33785,bf1ad04c,0,189,25,60.0,15.0,38.0,11,189.0,25,12,189,0.0
33791,bf247bb8,1,36,1,21.0,2.0,7.0,4,37.0,1,0,37,1.0
33809,bf405a6b,1,6,8,0.0,0.0,0.0,3,49.0,2,1,49,0.0
33813,bf4bdecb,0,14,19,6.0,2.0,5.0,2,14.0,19,7,14,0.0
33814,bf4f68c5,0,6,13,1.0,1.0,1.0,1,6.0,13,13,6,0.0
33815,bf50dedb,0,24,18,9.0,4.0,7.0,2,24.0,18,3,24,0.0
33827,bf66b0de,2,5,2,2.0,2.0,2.0,2,19.0,1,1,19,0.0
33832,bf70690f,0,6,1,1.0,1.0,1.0,1,6.0,1,1,6,0.0
33835,bf713bac,0,19,123,3.0,1.0,2.0,3,13.0,123,4,19,0.0
33836,bf72d3a4,0,7,6,3.0,1.0,1.0,1,7.0,6,6,7,0.0
33839,bf737d9f,0,17,10,7.0,1.0,3.0,2,17.0,10,10,17,0.0
33841,bf75b723,0,39,70,25.0,7.0,14.0,4,0.0,70,64,39,0.0
33846,bf79bbc1,0,50,8,39.0,9.0,22.0,1,50.0,8,8,50,0.0
33848,bf7b20fb,0,2,16,1.0,1.0,1.0,1,2.0,16,16,2,1.0
33855,bf7fcbfa,0,30,11,23.0,2.0,10.0,1,30.0,11,11,30,0.0
33861,bf8d62a1,0,14,3,9.0,4.0,6.0,1,14.0,3,3,14,0.0
33869,bf967b74,2,44,33,19.0,5.0,15.0,16,362.0,9,9,375,0.0
33871,bf99594f,0,3,8,0.0,0.0,0.0,1,3.0,8,8,3,0.0
33877,bfaae11f,0,7,8,3.0,1.0,2.0,1,7.0,8,8,7,0.0
33880,bfb05b31,0,115,18,63.0,11.0,35.0,9,115.0,18,2,115,0.0
33882,bfb28c2c,0,15,0,10.0,3.0,7.0,1,15.0,0,0,15,0.0
33886,bfb92da2,0,150,8,107.0,8.0,41.0,1,150.0,8,8,150,0.0
33890,bfc3e505,0,41,1,19.0,4.0,12.0,2,41.0,1,1,41,0.0
33909,bfd27a39,0,20,6,12.0,4.0,10.0,2,20.0,6,3,20,1.0
33911,bfd2e65e,1,81,9,33.0,13.0,21.0,5,100.0,9,5,100,0.0
33917,bfde36f1,0,7,3,4.0,2.0,3.0,1,7.0,3,3,7,0.0
33925,bfee020e,0,129,31,49.0,8.0,24.0,9,129.0,31,2,129,0.0
33929,bff274cd,0,12,6,7.0,2.0,4.0,1,12.0,6,6,12,0.0
33932,bff83fe5,0,87,15,25.0,7.0,15.0,7,87.0,15,3,87,1.0
33934,bff8c5d9,1,1,11,0.0,0.0,0.0,8,166.0,7,7,166,0.0
33936,bff9eaf3,1,4,14,0.0,0.0,0.0,1,42.0,14,14,42,0.0
33942,c000a5e5,0,17,149,1.0,1.0,1.0,2,10.0,149,13,17,1.0
33959,c01386bc,0,23,8,5.0,4.0,4.0,2,23.0,8,7,23,0.0
33960,c0141d8b,0,189,25,46.0,20.0,32.0,12,189.0,25,0,189,0.0
33964,c01ba236,0,19,7,12.0,2.0,7.0,2,19.0,7,3,19,0.0
33981,c033b249,0,16,9,9.0,3.0,7.0,1,16.0,9,9,16,0.0
33990,c04229e6,1,7,2,3.0,2.0,3.0,4,112.0,1,0,112,0.0
33995,c04d4a65,0,11,1,7.0,2.0,5.0,1,11.0,1,1,11,0.0
34010,c05df604,0,227,25,200.0,62.0,118.0,14,227.0,25,2,227,0.0
34018,c065014b,1,16,1,7.0,2.0,5.0,1,17.0,1,1,17,0.0
34020,c0699030,0,2,11,0.0,0.0,0.0,1,2.0,11,11,2,0.0
34021,c06a37cf,0,9,13,5.0,5.0,5.0,1,9.0,13,13,9,1.0
34028,c07339e1,0,67,40,35.0,5.0,23.0,6,51.0,40,12,67,0.0
34035,c07ad04a,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,0.0
34038,c07d4ba9,0,27,10,23.0,1.0,8.0,1,27.0,10,10,27,0.0
34044,c088d098,0,15,33,2.0,2.0,2.0,3,11.0,33,7,15,0.0
34050,c090277b,1,1,65,0.0,0.0,0.0,1,0.0,65,65,28,1.0
34054,c09562a1,0,39,14,26.0,3.0,17.0,3,39.0,14,14,39,0.0
34060,c0a5519c,0,12,6,5.0,3.0,5.0,1,12.0,6,6,12,0.0
34070,c0b22598,0,40,6,28.0,16.0,19.0,2,40.0,6,1,40,0.0
34077,c0b9e3cb,0,79,5,63.0,8.0,30.0,4,79.0,5,1,79,0.0
34081,c0c339d5,0,84,15,48.0,8.0,32.0,3,84.0,15,14,84,0.0
34083,c0c4be48,1,122,37,78.0,5.0,28.0,81,246.0,13,6,306,0.0
34104,c0d80a6e,0,72,4,14.0,4.0,4.0,3,72.0,4,3,72,0.0
34111,c0df9e08,3,1,104,0.0,0.0,0.0,13,11.0,8,8,85,0.0
34118,c0e9e3ba,0,103,35,51.0,2.0,22.0,12,99.0,35,1,103,0.0
34130,c0f66132,0,4,11,1.0,1.0,1.0,1,4.0,11,11,4,0.0
34153,c10a2db1,0,30,7,16.0,3.0,7.0,3,30.0,7,6,30,0.0
34154,c10d642a,0,36,16,13.0,3.0,7.0,4,36.0,16,14,36,0.0
34156,c10efdb1,0,37,6,14.0,4.0,10.0,1,37.0,6,6,37,0.0
34158,c1105568,0,32,2,12.0,2.0,8.0,2,32.0,2,2,32,0.0
34164,c121723e,0,28,16,6.0,6.0,6.0,5,28.0,16,0,28,1.0
34181,c134e3be,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
34183,c135a558,0,29,23,8.0,3.0,4.0,6,29.0,23,12,29,0.0
34193,c1423da1,2,17,143,3.0,2.0,3.0,44,78.0,2,2,595,0.0
34194,c143a39e,0,136,2,91.0,9.0,47.0,5,136.0,2,0,136,0.0
34196,c1494f44,0,80,29,46.0,7.0,28.0,5,80.0,29,0,80,1.0
34211,c15ec1b7,0,10,11,4.0,1.0,2.0,1,10.0,11,11,10,0.0
34227,c1810c2d,0,53,6,29.0,3.0,13.0,4,53.0,6,0,53,0.0
34238,c196135d,0,6,0,3.0,1.0,3.0,1,6.0,0,0,6,0.0
34240,c197b684,0,138,31,86.0,8.0,39.0,4,138.0,31,9,138,1.0
34246,c1a5d12f,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
34274,c1d4c307,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
34278,c1d6991e,0,4,0,1.0,1.0,1.0,1,5.0,0,0,5,0.0
34282,c1da9089,0,6,2,2.0,1.0,1.0,1,6.0,2,2,6,0.0
34287,c1e4f699,0,9,3,3.0,1.0,3.0,1,9.0,3,3,9,0.0
34295,c1eb47ef,0,8,7,1.0,1.0,1.0,1,8.0,7,7,8,0.0
34301,c1f1146c,0,15,43,8.0,1.0,6.0,1,0.0,43,43,15,1.0
34306,c1f513fb,0,4,38,1.0,1.0,1.0,1,0.0,38,38,4,0.0
34313,c204a9f5,0,63,6,33.0,5.0,18.0,4,63.0,6,1,63,0.0
34317,c20c43e6,0,8,12,4.0,1.0,3.0,1,8.0,12,12,8,0.0
34335,c22a296a,0,19,14,14.0,1.0,7.0,1,19.0,14,14,19,1.0
34344,c23ebf25,0,26,13,12.0,2.0,8.0,1,26.0,13,13,26,0.0
34351,c24ececa,0,6,0,1.0,1.0,1.0,1,6.0,0,0,6,0.0
34361,c25fb0ad,0,83,5,72.0,18.0,40.0,4,83.0,5,5,83,0.0
34362,c260fe0f,0,8,13,2.0,2.0,2.0,2,8.0,13,3,8,0.0
34378,c2720c31,0,6,13,1.0,1.0,1.0,2,6.0,13,12,6,0.0
34386,c27bb569,0,46,10,26.0,5.0,19.0,2,46.0,10,7,46,0.0
34387,c27c1ef6,0,28,31,10.0,6.0,6.0,3,28.0,31,3,28,1.0
34397,c28b49d1,0,223,9,162.0,18.0,88.0,14,223.0,9,0,223,1.0
34404,c2992334,0,30,8,17.0,2.0,11.0,1,30.0,8,8,30,0.0
34409,c2a464e5,0,18,11,13.0,2.0,12.0,2,18.0,11,10,18,0.0
34415,c2acc1c5,0,13,0,10.0,3.0,7.0,1,13.0,0,0,13,1.0
34427,c2c6c485,0,4,13,1.0,1.0,1.0,1,4.0,13,13,4,0.0
34450,c2eae7e1,0,164,44,105.0,18.0,59.0,16,63.0,44,3,164,0.0
34473,c309a8ba,1,47,56,19.0,6.0,8.0,9,36.0,56,1,60,0.0
34475,c30c6b81,0,4,124,0.0,0.0,0.0,1,0.0,124,124,4,0.0
34482,c317c4d7,2,58,10,34.0,7.0,19.0,11,168.0,10,2,168,0.0
34489,c31d0174,0,349,85,196.0,17.0,87.0,46,167.0,85,2,349,1.0
34490,c31ddf1b,0,20,9,2.0,2.0,2.0,4,20.0,9,8,20,0.0
34524,c34f4924,0,84,19,26.0,3.0,13.0,10,84.0,19,2,84,0.0
34528,c35326ee,0,52,45,12.0,7.0,8.0,6,36.0,45,11,52,0.0
34530,c3536a91,1,58,16,31.0,14.0,24.0,12,67.0,16,6,67,0.0
34551,c368e1a8,0,17,104,3.0,2.0,2.0,2,7.0,104,2,17,1.0
34554,c36bf9e5,0,1368,56,1077.0,25.0,233.0,96,296.0,56,7,1368,0.0
34574,c379df6c,0,4,75,1.0,1.0,1.0,1,0.0,75,75,4,0.0
34575,c37a4d75,0,10,9,2.0,1.0,2.0,1,10.0,9,9,10,0.0
34600,c39edd33,1,29,141,9.0,4.0,8.0,13,108.0,6,1,125,0.0
34603,c3a2e389,0,11,2,1.0,1.0,1.0,2,11.0,2,1,11,0.0
34612,c3aed18d,0,16,23,3.0,1.0,2.0,5,16.0,23,1,16,0.0
34633,c3d16880,0,11,9,7.0,2.0,6.0,1,11.0,9,9,11,0.0
34641,c3df54ed,0,192,121,52.0,18.0,33.0,21,76.0,121,1,192,0.0
34654,c3f761ad,0,130,51,88.0,18.0,59.0,8,29.0,51,12,130,0.0
34657,c3fa3006,0,8,0,5.0,1.0,5.0,1,8.0,0,0,8,1.0
34663,c4012f15,0,21,2,6.0,4.0,4.0,2,21.0,2,1,21,0.0
34668,c4074fc8,0,56,141,22.0,9.0,10.0,5,28.0,141,0,56,0.0
34678,c417f08e,0,102,25,76.0,14.0,47.0,2,102.0,25,25,102,0.0
34679,c418f4b2,0,61,1,33.0,5.0,24.0,4,61.0,1,0,61,0.0
34683,c41e9e1b,0,36,84,18.0,4.0,13.0,3,23.0,84,19,36,0.0
34686,c41fd6c0,0,5,16,1.0,1.0,1.0,1,5.0,16,16,5,0.0
34693,c428423f,0,11,54,2.0,2.0,2.0,3,7.0,54,2,11,0.0
34702,c436656f,1,27,38,16.0,3.0,9.0,6,101.0,7,3,103,0.0
34741,c46ebcdf,0,32,3,23.0,9.0,15.0,1,32.0,3,3,32,0.0
34743,c46efdcf,0,32,43,20.0,5.0,13.0,1,0.0,43,43,32,0.0
34744,c46fda92,0,21,6,10.0,1.0,7.0,3,21.0,6,4,21,0.0
34761,c4855804,0,10,11,4.0,2.0,4.0,1,10.0,11,11,10,0.0
34770,c48d2c03,0,17,16,9.0,3.0,7.0,1,17.0,16,16,17,0.0
34771,c48d3e56,0,58,30,20.0,8.0,14.0,5,58.0,30,3,58,0.0
34772,c48d420c,0,43,54,16.0,6.0,10.0,10,25.0,54,1,43,0.0
34779,c49a64b7,0,87,66,28.0,16.0,22.0,14,62.0,66,0,87,0.0
34782,c49f832f,0,46,26,10.0,7.0,9.0,7,46.0,26,0,46,0.0
34783,c49fb8ea,0,30,2,18.0,2.0,6.0,3,30.0,2,1,30,0.0
34785,c4a01123,1,13,0,10.0,2.0,5.0,1,20.0,0,0,20,0.0
34787,c4a36133,0,75,15,60.0,9.0,37.0,1,75.0,15,15,75,0.0
34805,c4bd9de2,0,11,8,2.0,1.0,1.0,1,11.0,8,8,11,0.0
34808,c4bfa384,0,25,34,8.0,3.0,5.0,3,22.0,34,15,25,0.0
34811,c4c60895,0,142,12,114.0,12.0,47.0,6,142.0,12,0,142,0.0
34813,c4c8cae4,0,10,98,6.0,4.0,5.0,1,0.0,98,98,10,1.0
34818,c4d5cb34,0,138,53,88.0,12.0,42.0,10,127.0,53,0,138,1.0
34821,c4d6eed9,0,55,9,41.0,6.0,26.0,4,55.0,9,1,55,0.0
34822,c4d74766,0,153,52,51.0,17.0,33.0,7,121.0,52,18,153,1.0
34844,c4f1e27d,1,305,81,48.0,16.0,38.0,61,33.0,72,4,358,1.0
34848,c4fdfcf9,0,42,49,16.0,5.0,12.0,4,32.0,49,2,42,0.0
34863,c51ab12d,0,17,11,6.0,2.0,3.0,2,17.0,11,11,17,0.0
34866,c523a9f3,0,12,96,2.0,2.0,2.0,1,0.0,96,96,12,0.0
34872,c53889cc,0,293,122,251.0,12.0,59.0,7,0.0,122,120,293,1.0
34879,c541c863,1,256,54,146.0,27.0,83.0,12,245.0,54,0,276,1.0
34880,c543dfdd,0,150,42,127.0,26.0,81.0,7,68.0,42,14,150,0.0
34881,c543fb08,0,12,9,4.0,1.0,3.0,1,12.0,9,9,12,0.0
34888,c55d5970,0,3,81,0.0,0.0,0.0,1,0.0,81,81,3,0.0
34895,c566fb18,0,25,1,6.0,4.0,5.0,2,25.0,1,1,25,0.0
34935,c5ae7c94,0,11,9,5.0,1.0,4.0,1,11.0,9,9,11,0.0
34952,c5cdd194,0,32,10,18.0,8.0,16.0,2,32.0,10,9,32,0.0
34971,c5f75139,0,74,13,44.0,6.0,26.0,4,74.0,13,8,74,0.0
34977,c6077624,0,19,1,5.0,1.0,3.0,2,19.0,1,1,19,0.0
34978,c6083543,0,2,0,0.0,0.0,0.0,1,2.0,0,0,2,0.0
34979,c60ac068,0,31,12,21.0,9.0,15.0,1,31.0,12,12,31,0.0
34981,c60be13c,1,349,136,52.0,21.0,33.0,69,20.0,105,0,605,0.0
34983,c610df52,0,39,16,27.0,2.0,18.0,2,39.0,16,0,39,0.0
34991,c6246577,0,45,0,21.0,8.0,14.0,4,45.0,0,0,45,0.0
34992,c625bb36,0,53,37,37.0,19.0,29.0,3,31.0,37,9,53,1.0
34996,c62d4787,0,136,52,93.0,17.0,56.0,11,127.0,52,7,136,0.0
35008,c6439bde,0,30,11,17.0,5.0,14.0,2,30.0,11,7,30,0.0
35020,c662e3b3,0,108,47,32.0,6.0,19.0,17,94.0,47,1,108,0.0
35024,c66aa086,0,42,2,21.0,3.0,11.0,1,42.0,2,2,42,0.0
35031,c67ac444,0,10,14,4.0,1.0,4.0,1,10.0,14,14,10,0.0
35034,c67c0d03,1,24,7,5.0,3.0,5.0,2,79.0,7,7,79,0.0
35037,c6862662,0,18,19,4.0,2.0,3.0,2,18.0,19,7,18,0.0
35049,c697dac3,1,11,11,2.0,1.0,1.0,4,37.0,10,2,37,0.0
35060,c6a20389,0,6,4,2.0,1.0,1.0,1,6.0,4,4,6,0.0
35076,c6ba975a,0,23,3,6.0,1.0,3.0,6,23.0,3,0,23,0.0
35078,c6bdfde4,0,117,45,47.0,11.0,21.0,9,23.0,45,12,117,1.0
35087,c6cc6746,0,27,16,18.0,2.0,13.0,1,27.0,16,16,27,0.0
35093,c6dcb346,0,1,14,0.0,0.0,0.0,1,1.0,14,14,1,0.0
35102,c6eca7e6,1,4,7,0.0,0.0,0.0,1,33.0,7,7,33,0.0
35105,c6f24888,0,47,2,28.0,4.0,12.0,1,48.0,2,2,48,0.0
35116,c6fa903b,0,7,10,3.0,3.0,3.0,1,7.0,10,10,7,0.0
35121,c7020929,0,41,12,16.0,9.0,9.0,8,41.0,12,4,41,0.0
35132,c70a89fa,0,21,10,4.0,1.0,4.0,1,21.0,10,10,21,0.0
35155,c7287095,0,12,15,4.0,2.0,2.0,3,12.0,15,5,12,0.0
35157,c729ffc9,0,71,2,31.0,7.0,18.0,4,71.0,2,1,71,0.0
35163,c731f37b,0,23,11,5.0,2.0,4.0,3,23.0,11,11,23,0.0
35170,c7470f99,0,10,2,4.0,1.0,3.0,1,10.0,2,2,10,0.0
35172,c7494aae,0,289,118,169.0,20.0,69.0,12,132.0,118,13,289,0.0
35177,c756630f,0,69,4,60.0,9.0,32.0,2,69.0,4,4,69,0.0
35181,c762f8a4,0,127,35,45.0,7.0,25.0,9,105.0,35,9,127,0.0
35183,c7641d93,1,0,134,0.0,0.0,0.0,3,0.0,133,133,26,1.0
35208,c775d21a,2,81,31,67.0,15.0,37.0,16,327.0,14,4,327,0.0
35213,c779237f,2,209,129,130.0,13.0,51.0,89,72.0,77,5,661,1.0
35241,c78a6722,0,9,11,0.0,0.0,0.0,1,9.0,11,11,9,0.0
35246,c792a751,0,56,55,30.0,3.0,17.0,8,8.0,55,10,56,1.0
35247,c792bb6b,0,4,15,1.0,1.0,1.0,1,4.0,15,15,4,0.0
35249,c794043f,1,2,0,1.0,1.0,1.0,1,39.0,0,0,39,0.0
35258,c7a15318,0,25,2,17.0,6.0,15.0,1,25.0,2,2,25,0.0
35267,c7a44f62,7,45,17,14.0,4.0,8.0,33,310.0,14,1,310,0.0
35271,c7a8a256,0,47,0,40.0,8.0,20.0,2,47.0,0,0,47,0.0
35278,c7b0fc4a,0,9,7,6.0,1.0,5.0,1,9.0,7,7,9,0.0
35282,c7b90f94,0,45,3,30.0,5.0,22.0,3,45.0,3,0,45,1.0
35287,c7bc277a,0,5,9,1.0,1.0,1.0,1,5.0,9,9,5,0.0
35297,c7c91b8c,0,71,0,41.0,13.0,31.0,4,71.0,0,0,71,0.0
35305,c7cc2c23,5,93,143,82.0,11.0,47.0,77,545.0,6,0,1561,1.0
35318,c7e64edd,1,36,47,24.0,3.0,11.0,3,79.0,2,2,99,0.0
35332,c8017cd2,0,65,146,25.0,11.0,20.0,9,20.0,146,0,65,1.0
35340,c8147c0f,0,40,20,23.0,4.0,13.0,3,40.0,20,8,40,0.0
35346,c8199c95,0,9,1,5.0,1.0,4.0,1,9.0,1,1,9,0.0
35347,c81fa4ff,0,20,12,9.0,1.0,7.0,2,20.0,12,11,20,0.0
35356,c82dfdbb,0,87,31,55.0,9.0,32.0,6,87.0,31,8,87,0.0
35358,c8302549,0,53,13,19.0,2.0,10.0,8,53.0,13,0,53,1.0
35361,c83762e7,0,14,5,5.0,2.0,3.0,1,14.0,5,5,14,0.0
35374,c84ef938,0,14,16,7.0,3.0,4.0,1,14.0,16,16,14,0.0
35379,c85585a5,0,52,2,37.0,5.0,15.0,2,52.0,2,1,52,0.0
35386,c85bd0cb,0,10,1,7.0,1.0,3.0,1,10.0,1,1,10,0.0
35401,c871eca2,0,32,37,18.0,7.0,14.0,4,27.0,37,13,32,0.0
35407,c879bf57,0,269,126,146.0,12.0,76.0,17,107.0,126,5,269,0.0
35430,c89bf0dc,0,28,2,4.0,3.0,3.0,1,28.0,2,2,28,0.0
35434,c8a0816f,0,19,9,9.0,3.0,4.0,3,19.0,9,8,19,0.0
35436,c8a9c1c9,0,25,6,18.0,4.0,15.0,1,25.0,6,6,25,0.0
35437,c8ab3422,0,6,12,2.0,2.0,2.0,1,6.0,12,12,6,0.0
35459,c8e25442,0,1870,47,1599.0,45.0,333.0,99,1153.0,47,0,1870,0.0
35465,c8e92f4e,0,33,9,20.0,5.0,11.0,2,33.0,9,9,33,0.0
35467,c8ebf7f9,0,602,32,496.0,32.0,185.0,26,530.0,32,4,602,0.0
35479,c8f86ff2,0,22,15,6.0,1.0,2.0,1,22.0,15,15,22,0.0
35493,c9154a44,0,4,1,1.0,1.0,1.0,1,4.0,1,1,4,0.0
35502,c91e61f6,0,6,148,1.0,1.0,1.0,1,0.0,148,148,6,0.0
35507,c9241755,1,2,10,0.0,0.0,0.0,1,7.0,10,10,7,0.0
35509,c9289485,0,7,0,1.0,1.0,1.0,1,7.0,0,0,7,0.0
35520,c93789af,0,47,10,15.0,7.0,8.0,9,47.0,10,6,47,1.0
35534,c943c384,0,94,67,53.0,15.0,28.0,5,0.0,67,61,94,1.0
35550,c963da7e,0,33,16,23.0,8.0,16.0,1,33.0,16,16,33,0.0
35554,c9727e3d,0,64,14,50.0,6.0,25.0,1,64.0,14,14,64,0.0
35558,c974c674,3,26,77,16.0,5.0,12.0,8,89.0,1,0,109,0.0
35570,c97fdde8,0,3,14,0.0,0.0,0.0,1,3.0,14,14,3,0.0
35573,c985acf8,0,59,15,36.0,7.0,25.0,5,59.0,15,0,59,0.0
35590,c997d392,2,20,64,9.0,8.0,8.0,5,0.0,57,32,34,0.0
35599,c9a0080d,0,4,15,1.0,1.0,1.0,1,4.0,15,15,4,0.0
35606,c9a79073,0,133,64,99.0,15.0,56.0,9,73.0,64,3,133,0.0
35607,c9a83ddf,0,106,9,65.0,3.0,16.0,20,106.0,9,0,106,1.0
35611,c9b10669,0,7,0,2.0,2.0,2.0,1,7.0,0,0,7,0.0
35612,c9b1aaa2,0,42,93,5.0,5.0,5.0,6,24.0,93,17,42,0.0
35617,c9b8c0cf,0,15,3,7.0,4.0,5.0,1,15.0,3,3,15,0.0
35620,c9bb360f,0,8,9,2.0,1.0,1.0,1,8.0,9,9,8,0.0
35621,c9bd8008,0,11,10,7.0,2.0,6.0,1,11.0,10,10,11,0.0
35626,c9c59030,0,14,4,9.0,2.0,7.0,2,14.0,4,3,14,1.0
35627,c9c822d0,0,45,1,37.0,4.0,26.0,2,45.0,1,1,45,1.0
35634,c9c96c81,6,32,20,25.0,5.0,15.0,22,625.0,1,0,625,1.0
35674,c9ffb00a,2,6,13,1.0,1.0,1.0,10,84.0,0,0,84,0.0
35685,ca083c0f,2,15,98,3.0,3.0,3.0,6,29.0,13,1,38,0.0
35696,ca13afc4,0,7,14,3.0,2.0,2.0,1,7.0,14,14,7,0.0
35704,ca20f148,0,38,1,33.0,7.0,30.0,2,38.0,1,1,38,0.0
35705,ca24dc30,0,14,20,5.0,2.0,3.0,4,14.0,20,9,14,1.0
35708,ca2dab02,0,22,16,4.0,1.0,2.0,4,22.0,16,2,22,0.0
35722,ca4bf6a6,0,11,11,3.0,3.0,3.0,1,11.0,11,11,11,0.0
35731,ca5cb1d3,3,7,39,0.0,0.0,0.0,21,44.0,8,7,119,0.0
35736,ca6249a3,0,7,57,3.0,1.0,2.0,1,0.0,57,57,7,0.0
35741,ca6641dc,0,153,135,38.0,10.0,24.0,23,16.0,135,5,153,1.0
35744,ca6a0908,0,5,143,1.0,1.0,1.0,2,0.0,143,118,5,0.0
35750,ca741cfc,0,10,8,4.0,1.0,4.0,1,10.0,8,8,10,0.0
35757,ca856251,0,14,43,3.0,3.0,3.0,4,4.0,43,3,14,0.0
35762,ca8beb0c,0,9,24,3.0,2.0,2.0,2,9.0,24,18,9,0.0
35765,ca927cf6,0,70,14,56.0,13.0,35.0,7,70.0,14,2,70,0.0
35769,ca9e125e,0,108,9,21.0,9.0,14.0,3,108.0,9,8,108,0.0
35774,caa2ec84,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,0.0
35779,caaa8d74,0,73,7,64.0,3.0,32.0,4,73.0,7,2,73,0.0
35789,caba733d,0,116,4,112.0,20.0,65.0,1,116.0,4,4,116,0.0
35790,cabbf33d,0,54,1,32.0,9.0,24.0,6,54.0,1,0,54,0.0
35802,caca9648,1,14,7,7.0,1.0,3.0,6,45.0,2,0,45,0.0
35832,cb007370,0,10,2,1.0,1.0,1.0,1,10.0,2,2,10,0.0
35833,cb015e4a,0,61,17,35.0,5.0,20.0,9,61.0,17,4,61,0.0
35836,cb032a7f,0,33,13,29.0,6.0,26.0,1,33.0,13,13,33,0.0
35844,cb0e1f46,0,147,42,54.0,14.0,34.0,12,83.0,42,2,147,1.0
35845,cb0e3cb7,0,154,100,67.0,13.0,35.0,17,20.0,100,2,154,0.0
35846,cb0e718b,0,10,17,7.0,2.0,6.0,1,10.0,17,17,10,0.0
35847,cb0f3f5e,0,3,2,0.0,0.0,0.0,1,3.0,2,2,3,0.0
35849,cb153bb8,0,41,6,17.0,8.0,13.0,2,41.0,6,0,41,0.0
35863,cb1f62fc,0,27,0,8.0,4.0,5.0,4,27.0,0,0,27,0.0
