,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
23254,842770b2,0,23,133,5.0,4.0,4.0,133,133,23,0.0
23268,843e9159,0,3,1,1.0,1.0,1.0,1,1,3,0.0
23274,8457cb4c,0,10,13,4.0,1.0,4.0,13,13,10,0.0
23297,846ee151,1,270,133,87.0,9.0,45.0,62,0,490,1.0
23299,846fde56,0,833,76,220.0,33.0,91.0,76,14,833,1.0
23306,8476a155,0,63,11,12.0,3.0,3.0,11,5,63,0.0
23331,849507c1,0,15,26,3.0,1.0,1.0,26,11,15,0.0
23346,84a72037,0,145,12,92.0,17.0,37.0,12,1,145,1.0
23373,84c993c0,0,46,1,31.0,4.0,15.0,1,0,46,0.0
23403,84ed5dd6,0,97,11,33.0,7.0,16.0,11,0,97,1.0
23425,8517f208,3,60,16,37.0,10.0,24.0,15,2,143,1.0
23461,854c459b,0,4,9,1.0,1.0,1.0,9,9,4,0.0
23483,8566c65d,0,10,10,2.0,1.0,1.0,10,10,10,0.0
23514,8592af32,0,42,16,20.0,7.0,15.0,16,9,42,0.0
23531,85a4b347,0,9,9,7.0,1.0,5.0,9,9,9,0.0
23538,85b03c2b,0,12,0,8.0,1.0,7.0,0,0,12,0.0
23554,85cb8723,0,20,1,10.0,3.0,6.0,1,1,20,1.0
23581,85fb7c44,0,7,0,3.0,1.0,2.0,0,0,7,0.0
23612,8617a025,0,59,5,27.0,5.0,21.0,5,1,59,0.0
23614,86192d24,0,35,13,14.0,7.0,10.0,13,2,35,1.0
23630,863be05c,0,8,12,5.0,1.0,4.0,12,12,8,0.0
23655,86659b55,0,7,11,1.0,1.0,1.0,11,11,7,0.0
23690,86879d0f,0,81,62,34.0,8.0,19.0,62,12,81,1.0
23720,86afedf0,1,2,148,0.0,0.0,0.0,143,142,11,1.0
23756,86e5e80b,0,9,144,2.0,1.0,2.0,144,144,9,0.0
23778,870a6856,0,120,68,25.0,6.0,14.0,68,17,120,1.0
23823,8737662e,0,65,3,53.0,14.0,42.0,3,0,65,1.0
23831,873e1e8a,0,141,43,102.0,16.0,66.0,43,10,141,1.0
23837,874925e0,0,6,18,2.0,2.0,2.0,18,18,6,1.0
23858,875d6727,0,89,0,58.0,7.0,23.0,0,0,89,1.0
23901,87b51048,1,23,8,9.0,4.0,7.0,6,0,232,0.0
23926,87ec8bd5,0,8,4,5.0,2.0,5.0,4,4,8,0.0
23938,87fabee6,0,130,20,64.0,9.0,30.0,20,7,130,1.0
23982,882dff60,0,32,7,18.0,2.0,10.0,7,7,32,0.0
24104,88ae7a98,3,137,22,66.0,23.0,42.0,22,0,168,1.0
24117,88c1e0f3,0,70,51,42.0,18.0,30.0,51,30,70,1.0
24129,88da935b,0,8,7,2.0,1.0,1.0,7,7,8,0.0
24130,88da94b8,0,136,65,92.0,15.0,44.0,65,0,136,1.0
24157,88f7bea9,0,44,26,20.0,12.0,16.0,26,16,44,0.0
24182,8914d100,0,65,6,38.0,9.0,22.0,6,1,65,1.0
24189,8921ed17,0,27,5,14.0,1.0,4.0,5,5,27,0.0
24223,895c09ad,0,3,76,1.0,1.0,1.0,76,76,3,1.0
24253,8988a209,0,5,0,0.0,0.0,0.0,0,0,5,1.0
24270,89a518e2,0,40,1,16.0,5.0,10.0,1,0,40,1.0
24272,89a92bf8,0,57,62,6.0,5.0,6.0,62,44,57,1.0
24275,89afa360,0,14,13,3.0,1.0,3.0,13,13,14,0.0
24287,89c09407,0,29,9,15.0,3.0,11.0,9,1,29,1.0
24330,89f5c86a,0,21,101,7.0,2.0,4.0,101,68,21,0.0
24357,8a1dfd65,0,11,56,5.0,1.0,3.0,56,56,11,1.0
24372,8a2b2c7f,0,21,1,2.0,2.0,2.0,1,1,21,0.0
24389,8a484f38,0,5,3,1.0,1.0,1.0,3,3,5,0.0
24403,8a57c4f9,0,36,4,14.0,1.0,8.0,4,4,36,0.0
24461,8ab7ea15,0,19,6,6.0,3.0,4.0,6,1,19,0.0
24462,8abb10fb,0,114,21,78.0,10.0,39.0,21,8,114,1.0
24476,8ad9a9f0,0,7,12,2.0,2.0,2.0,12,12,7,0.0
24497,8af11dbc,3,90,150,61.0,11.0,34.0,84,67,706,1.0
24572,8b664d8a,0,5,19,2.0,1.0,1.0,19,19,5,0.0
24601,8b84f3e1,1,79,16,53.0,2.0,20.0,16,2,108,1.0
24605,8b8bcc67,0,17,69,7.0,5.0,6.0,69,8,17,0.0
24615,8ba237df,0,428,144,352.0,35.0,191.0,144,0,428,0.0
24619,8ba82a84,0,35,23,23.0,1.0,10.0,23,4,35,0.0
24620,8ba8bddf,0,29,13,11.0,8.0,10.0,13,5,29,1.0
24677,8befb73a,0,3,0,1.0,1.0,1.0,0,0,3,1.0
24679,8bf28c5a,1,4,23,0.0,0.0,0.0,14,13,34,1.0
24710,8c27c9a2,0,56,0,48.0,21.0,30.0,0,0,56,1.0
24722,8c39d68c,0,11,12,8.0,2.0,6.0,12,12,11,0.0
24729,8c487ae5,0,17,2,11.0,1.0,8.0,2,2,17,0.0
24749,8c6d264d,0,3,14,0.0,0.0,0.0,14,14,3,1.0
24756,8c74b7a9,0,28,22,12.0,2.0,6.0,22,6,28,0.0
24764,8c7e9b41,0,24,2,16.0,2.0,11.0,2,2,24,0.0
24772,8c8f7b1d,0,112,9,55.0,8.0,25.0,9,1,112,0.0
24875,8d2657e8,1,7,30,0.0,0.0,0.0,19,2,34,1.0
24890,8d3f6efa,0,13,85,3.0,1.0,2.0,85,2,13,1.0
24893,8d44fc59,0,3,60,0.0,0.0,0.0,60,60,3,1.0
24905,8d55b1f4,0,77,37,60.0,11.0,34.0,37,1,77,0.0
24906,8d587c3a,0,33,27,17.0,6.0,12.0,27,0,33,1.0
24943,8d9bfbe1,0,75,14,55.0,9.0,25.0,14,0,75,1.0
24971,8dbc82d3,0,24,2,5.0,2.0,3.0,2,2,24,0.0
24992,8ddbc8f2,0,12,10,7.0,1.0,3.0,10,10,12,1.0
25002,8de74163,0,239,19,200.0,7.0,78.0,19,0,239,1.0
25025,8e05076d,0,9,54,2.0,2.0,2.0,54,54,9,1.0
25048,8e282954,0,6,14,2.0,2.0,2.0,14,14,6,0.0
25109,8e75048b,0,80,8,65.0,16.0,43.0,8,1,80,1.0
25163,8ebbbafb,0,176,70,99.0,20.0,62.0,70,0,176,1.0
25166,8ebedab9,0,18,0,15.0,1.0,8.0,0,0,18,0.0
25173,8ec322d5,0,31,25,7.0,4.0,6.0,25,1,31,0.0
25182,8ecf7502,0,526,106,235.0,11.0,56.0,106,1,526,0.0
25189,8ed933b2,0,27,13,13.0,4.0,10.0,13,6,27,1.0
25225,8f174865,2,688,114,353.0,17.0,94.0,114,6,718,1.0
25235,8f2a11fb,0,60,14,26.0,7.0,17.0,14,12,60,0.0
25236,8f2a9998,0,11,3,4.0,4.0,4.0,3,3,11,1.0
25247,8f31e159,4,78,57,30.0,11.0,22.0,16,6,331,1.0
25296,8f68808f,2,18,10,1.0,1.0,1.0,8,2,43,0.0
25298,8f6c215e,0,42,8,28.0,3.0,12.0,8,2,42,1.0
25358,8fb944ea,0,48,11,15.0,2.0,5.0,11,10,48,1.0
25361,8fbec966,0,6,68,0.0,0.0,0.0,68,68,6,0.0
25402,8feb09fc,0,264,15,160.0,34.0,66.0,15,4,264,1.0
25411,8ff60489,0,24,1,21.0,5.0,16.0,1,1,24,0.0
25417,9008465d,0,96,8,75.0,10.0,27.0,8,5,96,0.0
25468,905b34fe,0,80,14,41.0,10.0,33.0,14,1,80,0.0
25483,90696d53,0,244,36,106.0,21.0,52.0,36,2,244,1.0
25532,90ab4ff1,0,24,23,9.0,4.0,9.0,23,4,24,1.0
25597,90fe52c5,1,12,20,1.0,1.0,1.0,16,16,21,0.0
25605,91083ae7,0,156,30,48.0,17.0,29.0,30,0,156,1.0
25614,9112e797,0,81,37,21.0,5.0,11.0,37,1,81,1.0
25619,911a21cb,0,38,13,18.0,4.0,11.0,13,2,38,1.0
25632,9130e586,0,7,7,2.0,1.0,1.0,7,7,7,0.0
25708,91a471a9,0,8,18,1.0,1.0,1.0,18,18,8,1.0
25717,91b3a0e0,0,14,0,1.0,1.0,1.0,0,0,14,1.0
25722,91c00880,0,37,1,23.0,1.0,11.0,1,0,37,1.0
25752,91fab4d9,0,27,16,20.0,10.0,15.0,16,16,27,0.0
25767,920bf083,0,20,11,9.0,2.0,8.0,11,11,20,0.0
25775,9212243a,0,20,10,5.0,3.0,4.0,10,10,20,0.0
25779,9216c2a3,0,38,3,23.0,3.0,16.0,3,1,38,1.0
25792,92284e98,0,10,11,8.0,2.0,5.0,11,11,10,0.0
25813,92441fa1,0,68,16,57.0,11.0,40.0,16,0,68,1.0
25842,926a7518,0,18,7,16.0,3.0,7.0,7,7,18,0.0
25874,92886eb4,1,67,19,18.0,9.0,12.0,19,3,109,1.0
25880,928ecb2c,0,41,142,14.0,7.0,11.0,142,56,41,1.0
25882,9291c3c9,0,10,58,4.0,2.0,2.0,58,58,10,1.0
25892,92ad8cfe,0,29,13,19.0,2.0,9.0,13,13,29,0.0
25924,92e01fea,1,36,38,22.0,2.0,11.0,10,1,92,0.0
25935,92f88b65,0,5,2,1.0,1.0,1.0,2,2,5,0.0
25946,930490c2,0,45,6,13.0,4.0,9.0,6,1,45,0.0
25955,930cc93a,0,76,38,33.0,11.0,21.0,38,11,76,0.0
25975,9321b788,3,172,133,41.0,22.0,32.0,20,8,366,1.0
25989,933a69b8,0,134,139,93.0,19.0,56.0,139,0,134,1.0
26011,935f7b4f,0,15,48,6.0,3.0,5.0,48,48,16,1.0
26082,93b4277d,0,24,6,10.0,3.0,8.0,6,6,24,1.0
26179,9439db46,3,5,84,1.0,1.0,1.0,71,71,75,1.0
26182,943b7a62,0,111,48,63.0,10.0,51.0,48,6,111,0.0
26222,9476c52a,0,11,27,3.0,2.0,2.0,27,9,12,1.0
26235,9485402f,2,104,42,48.0,11.0,28.0,42,3,142,1.0
26256,94a705bf,1,37,23,0.0,0.0,0.0,14,0,202,1.0
26301,94ec33f1,0,4,7,1.0,1.0,1.0,7,7,4,1.0
26329,9519aa76,0,18,31,3.0,3.0,3.0,31,18,18,1.0
26335,95299aa0,0,56,72,36.0,14.0,23.0,72,11,56,0.0
26373,95663795,1,35,21,15.0,5.0,10.0,11,1,306,0.0
26396,95843391,0,171,138,87.0,28.0,57.0,138,2,171,1.0
26402,958d644a,0,3,52,1.0,1.0,1.0,52,52,3,1.0
26424,95a57dca,0,98,72,23.0,6.0,10.0,72,0,98,1.0
26452,95c8e975,0,15,2,7.0,2.0,6.0,2,1,15,1.0
26494,95f8845a,0,19,7,8.0,3.0,7.0,7,7,19,1.0
26516,9621ce1c,1,6,128,2.0,1.0,2.0,0,0,136,1.0
26540,96403604,0,5,1,0.0,0.0,0.0,1,1,5,1.0
26546,9649068c,0,3,0,1.0,1.0,1.0,0,0,3,0.0
26559,9656ef50,0,268,30,224.0,13.0,98.0,30,0,268,1.0
26582,96771d7a,0,4,3,1.0,1.0,1.0,3,3,4,0.0
26682,9725b284,0,1,14,0.0,0.0,0.0,14,14,1,0.0
26703,974cef6b,0,24,139,4.0,4.0,4.0,139,104,24,0.0
26710,97584b71,0,104,58,35.0,13.0,20.0,58,5,104,1.0
26724,977571d3,0,155,44,98.0,25.0,51.0,44,11,155,1.0
26726,977669e6,1,24,8,1.0,1.0,1.0,8,1,25,0.0
26751,979dc4be,0,13,24,6.0,4.0,6.0,24,14,13,0.0
26778,97d48b28,0,54,6,38.0,2.0,8.0,6,5,54,1.0
26787,97e2bd68,0,8,107,1.0,1.0,1.0,107,107,8,0.0
26806,97ff2850,0,88,9,72.0,3.0,25.0,9,7,88,0.0
26807,980269d6,0,81,22,70.0,23.0,56.0,22,8,81,1.0
26824,980f4d2f,0,41,129,26.0,4.0,14.0,129,109,41,1.0
26830,981f58d6,0,17,36,4.0,1.0,3.0,36,11,17,0.0
26832,98213c86,0,25,16,4.0,1.0,1.0,16,14,25,0.0
26834,9821c453,0,18,6,10.0,2.0,8.0,6,6,18,0.0
26836,9822a024,0,89,1,85.0,14.0,35.0,1,1,89,0.0
26890,9886cd72,0,435,27,225.0,22.0,51.0,27,0,435,1.0
26896,98906487,0,42,14,26.0,5.0,10.0,14,11,42,0.0
26908,989ed94b,0,23,26,14.0,1.0,7.0,26,4,23,1.0
26914,98a503ee,5,63,115,28.0,5.0,13.0,115,74,91,1.0
26921,98b0c9a6,0,38,94,10.0,4.0,8.0,94,16,38,1.0
26963,98f50741,0,4,1,1.0,1.0,1.0,1,1,4,0.0
26970,98fc07f8,0,11,10,5.0,1.0,1.0,10,10,11,0.0
26972,98ff5b1d,0,6,8,1.0,1.0,1.0,8,8,6,1.0
26992,992b7e3a,0,16,1,6.0,3.0,4.0,1,0,16,1.0
27031,99619bec,0,63,9,16.0,4.0,10.0,9,1,63,0.0
27052,9977a033,0,33,33,9.0,7.0,8.0,33,9,33,1.0
27083,99a23fd6,0,48,26,30.0,7.0,20.0,26,1,48,0.0
27099,99b416e9,1,1,53,0.0,0.0,0.0,52,52,33,1.0
27109,99c11fb0,0,427,52,286.0,23.0,95.0,52,0,427,1.0
27118,99d0958d,0,169,100,127.0,15.0,61.0,100,9,169,1.0
27121,99d5815f,0,7,7,4.0,1.0,4.0,7,7,7,1.0
27125,99dc6acc,0,28,8,14.0,4.0,12.0,8,8,28,1.0
27167,9a1481b7,0,15,0,6.0,4.0,5.0,0,0,15,0.0
27169,9a15a1c1,0,7,29,2.0,2.0,2.0,29,9,7,1.0
27182,9a3bf16a,1,7,16,2.0,1.0,2.0,16,16,45,0.0
27189,9a42871e,0,14,58,2.0,2.0,2.0,58,54,14,1.0
27218,9a74ebbb,0,22,5,6.0,1.0,3.0,5,5,22,0.0
27293,9adcc17a,0,284,94,264.0,27.0,139.0,94,9,284,1.0
27294,9ae75636,0,33,11,4.0,1.0,3.0,11,3,33,0.0
27319,9b07516b,1,28,17,3.0,1.0,3.0,11,0,325,0.0
27381,9b56351c,0,35,3,13.0,1.0,5.0,3,2,35,0.0
27419,9b8d001b,5,182,80,109.0,19.0,52.0,59,49,825,1.0
27453,9bb0f7dd,0,30,15,12.0,8.0,11.0,15,13,30,1.0
27454,9bb3af27,0,59,14,17.0,9.0,12.0,14,13,59,1.0
27462,9bbf9588,0,1,11,0.0,0.0,0.0,11,11,1,0.0
27489,9bd3f9bc,3,505,105,304.0,18.0,85.0,96,1,558,1.0
27497,9bdb68ee,0,3,9,0.0,0.0,0.0,9,9,3,0.0
27505,9beb0bfb,0,142,85,62.0,14.0,34.0,85,42,142,0.0
27528,9c0c2956,0,25,13,17.0,3.0,7.0,13,4,25,1.0
27532,9c11fd4c,0,213,13,154.0,29.0,60.0,13,8,213,1.0
27559,9c3d3783,0,124,13,108.0,17.0,56.0,13,0,124,1.0
27602,9c754a51,0,20,1,5.0,1.0,2.0,1,0,20,0.0
27620,9c8bc437,0,27,13,6.0,2.0,4.0,13,7,27,1.0
27646,9cb6cb64,0,25,0,13.0,9.0,10.0,0,0,25,1.0
27732,9d4919ca,0,46,11,27.0,8.0,27.0,11,9,46,0.0
27763,9d7330fa,0,63,16,50.0,21.0,32.0,16,16,63,0.0
27769,9d808fa6,0,10,6,5.0,1.0,3.0,6,6,10,0.0
27814,9db782a0,0,67,2,38.0,9.0,19.0,2,0,67,0.0
27819,9dbf41e5,0,4,2,1.0,1.0,1.0,2,2,4,0.0
27831,9dcfb536,0,9,54,3.0,1.0,2.0,54,54,9,1.0
27886,9e160f67,3,13,64,7.0,2.0,5.0,19,7,320,1.0
27912,9e42dbf1,1,309,33,245.0,41.0,136.0,16,3,479,1.0
27936,9e5b7a37,0,8,0,1.0,1.0,1.0,0,0,8,1.0
27939,9e63a26c,0,50,31,16.0,10.0,13.0,31,3,50,0.0
27954,9e703fe3,0,4,14,1.0,1.0,1.0,14,14,4,0.0
27967,9e80af20,0,12,29,4.0,3.0,3.0,29,1,12,0.0
27970,9e8567de,0,28,3,20.0,5.0,18.0,3,0,28,1.0
27985,9e9a9651,0,13,2,10.0,1.0,7.0,2,2,13,1.0
27992,9ea5dedf,0,24,23,10.0,3.0,7.0,23,14,24,1.0
28015,9eca2f89,0,69,42,34.0,3.0,16.0,42,1,69,0.0
28042,9ee8b95d,0,50,11,23.0,7.0,12.0,11,1,50,1.0
28068,9f06d41a,0,114,16,92.0,4.0,20.0,16,0,114,0.0
28104,9f4c635f,0,114,32,36.0,15.0,25.0,32,0,114,0.0
28118,9f58eccb,2,63,100,44.0,5.0,25.0,9,3,146,1.0
28149,9f85f3bf,0,379,29,300.0,45.0,146.0,29,1,379,1.0
28159,9f9805fe,0,8,11,3.0,2.0,2.0,11,11,8,0.0
28160,9f98e0ea,0,81,71,15.0,9.0,12.0,71,0,81,1.0
28169,9fa3ee4e,0,10,34,2.0,1.0,1.0,34,11,10,1.0
28188,9fbc9d91,0,50,115,14.0,4.0,9.0,115,28,50,1.0
28197,9fc502eb,0,22,16,12.0,1.0,4.0,16,0,22,1.0
28199,9fca071a,1,7,0,2.0,1.0,1.0,0,0,31,1.0
28265,a0188b64,0,13,3,5.0,4.0,4.0,3,3,13,0.0
28268,a01b3dbf,1,86,36,35.0,5.0,18.0,36,5,157,1.0
28276,a031f2a8,0,179,9,141.0,34.0,60.0,9,0,179,0.0
28291,a04a5cfc,1,4,2,0.0,0.0,0.0,1,1,42,0.0
28382,a0b2e467,0,4,81,1.0,1.0,1.0,81,81,4,1.0
28420,a0f8dfba,0,54,15,45.0,3.0,22.0,15,14,54,0.0
28444,a1182406,3,76,125,62.0,16.0,41.0,71,0,461,1.0
28450,a1240e08,0,36,78,17.0,3.0,9.0,78,1,36,0.0
28451,a1266388,0,88,61,36.0,13.0,25.0,61,3,88,1.0
28471,a157bc63,1,10,40,6.0,1.0,3.0,1,1,349,0.0
28483,a16bc220,0,32,2,15.0,3.0,7.0,2,2,32,1.0
28513,a196e8d4,0,66,3,40.0,5.0,24.0,3,0,66,0.0
28515,a19f0753,0,10,2,3.0,1.0,2.0,2,1,10,0.0
28523,a1b0d9e0,1,25,1,11.0,4.0,5.0,1,0,39,1.0
28527,a1b4d5e8,0,18,119,6.0,6.0,6.0,119,28,18,0.0
28549,a1c967fa,0,5,13,2.0,2.0,2.0,13,13,5,0.0
28552,a1d1e7de,0,12,26,4.0,3.0,4.0,26,0,12,1.0
28576,a1e64096,0,36,126,21.0,5.0,12.0,126,8,36,0.0
28584,a1f60ebc,0,4,10,1.0,1.0,1.0,10,10,4,0.0
28602,a20d70d4,0,40,102,15.0,4.0,10.0,102,102,40,1.0
28611,a21475b3,0,395,72,331.0,18.0,102.0,72,0,395,1.0
28639,a2262fb7,0,8,1,7.0,4.0,5.0,1,1,8,1.0
28640,a2298439,0,92,134,15.0,3.0,13.0,134,5,92,0.0
28646,a23976c7,0,8,48,3.0,2.0,3.0,48,7,8,0.0
28653,a243ee5e,0,16,13,3.0,1.0,2.0,13,13,16,0.0
28710,a2922b73,0,19,2,12.0,1.0,5.0,2,2,19,0.0
28720,a2a4a31f,0,18,76,11.0,2.0,6.0,76,54,18,1.0
28729,a2b41f02,0,31,0,24.0,2.0,14.0,0,0,31,0.0
28765,a2f3d7d3,1,12,3,3.0,1.0,1.0,2,1,106,0.0
28774,a2f9e8a3,0,53,70,30.0,8.0,15.0,70,24,53,1.0
28793,a3142496,0,25,66,4.0,2.0,4.0,66,13,25,0.0
28801,a327dfdc,0,16,7,7.0,3.0,5.0,7,4,16,0.0
28826,a34a2064,0,13,77,0.0,0.0,0.0,77,17,13,0.0
28833,a3548a03,0,5,7,2.0,2.0,2.0,7,7,5,1.0
28846,a36ec27c,0,19,66,3.0,2.0,2.0,66,65,19,1.0
28886,a3aec4f9,0,29,144,8.0,4.0,7.0,144,14,29,0.0
28898,a3bc1606,0,64,128,13.0,7.0,10.0,128,0,64,0.0
28915,a3cd4fbd,0,5,27,3.0,1.0,3.0,27,27,5,1.0
28920,a3d262fe,2,5,68,0.0,0.0,0.0,68,67,18,1.0
28921,a3d2dc66,0,31,12,17.0,5.0,14.0,12,12,31,0.0
28941,a3f5d158,0,62,7,26.0,7.0,15.0,7,0,62,1.0
28968,a4151033,0,4,7,1.0,1.0,1.0,7,7,4,0.0
29014,a45d84cb,0,11,112,1.0,1.0,1.0,112,56,11,0.0
29032,a47ab63d,0,4,2,1.0,1.0,1.0,2,2,4,0.0
29034,a47d9f5b,0,4,8,1.0,1.0,1.0,8,8,4,0.0
29035,a47e321a,0,10,38,6.0,2.0,4.0,38,38,10,1.0
29053,a4a373a4,0,15,4,8.0,1.0,7.0,4,4,15,0.0
29064,a4aa59fd,2,9,93,1.0,1.0,1.0,70,64,111,1.0
29085,a4ce91b1,0,49,7,32.0,5.0,16.0,7,2,49,0.0
29110,a4f9bde7,0,261,50,45.0,22.0,36.0,50,5,261,0.0
29132,a51ac94e,0,68,1,41.0,4.0,20.0,1,0,68,1.0
29156,a534b04b,1,2,9,0.0,0.0,0.0,9,9,4,0.0
29262,a5dcb933,0,24,4,5.0,2.0,3.0,4,0,24,0.0
29267,a5e522e9,0,30,7,20.0,1.0,7.0,7,7,30,0.0
29270,a5ea8225,0,24,19,2.0,2.0,2.0,19,0,24,0.0
29364,a67f752f,0,22,1,6.0,2.0,5.0,1,1,22,0.0
29370,a6896353,0,8,8,1.0,1.0,1.0,8,5,8,0.0
29380,a694ac18,5,59,43,18.0,11.0,16.0,41,6,113,1.0
29413,a6bbee3d,5,42,91,14.0,2.0,5.0,5,0,675,1.0
29415,a6c031ba,0,71,71,29.0,11.0,20.0,71,44,71,1.0
29434,a6d7a3c6,0,13,1,9.0,1.0,6.0,1,0,13,1.0
29485,a719c386,1,6,15,2.0,2.0,2.0,6,1,80,0.0
29503,a734485c,0,4,141,1.0,1.0,1.0,141,141,4,1.0
29540,a7717ecc,1,359,20,264.0,46.0,150.0,7,0,646,0.0
29543,a779434c,0,34,3,4.0,3.0,4.0,3,3,34,1.0
29553,a787a2b6,0,20,47,5.0,5.0,5.0,47,4,20,1.0
29576,a7abb893,0,51,98,33.0,3.0,17.0,98,2,51,0.0
29585,a7b5325c,1,12,3,6.0,5.0,6.0,3,3,30,1.0
29600,a7c66876,1,9,70,2.0,2.0,2.0,8,8,144,0.0
29601,a7c73a82,0,4,14,1.0,1.0,1.0,14,14,4,0.0
29630,a7f31fee,0,5,98,1.0,1.0,1.0,98,98,5,0.0
29634,a7fa20b7,0,16,9,11.0,2.0,8.0,9,9,16,0.0
29661,a81d99c6,0,4,12,1.0,1.0,1.0,12,12,4,1.0
29675,a83856a2,1,52,30,35.0,14.0,26.0,15,1,87,1.0
29694,a8492e11,0,5,0,1.0,1.0,1.0,0,0,6,1.0
29717,a879f712,0,549,142,414.0,28.0,109.0,142,4,549,1.0
29811,a8f99288,0,56,48,16.0,10.0,11.0,48,1,56,0.0
29824,a9131a66,0,36,15,12.0,2.0,9.0,15,0,36,0.0
29849,a931fe22,0,4,9,1.0,1.0,1.0,9,9,4,0.0
29857,a93ccfdb,0,21,3,9.0,7.0,9.0,3,3,21,0.0
29878,a94df466,0,29,0,8.0,6.0,7.0,0,0,29,1.0
29890,a960449d,0,8,16,2.0,2.0,2.0,16,16,8,0.0
29898,a963515b,5,2,83,1.0,1.0,1.0,69,69,103,1.0
29900,a9657691,1,55,25,14.0,7.0,11.0,16,2,56,0.0
29924,a9a22865,0,4,13,1.0,1.0,1.0,13,13,4,0.0
30024,aa3cbc43,0,64,3,38.0,8.0,25.0,3,0,64,1.0
30032,aa475895,0,14,7,6.0,2.0,4.0,7,7,14,0.0
30058,aa75a008,0,29,16,9.0,5.0,7.0,16,6,29,0.0
30070,aa81e142,0,2,14,0.0,0.0,0.0,14,14,2,0.0
30086,aa974a9b,0,33,147,18.0,3.0,14.0,147,9,33,1.0
30101,aaa4e8a2,0,16,15,7.0,3.0,6.0,15,11,16,1.0
30105,aaafd427,0,12,0,2.0,1.0,1.0,0,0,12,0.0
30161,aae3206f,0,4,12,1.0,1.0,1.0,12,12,4,0.0
30165,aaed3445,0,16,50,8.0,1.0,6.0,50,8,16,0.0
30184,aafda668,0,8,1,0.0,0.0,0.0,1,1,8,1.0
30237,ab657cda,1,40,18,20.0,9.0,12.0,1,0,125,1.0
30245,ab76c6e8,0,103,101,69.0,7.0,38.0,101,4,103,0.0
30290,abc0f1d7,0,20,0,8.0,3.0,6.0,0,0,20,0.0
30294,abc8a440,0,111,41,81.0,24.0,57.0,41,4,111,1.0
30310,abd61dd4,6,68,31,19.0,4.0,10.0,13,0,487,1.0
30319,abdf1d3b,0,15,3,12.0,2.0,7.0,3,3,15,1.0
30351,abffbb2f,0,29,14,11.0,2.0,7.0,14,14,29,0.0
30394,ac4a94ea,0,218,72,152.0,27.0,76.0,72,0,218,1.0
30426,ac6bcafb,0,13,27,10.0,2.0,10.0,27,27,13,0.0
30458,ac9e1ec1,0,8,1,3.0,1.0,2.0,1,1,8,1.0
30478,acb747bb,0,4,14,1.0,1.0,1.0,14,14,4,0.0
30487,acc30075,0,101,10,46.0,13.0,35.0,10,0,101,1.0
30511,acd4de51,0,20,18,4.0,3.0,4.0,18,6,20,1.0
30521,ace40a3d,0,14,72,9.0,1.0,8.0,72,72,14,1.0
30557,ad1a65e1,0,8,9,2.0,1.0,1.0,9,9,8,0.0
30579,ad3377c9,0,49,55,18.0,6.0,12.0,55,17,49,0.0
30592,ad41ac77,0,178,50,121.0,9.0,57.0,50,10,178,0.0
30606,ad4aa6ec,0,3,2,0.0,0.0,0.0,2,2,3,0.0
30653,ad8ef8c6,0,6,10,1.0,1.0,1.0,10,10,6,0.0
30669,ad9e0683,0,199,136,127.0,9.0,27.0,136,0,199,0.0
30678,adaa9274,0,23,10,13.0,4.0,11.0,10,2,23,1.0
30704,adcefc78,0,13,17,2.0,1.0,2.0,17,2,13,1.0
30708,add442ab,0,42,5,20.0,5.0,11.0,5,3,42,0.0
30719,ade6b3bf,0,139,14,92.0,13.0,30.0,14,0,139,0.0
30729,adf5d777,0,4,1,1.0,1.0,1.0,1,1,4,0.0
30740,ae12cc10,1,7,24,3.0,2.0,3.0,16,9,180,1.0
30755,ae2136c0,0,82,0,64.0,5.0,27.0,0,0,82,1.0
30771,ae3c0d0e,0,19,33,5.0,4.0,5.0,33,8,19,1.0
30815,ae86cc6e,0,13,1,2.0,2.0,2.0,1,0,13,1.0
30822,ae8f07a8,0,4,2,1.0,1.0,1.0,2,2,4,0.0
30849,aeac3eb0,0,29,1,9.0,1.0,2.0,1,1,29,0.0
30851,aeae2710,0,26,0,8.0,3.0,6.0,0,0,26,1.0
30884,aed61ddb,0,9,14,1.0,1.0,1.0,14,14,9,0.0
30888,aedb3e2d,0,51,0,29.0,14.0,18.0,0,0,51,1.0
30901,aeee08e4,0,15,105,12.0,1.0,7.0,105,105,15,0.0
30912,aefb7cb8,0,4,1,1.0,1.0,1.0,1,1,4,0.0
30914,af00e24b,0,26,5,21.0,8.0,14.0,5,5,26,1.0
30931,af16baa7,0,31,60,19.0,4.0,12.0,60,6,31,1.0
30946,af335cc0,0,3,5,1.0,1.0,1.0,5,5,3,1.0
30954,af43f515,0,3,26,1.0,1.0,1.0,26,26,3,1.0
31016,af9c09a8,0,7,16,1.0,1.0,1.0,16,16,7,0.0
31019,af9e707f,0,10,15,7.0,1.0,3.0,15,15,10,0.0
31020,afa0fadc,0,4,3,1.0,1.0,1.0,3,3,4,0.0
31051,afcfafc5,0,13,11,0.0,0.0,0.0,11,11,13,1.0
31063,afdedda5,0,72,65,54.0,14.0,30.0,65,23,72,1.0
31089,b010cad7,0,5,3,1.0,1.0,1.0,3,3,5,0.0
