,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
20306,725fec25,0,41,100,26.0,3.0,16.0,100,7,41,0.0
20335,7286d6fa,0,6,11,2.0,1.0,1.0,11,11,6,0.0
20339,729145da,0,234,139,76.0,24.0,41.0,139,12,234,0.0
20340,72933135,0,63,2,43.0,11.0,24.0,2,1,63,1.0
20374,72d959bc,0,75,31,28.0,8.0,15.0,31,10,75,0.0
20381,72e18b22,0,3,83,1.0,1.0,1.0,83,83,3,1.0
20457,73656f9a,0,46,9,19.0,6.0,13.0,9,3,46,0.0
20475,73827ee1,0,3,9,0.0,0.0,0.0,9,9,3,1.0
20512,73c40041,0,73,2,21.0,9.0,15.0,2,0,73,0.0
20536,73df17da,0,16,1,12.0,1.0,7.0,1,1,16,0.0
20581,740c7206,0,5,0,1.0,1.0,1.0,0,0,5,0.0
20601,7435c176,0,88,1,82.0,16.0,45.0,1,1,88,1.0
20642,747ceb7f,0,21,9,7.0,1.0,4.0,9,9,21,0.0
20666,74a29ffb,1,21,75,0.0,0.0,0.0,65,51,66,1.0
20676,74b151a2,0,10,14,4.0,1.0,3.0,14,14,10,0.0
20686,74c12512,0,30,4,17.0,2.0,8.0,4,0,30,0.0
20713,74f6e25d,0,38,36,16.0,7.0,9.0,36,1,38,0.0
20715,74fbe662,0,14,0,10.0,2.0,6.0,0,0,14,0.0
20728,7505a41d,0,21,0,4.0,3.0,3.0,0,0,22,1.0
20730,7508b51c,0,237,131,144.0,37.0,93.0,131,6,237,1.0
20772,75350cef,1,132,84,42.0,15.0,27.0,84,2,139,1.0
20779,753a61bf,0,52,5,20.0,7.0,13.0,5,4,52,0.0
20780,753e6cf1,0,16,7,5.0,4.0,5.0,7,7,16,0.0
20798,75526eaa,0,19,2,12.0,1.0,9.0,2,2,19,0.0
20806,755dc00e,0,4,11,1.0,1.0,1.0,11,11,4,0.0
20816,7561064a,0,22,9,6.0,1.0,1.0,9,8,22,0.0
20832,757f3759,0,19,16,7.0,2.0,6.0,16,8,19,0.0
20858,75b1ecc3,0,36,90,19.0,5.0,14.0,90,26,36,0.0
20876,75cb351f,0,9,15,2.0,2.0,2.0,15,7,9,1.0
20925,761c99f7,0,39,25,23.0,2.0,12.0,25,3,39,1.0
20934,762dca98,0,5,0,1.0,1.0,1.0,0,0,5,0.0
20948,7642405a,0,244,148,180.0,27.0,121.0,148,2,244,0.0
20986,76712d3f,4,54,51,15.0,2.0,3.0,13,0,440,1.0
21023,76a33ee8,0,132,1,69.0,10.0,40.0,1,0,132,0.0
21057,76e43753,0,15,15,5.0,2.0,4.0,15,15,15,0.0
21063,76ec2f2b,0,20,14,14.0,2.0,7.0,14,14,20,0.0
21109,772cfaf8,0,20,2,7.0,1.0,5.0,2,1,20,1.0
21111,772ef642,0,63,5,45.0,9.0,30.0,5,1,63,0.0
21148,776923dc,0,4,16,1.0,1.0,1.0,16,16,4,0.0
21177,778759f0,0,39,8,6.0,5.0,6.0,8,0,39,0.0
21185,7794a3de,0,77,74,10.0,3.0,4.0,74,2,78,0.0
21186,77959ec8,0,39,0,26.0,3.0,12.0,0,0,39,1.0
21210,77b92dd1,0,28,91,6.0,3.0,5.0,91,84,28,1.0
21215,77bef865,0,24,7,15.0,3.0,11.0,7,4,24,0.0
21230,77cd78b4,0,10,5,3.0,2.0,3.0,5,5,10,0.0
21231,77cda8c7,0,37,2,22.0,10.0,16.0,2,1,37,0.0
21251,77e84394,0,22,15,4.0,3.0,4.0,15,1,22,0.0
21271,78083911,0,144,28,66.0,7.0,23.0,28,0,144,1.0
21275,780bad52,0,60,18,32.0,4.0,20.0,18,2,60,1.0
21287,78268336,0,10,38,3.0,2.0,3.0,38,37,10,1.0
21303,783de2c0,1,3,78,0.0,0.0,0.0,78,78,15,1.0
21304,783e26f2,0,3,78,1.0,1.0,1.0,78,78,3,0.0
21346,7877d184,0,66,15,48.0,5.0,28.0,15,0,66,0.0
21373,78a17666,0,157,122,94.0,15.0,30.0,122,2,157,1.0
21384,78bac15f,0,86,3,13.0,4.0,7.0,3,2,86,1.0
21398,78c4ca18,0,38,25,13.0,6.0,7.0,25,13,38,1.0
21481,7952b29a,0,113,5,94.0,6.0,30.0,5,0,113,0.0
21496,79731264,0,42,43,20.0,5.0,14.0,43,0,42,1.0
21517,79940eec,1,20,9,1.0,1.0,1.0,9,0,30,0.0
21526,799bc714,0,26,8,7.0,3.0,5.0,8,8,26,1.0
21527,799d39ed,0,18,2,5.0,2.0,3.0,2,0,18,0.0
21547,79c102f5,0,39,10,14.0,3.0,8.0,10,10,39,0.0
21588,79eda553,3,3,78,2.0,1.0,2.0,35,35,410,0.0
21593,79f659e0,0,16,1,8.0,1.0,7.0,1,1,16,0.0
21605,7a1aeacf,0,32,6,18.0,4.0,12.0,6,6,32,0.0
21612,7a21d694,0,3,1,0.0,0.0,0.0,1,1,3,1.0
21639,7a472832,2,52,22,49.0,4.0,23.0,2,0,173,1.0
21650,7a522bbc,0,3,2,0.0,0.0,0.0,2,2,3,0.0
21668,7a6f3b4a,1,21,12,3.0,2.0,3.0,11,8,48,0.0
21710,7aadd7fe,0,16,2,4.0,1.0,3.0,2,1,16,0.0
21739,7ae0a272,0,12,28,5.0,3.0,5.0,28,23,12,1.0
21741,7ae3ec0b,0,47,10,28.0,7.0,18.0,10,2,47,0.0
21744,7ae4e8fb,0,28,6,24.0,1.0,10.0,6,6,28,0.0
21758,7af8b75b,0,29,2,21.0,12.0,19.0,2,2,29,1.0
21765,7afccb61,4,34,62,13.0,4.0,9.0,27,2,119,1.0
21789,7b18aac3,0,100,17,65.0,8.0,26.0,17,0,100,1.0
21804,7b2f335b,1,124,77,72.0,16.0,41.0,21,1,597,1.0
21807,7b3cf61d,0,16,7,6.0,3.0,5.0,7,7,16,0.0
21814,7b4adf9a,0,51,113,23.0,8.0,13.0,113,83,51,1.0
21822,7b5c29b0,0,4,142,1.0,1.0,1.0,142,142,4,1.0
21826,7b688000,0,1,11,0.0,0.0,0.0,11,11,1,0.0
21843,7b79f003,0,24,94,14.0,5.0,11.0,94,51,24,1.0
21852,7b88de92,0,645,23,487.0,60.0,190.0,23,7,645,0.0
21887,7bb61cec,0,12,13,2.0,2.0,2.0,13,13,12,0.0
21923,7beb6a5f,0,16,15,5.0,2.0,4.0,15,1,16,0.0
21931,7bef0ee4,4,29,59,6.0,4.0,4.0,58,12,66,0.0
21940,7bfdc0d2,0,138,28,86.0,13.0,57.0,28,10,138,0.0
21945,7c05b314,0,87,88,35.0,13.0,22.0,88,1,87,1.0
21964,7c1b460f,0,54,11,43.0,11.0,29.0,11,11,54,1.0
22012,7c5ddcb3,0,61,22,40.0,7.0,19.0,22,5,61,0.0
22014,7c618273,0,20,63,4.0,3.0,3.0,63,62,20,0.0
22030,7c80790d,0,18,0,4.0,3.0,4.0,0,0,18,0.0
22037,7c8da037,0,32,9,16.0,3.0,11.0,9,2,32,1.0
22057,7cae18cc,0,2,3,0.0,0.0,0.0,3,3,2,0.0
22104,7cf81a0b,0,59,12,28.0,4.0,21.0,12,6,59,0.0
22124,7d128cf2,0,62,6,10.0,4.0,5.0,6,0,62,1.0
22162,7d57c23f,0,67,102,39.0,2.0,16.0,102,11,67,1.0
22205,7d9006b3,0,20,7,10.0,3.0,5.0,7,6,20,0.0
22208,7d94ea7e,0,60,22,39.0,7.0,20.0,22,7,60,1.0
22220,7dab1178,3,20,49,4.0,3.0,3.0,9,0,277,0.0
22230,7db4883a,0,21,66,9.0,4.0,9.0,66,6,21,1.0
22232,7db80f15,0,21,15,15.0,5.0,10.0,15,15,21,0.0
22251,7de2913a,0,11,1,4.0,2.0,3.0,1,1,11,0.0
22257,7deca576,0,35,7,18.0,3.0,12.0,7,1,35,0.0
22261,7df31b5b,0,5,14,0.0,0.0,0.0,14,14,5,1.0
22278,7e050fa5,0,37,19,16.0,4.0,6.0,19,8,37,0.0
22411,7edbeaca,0,77,0,53.0,30.0,43.0,0,0,77,1.0
22447,7f09398f,2,378,68,152.0,33.0,67.0,12,0,701,1.0
22461,7f182f77,1,14,16,0.0,0.0,0.0,14,6,52,0.0
22484,7f3d37dd,0,18,15,10.0,4.0,8.0,15,12,18,1.0
22563,7fbaf8e8,0,128,118,68.0,4.0,27.0,118,78,128,1.0
22571,7fc8492d,0,10,84,3.0,2.0,2.0,84,9,10,0.0
22578,7fcbc9d2,0,4,6,1.0,1.0,1.0,6,6,4,0.0
22659,80439dfb,0,6,41,2.0,2.0,2.0,41,41,6,0.0
22682,8079d68b,0,4,7,1.0,1.0,1.0,7,7,4,1.0
22709,80a77cde,0,198,63,133.0,19.0,60.0,63,8,198,1.0
22714,80b09d78,0,73,43,27.0,9.0,22.0,43,0,73,1.0
22720,80bc56f7,0,13,8,9.0,1.0,2.0,8,8,13,0.0
22728,80c53022,0,31,20,7.0,5.0,6.0,20,6,31,0.0
22733,80cc546a,0,13,19,3.0,3.0,3.0,19,19,13,0.0
22796,8123457d,0,25,68,9.0,6.0,9.0,68,1,25,1.0
22849,817b93b8,0,14,2,1.0,1.0,1.0,2,1,14,1.0
22852,817d67e2,0,66,50,22.0,6.0,12.0,50,8,66,0.0
22864,8186a6c1,4,3,91,1.0,1.0,1.0,3,3,255,1.0
22876,81968db0,0,11,3,5.0,3.0,4.0,3,3,11,0.0
22915,81e7ea11,0,35,1,23.0,5.0,11.0,1,1,35,0.0
22922,81f3aa25,0,22,7,8.0,2.0,6.0,7,7,22,0.0
22951,82288d35,0,2,6,0.0,0.0,0.0,6,6,2,0.0
22957,82336cb3,0,38,9,29.0,8.0,22.0,9,9,39,1.0
22961,823ab85b,0,27,69,12.0,7.0,9.0,69,0,27,1.0
22971,8246f12d,0,30,14,18.0,6.0,12.0,14,14,30,0.0
22985,8262c655,0,119,12,41.0,24.0,29.0,12,12,119,0.0
23032,82bbe476,0,30,12,13.0,2.0,9.0,12,11,30,0.0
23064,82f46262,0,82,8,31.0,4.0,24.0,8,0,82,0.0
23071,82fd7844,0,56,33,11.0,5.0,8.0,33,0,56,0.0
23102,8335bb90,0,82,17,60.0,8.0,31.0,17,1,82,1.0
23135,835fbdb1,0,168,65,131.0,12.0,82.0,65,16,168,0.0
23138,83643f30,0,5,80,0.0,0.0,0.0,80,80,5,1.0
23139,836457be,0,105,3,99.0,25.0,60.0,3,3,105,0.0
23161,838edfb8,0,11,3,6.0,1.0,4.0,3,3,11,0.0
23167,8396b4c5,0,110,122,40.0,14.0,19.0,122,40,110,1.0
23186,83b86605,0,49,43,33.0,8.0,19.0,43,6,49,0.0
23211,83da6cc6,1,47,31,17.0,4.0,12.0,31,5,54,0.0
23215,83ddb0e4,0,10,138,3.0,2.0,2.0,138,135,10,1.0
23217,83de85e0,0,17,16,6.0,1.0,2.0,16,9,17,0.0
23285,846367df,0,82,14,33.0,12.0,24.0,14,6,82,0.0
23291,8468c18f,0,9,9,4.0,2.0,4.0,9,9,9,0.0
23297,846ee151,1,270,133,87.0,9.0,45.0,62,0,490,1.0
23299,846fde56,0,833,76,220.0,33.0,91.0,76,14,833,1.0
23346,84a72037,0,145,12,92.0,17.0,37.0,12,1,145,1.0
23402,84ed49a1,0,12,10,6.0,2.0,4.0,10,10,12,0.0
23403,84ed5dd6,0,97,11,33.0,7.0,16.0,11,0,97,1.0
23418,8512f9c7,0,7,9,3.0,1.0,2.0,9,9,7,0.0
23425,8517f208,3,60,16,37.0,10.0,24.0,15,2,143,1.0
23457,8543ab43,0,18,4,12.0,1.0,6.0,4,4,18,0.0
23483,8566c65d,0,10,10,2.0,1.0,1.0,10,10,10,0.0
23503,8580dd46,0,6,2,2.0,1.0,1.0,2,2,6,0.0
23554,85cb8723,0,20,1,10.0,3.0,6.0,1,1,20,1.0
23569,85e1a490,1,3,7,0.0,0.0,0.0,0,0,57,0.0
23614,86192d24,0,35,13,14.0,7.0,10.0,13,2,35,1.0
23626,8637463a,0,40,3,9.0,7.0,8.0,3,2,40,0.0
23627,8639a0ad,0,9,0,1.0,1.0,1.0,0,0,9,0.0
23631,863f4ad8,0,31,6,11.0,4.0,8.0,6,6,31,0.0
23672,86782ebe,0,90,4,75.0,2.0,29.0,4,0,90,0.0
23690,86879d0f,0,81,62,34.0,8.0,19.0,62,12,81,1.0
23720,86afedf0,1,2,148,0.0,0.0,0.0,143,142,11,1.0
23742,86cc8c38,0,12,16,4.0,4.0,4.0,16,16,12,0.0
23750,86d51307,0,4,7,1.0,1.0,1.0,7,7,4,0.0
23764,86f7420e,0,49,89,20.0,4.0,12.0,89,0,49,0.0
23778,870a6856,0,120,68,25.0,6.0,14.0,68,17,120,1.0
23779,870da3e0,0,6,1,0.0,0.0,0.0,1,1,6,0.0
23795,871a1843,0,144,140,33.0,18.0,26.0,140,1,144,0.0
23812,87283767,0,12,80,6.0,2.0,5.0,80,80,12,0.0
23814,8729b711,0,9,4,5.0,1.0,4.0,4,4,9,0.0
23823,8737662e,0,65,3,53.0,14.0,42.0,3,0,65,1.0
23824,8737e89f,0,4,13,1.0,1.0,1.0,13,13,4,0.0
23831,873e1e8a,0,141,43,102.0,16.0,66.0,43,10,141,1.0
23835,87488972,0,169,111,100.0,8.0,44.0,111,1,169,0.0
23837,874925e0,0,6,18,2.0,2.0,2.0,18,18,6,1.0
23838,874a3d7e,0,71,18,26.0,5.0,18.0,18,1,71,0.0
23846,87523bd5,0,7,6,2.0,1.0,1.0,6,6,7,0.0
23858,875d6727,0,89,0,58.0,7.0,23.0,0,0,89,1.0
23881,879889ff,0,7,2,3.0,1.0,2.0,2,2,7,0.0
23909,87cb250c,1,80,9,14.0,1.0,10.0,9,0,106,0.0
23938,87fabee6,0,130,20,64.0,9.0,30.0,20,7,130,1.0
23958,880f3d74,0,81,48,57.0,5.0,31.0,48,10,81,0.0
23977,88278cb1,0,4,8,1.0,1.0,1.0,8,8,4,0.0
24002,884be753,0,28,9,11.0,5.0,9.0,9,0,28,0.0
24084,889288b3,0,4,13,2.0,1.0,1.0,13,13,4,0.0
24104,88ae7a98,3,137,22,66.0,23.0,42.0,22,0,168,1.0
24117,88c1e0f3,0,70,51,42.0,18.0,30.0,51,30,70,1.0
24130,88da94b8,0,136,65,92.0,15.0,44.0,65,0,136,1.0
24139,88e3397e,0,25,15,5.0,4.0,4.0,15,15,25,0.0
24157,88f7bea9,0,44,26,20.0,12.0,16.0,26,16,44,0.0
24182,8914d100,0,65,6,38.0,9.0,22.0,6,1,65,1.0
24194,892963f3,0,2,8,0.0,0.0,0.0,8,8,2,0.0
24220,895414e3,0,29,113,15.0,3.0,10.0,113,9,29,0.0
24223,895c09ad,0,3,76,1.0,1.0,1.0,76,76,3,1.0
24253,8988a209,0,5,0,0.0,0.0,0.0,0,0,5,1.0
24270,89a518e2,0,40,1,16.0,5.0,10.0,1,0,40,1.0
24272,89a92bf8,0,57,62,6.0,5.0,6.0,62,44,57,1.0
24287,89c09407,0,29,9,15.0,3.0,11.0,9,1,29,1.0
24300,89cfcd8e,0,21,34,4.0,2.0,3.0,34,6,21,0.0
24303,89d78eda,0,18,135,5.0,5.0,5.0,135,12,18,0.0
24354,8a14510b,0,100,10,85.0,16.0,50.0,10,9,100,0.0
24357,8a1dfd65,0,11,56,5.0,1.0,3.0,56,56,11,1.0
24361,8a1f4f30,0,7,11,3.0,1.0,1.0,11,6,7,0.0
24365,8a21818c,0,73,146,21.0,8.0,16.0,146,0,73,0.0
24372,8a2b2c7f,0,21,1,2.0,2.0,2.0,1,1,21,0.0
24375,8a300678,0,4,5,1.0,1.0,1.0,5,5,4,0.0
24409,8a5ca783,0,7,93,1.0,1.0,1.0,93,6,7,0.0
24429,8a7a4011,0,8,4,2.0,1.0,1.0,4,4,8,0.0
24447,8aa0254e,0,12,16,7.0,2.0,5.0,16,16,12,0.0
24462,8abb10fb,0,114,21,78.0,10.0,39.0,21,8,114,1.0
24475,8ad960c1,0,4,2,1.0,1.0,1.0,2,2,4,0.0
24497,8af11dbc,3,90,150,61.0,11.0,34.0,84,67,706,1.0
24525,8b13a5ba,0,55,3,41.0,11.0,35.0,3,3,55,0.0
24541,8b25ff3d,0,55,0,36.0,6.0,20.0,0,0,55,0.0
24574,8b6befb7,0,4,10,1.0,1.0,1.0,10,10,4,0.0
24601,8b84f3e1,1,79,16,53.0,2.0,20.0,16,2,108,1.0
24620,8ba8bddf,0,29,13,11.0,8.0,10.0,13,5,29,1.0
24632,8bb8f06d,0,218,105,112.0,23.0,63.0,105,0,218,0.0
24635,8bbe2695,0,56,10,46.0,7.0,30.0,10,10,56,0.0
24658,8bdbbd33,1,17,88,3.0,2.0,2.0,13,12,147,0.0
24662,8be3d14a,0,38,2,11.0,5.0,10.0,2,2,38,0.0
24677,8befb73a,0,3,0,1.0,1.0,1.0,0,0,3,1.0
24679,8bf28c5a,1,4,23,0.0,0.0,0.0,14,13,34,1.0
24694,8c0e1e28,0,67,24,22.0,5.0,8.0,24,9,67,0.0
24710,8c27c9a2,0,56,0,48.0,21.0,30.0,0,0,56,1.0
24721,8c3984bf,0,7,1,3.0,1.0,3.0,1,1,7,0.0
24747,8c695739,0,43,7,12.0,5.0,8.0,7,3,43,0.0
24749,8c6d264d,0,3,14,0.0,0.0,0.0,14,14,3,1.0
24782,8c9f7c78,1,28,26,8.0,3.0,5.0,6,0,64,0.0
24875,8d2657e8,1,7,30,0.0,0.0,0.0,19,2,34,1.0
24890,8d3f6efa,0,13,85,3.0,1.0,2.0,85,2,13,1.0
24893,8d44fc59,0,3,60,0.0,0.0,0.0,60,60,3,1.0
24906,8d587c3a,0,33,27,17.0,6.0,12.0,27,0,33,1.0
24916,8d7141eb,0,12,1,4.0,1.0,2.0,1,1,12,0.0
24929,8d8d55cc,0,103,57,44.0,9.0,23.0,57,0,103,0.0
24943,8d9bfbe1,0,75,14,55.0,9.0,25.0,14,0,75,1.0
24977,8dca6f08,0,18,3,8.0,3.0,3.0,3,1,18,0.0
24984,8dd06aa5,0,15,9,11.0,1.0,6.0,9,9,15,0.0
24992,8ddbc8f2,0,12,10,7.0,1.0,3.0,10,10,12,1.0
25002,8de74163,0,239,19,200.0,7.0,78.0,19,0,239,1.0
25025,8e05076d,0,9,54,2.0,2.0,2.0,54,54,9,1.0
25030,8e0ddf68,0,4,9,1.0,1.0,1.0,9,9,4,0.0
25039,8e1ca368,0,14,146,6.0,2.0,2.0,146,143,14,0.0
25109,8e75048b,0,80,8,65.0,16.0,43.0,8,1,80,1.0
25134,8e9938b3,0,57,130,15.0,8.0,11.0,130,2,57,0.0
25137,8e9f84dd,0,19,1,4.0,3.0,4.0,1,1,19,0.0
25163,8ebbbafb,0,176,70,99.0,20.0,62.0,70,0,176,1.0
25164,8ebc88a1,0,14,6,3.0,1.0,2.0,6,6,14,0.0
25182,8ecf7502,0,526,106,235.0,11.0,56.0,106,1,526,0.0
25189,8ed933b2,0,27,13,13.0,4.0,10.0,13,6,27,1.0
25197,8ee787a2,0,17,1,7.0,2.0,6.0,1,1,17,0.0
25225,8f174865,2,688,114,353.0,17.0,94.0,114,6,718,1.0
25236,8f2a9998,0,11,3,4.0,4.0,4.0,3,3,11,1.0
25247,8f31e159,4,78,57,30.0,11.0,22.0,16,6,331,1.0
25255,8f3b7202,1,8,31,2.0,1.0,2.0,22,1,80,0.0
25298,8f6c215e,0,42,8,28.0,3.0,12.0,8,2,42,1.0
25322,8f8f3bf9,0,4,0,1.0,1.0,1.0,0,0,4,0.0
25332,8f9883a8,1,13,33,3.0,1.0,2.0,0,0,27,0.0
25351,8fac89d4,0,46,1,3.0,3.0,3.0,1,1,46,0.0
25358,8fb944ea,0,48,11,15.0,2.0,5.0,11,10,48,1.0
25393,8fe0454a,0,21,2,12.0,2.0,10.0,2,2,21,0.0
25400,8fe7b22e,0,98,8,35.0,2.0,9.0,8,7,98,0.0
25402,8feb09fc,0,264,15,160.0,34.0,66.0,15,4,264,1.0
25403,8fee7900,0,179,116,150.0,15.0,99.0,116,10,179,0.0
25426,9017458e,2,26,16,6.0,2.0,3.0,16,16,101,0.0
25427,9017adc2,0,4,7,1.0,1.0,1.0,7,7,4,0.0
25483,90696d53,0,244,36,106.0,21.0,52.0,36,2,244,1.0
25511,908ebda5,0,12,1,3.0,2.0,2.0,1,1,12,0.0
25516,909cec27,0,8,0,2.0,1.0,1.0,0,0,8,0.0
25532,90ab4ff1,0,24,23,9.0,4.0,9.0,23,4,24,1.0
25575,90e0f079,0,53,0,29.0,12.0,22.0,0,0,53,0.0
25591,90f3b32c,1,61,14,8.0,4.0,5.0,12,0,107,0.0
25595,90fc3a02,0,21,15,4.0,3.0,3.0,15,15,21,0.0
25605,91083ae7,0,156,30,48.0,17.0,29.0,30,0,156,1.0
25612,9110ace5,0,5,55,2.0,1.0,2.0,55,55,5,0.0
25614,9112e797,0,81,37,21.0,5.0,11.0,37,1,81,1.0
25619,911a21cb,0,38,13,18.0,4.0,11.0,13,2,38,1.0
25623,91210479,0,7,6,2.0,2.0,2.0,6,2,7,0.0
25671,9178bc73,1,13,5,1.0,1.0,1.0,3,3,31,0.0
25688,919633ca,0,15,10,5.0,3.0,3.0,10,9,15,0.0
25708,91a471a9,0,8,18,1.0,1.0,1.0,18,18,8,1.0
25717,91b3a0e0,0,14,0,1.0,1.0,1.0,0,0,14,1.0
25722,91c00880,0,37,1,23.0,1.0,11.0,1,0,37,1.0
25728,91d0e044,0,4,6,1.0,1.0,1.0,6,6,4,0.0
25744,91e99e9a,0,48,16,12.0,2.0,3.0,16,1,48,0.0
25779,9216c2a3,0,38,3,23.0,3.0,16.0,3,1,38,1.0
25792,92284e98,0,10,11,8.0,2.0,5.0,11,11,10,0.0
25799,923438bb,0,86,61,38.0,7.0,21.0,61,3,86,0.0
25813,92441fa1,0,68,16,57.0,11.0,40.0,16,0,68,1.0
25829,92517ade,0,7,8,2.0,1.0,2.0,8,8,7,0.0
25842,926a7518,0,18,7,16.0,3.0,7.0,7,7,18,0.0
25866,92809839,0,4,1,1.0,1.0,1.0,1,1,4,0.0
25870,9285ab6c,0,17,8,5.0,3.0,4.0,8,7,17,0.0
25874,92886eb4,1,67,19,18.0,9.0,12.0,19,3,109,1.0
25880,928ecb2c,0,41,142,14.0,7.0,11.0,142,56,41,1.0
25882,9291c3c9,0,10,58,4.0,2.0,2.0,58,58,10,1.0
25888,929fb293,1,25,135,5.0,4.0,4.0,6,0,66,0.0
25915,92cd401b,0,22,5,9.0,2.0,3.0,5,0,22,0.0
25959,9310095f,1,16,41,3.0,3.0,3.0,7,1,196,0.0
25970,931c2222,0,40,15,19.0,9.0,17.0,15,1,40,0.0
25975,9321b788,3,172,133,41.0,22.0,32.0,20,8,366,1.0
25989,933a69b8,0,134,139,93.0,19.0,56.0,139,0,134,1.0
25993,933ed41a,0,15,15,5.0,2.0,3.0,15,14,15,0.0
26011,935f7b4f,0,15,48,6.0,3.0,5.0,48,48,16,1.0
26018,936b7510,0,6,8,2.0,1.0,1.0,8,8,6,0.0
26055,93966f0a,0,47,57,26.0,6.0,15.0,57,3,47,0.0
26082,93b4277d,0,24,6,10.0,3.0,8.0,6,6,24,1.0
26120,93eba1f1,0,14,15,5.0,1.0,2.0,15,15,14,0.0
26154,9419aec8,0,98,15,79.0,11.0,45.0,15,12,98,0.0
26179,9439db46,3,5,84,1.0,1.0,1.0,71,71,75,1.0
26197,945126a6,0,10,13,6.0,2.0,5.0,13,13,10,0.0
26208,946a90b7,0,22,106,4.0,3.0,3.0,106,2,22,0.0
26218,9473628f,0,5,1,1.0,1.0,1.0,1,1,5,0.0
26222,9476c52a,0,11,27,3.0,2.0,2.0,27,9,12,1.0
26223,94774b84,0,33,14,22.0,9.0,14.0,14,14,33,0.0
26235,9485402f,2,104,42,48.0,11.0,28.0,42,3,142,1.0
26256,94a705bf,1,37,23,0.0,0.0,0.0,14,0,202,1.0
26284,94d2e935,0,14,7,5.0,1.0,4.0,7,4,14,0.0
26301,94ec33f1,0,4,7,1.0,1.0,1.0,7,7,4,1.0
26329,9519aa76,0,18,31,3.0,3.0,3.0,31,18,18,1.0
26335,95299aa0,0,56,72,36.0,14.0,23.0,72,11,56,0.0
26362,9553187e,0,12,51,3.0,2.0,2.0,51,3,12,0.0
26395,9583a9a9,0,5,3,2.0,1.0,2.0,3,3,5,0.0
26396,95843391,0,171,138,87.0,28.0,57.0,138,2,171,1.0
26402,958d644a,0,3,52,1.0,1.0,1.0,52,52,3,1.0
26408,959292c1,2,27,13,11.0,6.0,8.0,10,6,140,0.0
26422,95a45b76,0,19,105,14.0,3.0,7.0,105,105,19,0.0
26424,95a57dca,0,98,72,23.0,6.0,10.0,72,0,98,1.0
26430,95af025c,0,17,16,3.0,1.0,3.0,16,8,17,0.0
26452,95c8e975,0,15,2,7.0,2.0,6.0,2,1,15,1.0
26475,95e170eb,0,69,9,20.0,9.0,14.0,9,4,69,0.0
26478,95e4f8e1,0,6,1,2.0,1.0,2.0,1,1,6,0.0
26494,95f8845a,0,19,7,8.0,3.0,7.0,7,7,19,1.0
26516,9621ce1c,1,6,128,2.0,1.0,2.0,0,0,136,1.0
26530,963162c3,1,19,77,5.0,2.0,3.0,77,4,41,0.0
26540,96403604,0,5,1,0.0,0.0,0.0,1,1,5,1.0
26553,964f2fcc,0,5,1,2.0,2.0,2.0,1,1,5,0.0
26559,9656ef50,0,268,30,224.0,13.0,98.0,30,0,268,1.0
26565,965dc5b7,0,22,7,11.0,5.0,6.0,7,6,22,0.0
26567,96617e98,0,53,3,42.0,7.0,25.0,3,1,53,0.0
26638,96e4f4ce,0,223,12,115.0,18.0,60.0,12,10,223,0.0
26644,96e8bf22,0,25,12,3.0,2.0,3.0,12,12,25,0.0
26648,96f2a893,0,14,9,2.0,2.0,2.0,9,9,14,0.0
26710,97584b71,0,104,58,35.0,13.0,20.0,58,5,104,1.0
26724,977571d3,0,155,44,98.0,25.0,51.0,44,11,155,1.0
26764,97b9e8fd,0,5,29,1.0,1.0,1.0,29,29,5,0.0
26772,97ca42f5,0,9,0,3.0,1.0,2.0,0,0,9,0.0
26778,97d48b28,0,54,6,38.0,2.0,8.0,6,5,54,1.0
26807,980269d6,0,81,22,70.0,23.0,56.0,22,8,81,1.0
26824,980f4d2f,0,41,129,26.0,4.0,14.0,129,109,41,1.0
26843,982b2cc0,0,23,25,4.0,3.0,4.0,25,0,23,0.0
26890,9886cd72,0,435,27,225.0,22.0,51.0,27,0,435,1.0
26908,989ed94b,0,23,26,14.0,1.0,7.0,26,4,23,1.0
26914,98a503ee,5,63,115,28.0,5.0,13.0,115,74,91,1.0
26921,98b0c9a6,0,38,94,10.0,4.0,8.0,94,16,38,1.0
26972,98ff5b1d,0,6,8,1.0,1.0,1.0,8,8,6,1.0
26992,992b7e3a,0,16,1,6.0,3.0,4.0,1,0,16,1.0
27012,994e240f,0,4,5,1.0,1.0,1.0,5,5,4,0.0
27029,995b29d8,0,11,9,2.0,2.0,2.0,9,9,11,0.0
27035,9966fcbe,0,100,103,28.0,16.0,19.0,103,21,100,0.0
27038,9968af36,0,85,82,26.0,13.0,18.0,82,72,85,0.0
27052,9977a033,0,33,33,9.0,7.0,8.0,33,9,33,1.0
27084,99a29f1c,0,136,30,69.0,4.0,28.0,30,1,136,0.0
27099,99b416e9,1,1,53,0.0,0.0,0.0,52,52,33,1.0
27109,99c11fb0,0,427,52,286.0,23.0,95.0,52,0,427,1.0
27118,99d0958d,0,169,100,127.0,15.0,61.0,100,9,169,1.0
27121,99d5815f,0,7,7,4.0,1.0,4.0,7,7,7,1.0
27123,99d6fccb,1,60,135,26.0,5.0,19.0,17,2,632,0.0
27125,99dc6acc,0,28,8,14.0,4.0,12.0,8,8,28,1.0
