,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
20728,7505a41d,0,21,0,4.0,3.0,3.0,0,0,22,1.0
20729,75080858,0,3,2,0.0,0.0,0.0,2,2,3,0.0
20730,7508b51c,0,237,131,144.0,37.0,93.0,131,6,237,1.0
20739,75132c80,0,299,9,268.0,27.0,151.0,9,0,299,0.0
20772,75350cef,1,132,84,42.0,15.0,27.0,84,2,139,1.0
20824,756c8de8,0,16,10,8.0,1.0,3.0,10,9,16,0.0
20876,75cb351f,0,9,15,2.0,2.0,2.0,15,7,9,1.0
20880,75cec5d2,0,20,16,6.0,3.0,4.0,16,16,20,0.0
20925,761c99f7,0,39,25,23.0,2.0,12.0,25,3,39,1.0
20961,765c576d,0,23,2,18.0,3.0,15.0,2,2,23,0.0
20981,76711c23,0,17,3,8.0,1.0,6.0,3,2,17,0.0
20986,76712d3f,4,54,51,15.0,2.0,3.0,13,0,440,1.0
20992,7684e938,0,207,4,117.0,21.0,54.0,4,0,207,0.0
21063,76ec2f2b,0,20,14,14.0,2.0,7.0,14,14,20,0.0
21093,771af3e0,1,8,10,5.0,2.0,4.0,2,2,68,0.0
21109,772cfaf8,0,20,2,7.0,1.0,5.0,2,1,20,1.0
21136,77549f65,0,33,20,15.0,2.0,12.0,20,9,33,0.0
21160,777257c8,0,11,1,3.0,2.0,2.0,1,1,11,0.0
21162,7774e821,0,22,7,5.0,2.0,4.0,7,6,22,0.0
21186,77959ec8,0,39,0,26.0,3.0,12.0,0,0,39,1.0
21210,77b92dd1,0,28,91,6.0,3.0,5.0,91,84,28,1.0
21241,77d59e5f,0,7,12,2.0,2.0,2.0,12,12,7,0.0
21255,77f011e5,0,44,5,28.0,7.0,22.0,5,0,44,0.0
21270,7806be40,0,39,17,21.0,13.0,16.0,17,6,39,0.0
21271,78083911,0,144,28,66.0,7.0,23.0,28,0,144,1.0
21273,780aea6a,0,44,56,21.0,9.0,14.0,56,18,44,0.0
21275,780bad52,0,60,18,32.0,4.0,20.0,18,2,60,1.0
21287,78268336,0,10,38,3.0,2.0,3.0,38,37,10,1.0
21298,783a57a3,0,10,2,3.0,1.0,2.0,2,1,10,0.0
21303,783de2c0,1,3,78,0.0,0.0,0.0,78,78,15,1.0
21322,785349ee,0,25,72,12.0,4.0,7.0,72,2,25,0.0
21370,789b9f69,0,25,0,15.0,6.0,9.0,0,0,25,0.0
21373,78a17666,0,157,122,94.0,15.0,30.0,122,2,157,1.0
21374,78a80e09,0,42,6,20.0,7.0,11.0,6,5,42,0.0
21384,78bac15f,0,86,3,13.0,4.0,7.0,3,2,86,1.0
21398,78c4ca18,0,38,25,13.0,6.0,7.0,25,13,38,1.0
21412,78e06b55,0,10,6,6.0,2.0,5.0,6,6,10,0.0
21427,78f34924,0,42,2,32.0,8.0,23.0,2,1,42,0.0
21428,78f452ac,0,22,9,11.0,2.0,9.0,9,7,22,0.0
21452,7927296f,0,22,9,13.0,2.0,7.0,9,9,22,0.0
21496,79731264,0,42,43,20.0,5.0,14.0,43,0,42,1.0
21502,797a6228,0,26,26,3.0,1.0,3.0,26,16,26,0.0
21526,799bc714,0,26,8,7.0,3.0,5.0,8,8,26,1.0
21547,79c102f5,0,39,10,14.0,3.0,8.0,10,10,39,0.0
21562,79cee9d1,2,2,26,0.0,0.0,0.0,12,12,57,0.0
21565,79d1a34c,0,41,13,24.0,6.0,21.0,13,12,41,0.0
21572,79d854b3,0,11,2,2.0,1.0,1.0,2,2,12,0.0
21605,7a1aeacf,0,32,6,18.0,4.0,12.0,6,6,32,0.0
21612,7a21d694,0,3,1,0.0,0.0,0.0,1,1,3,1.0
21633,7a427a3c,0,4,2,1.0,1.0,1.0,2,2,4,0.0
21639,7a472832,2,52,22,49.0,4.0,23.0,2,0,173,1.0
21646,7a4b3219,0,17,75,7.0,3.0,5.0,75,19,17,0.0
21649,7a511a90,0,21,7,10.0,2.0,6.0,7,7,21,0.0
21655,7a5dac25,0,41,13,34.0,6.0,27.0,13,9,41,0.0
21673,7a727d91,0,29,5,21.0,10.0,14.0,5,5,29,0.0
21674,7a72c584,0,32,14,21.0,4.0,16.0,14,0,32,0.0
21739,7ae0a272,0,12,28,5.0,3.0,5.0,28,23,12,1.0
21741,7ae3ec0b,0,47,10,28.0,7.0,18.0,10,2,47,0.0
21745,7ae53d3f,0,460,59,393.0,28.0,152.0,59,8,460,0.0
21758,7af8b75b,0,29,2,21.0,12.0,19.0,2,2,29,1.0
21759,7af97ccf,0,7,11,1.0,1.0,1.0,11,11,7,0.0
21765,7afccb61,4,34,62,13.0,4.0,9.0,27,2,119,1.0
21789,7b18aac3,0,100,17,65.0,8.0,26.0,17,0,100,1.0
21804,7b2f335b,1,124,77,72.0,16.0,41.0,21,1,597,1.0
21814,7b4adf9a,0,51,113,23.0,8.0,13.0,113,83,51,1.0
21822,7b5c29b0,0,4,142,1.0,1.0,1.0,142,142,4,1.0
21828,7b6addc0,0,164,137,103.0,11.0,52.0,137,0,164,0.0
21836,7b729104,0,12,6,5.0,1.0,3.0,6,6,12,0.0
21841,7b783fe3,0,28,7,12.0,4.0,9.0,7,7,28,0.0
21843,7b79f003,0,24,94,14.0,5.0,11.0,94,51,24,1.0
21856,7b8c03b4,0,11,3,2.0,1.0,1.0,3,3,11,0.0
21858,7b8d2af8,0,19,29,5.0,1.0,2.0,29,3,19,0.0
21882,7bac08ce,0,17,11,5.0,2.0,4.0,11,11,17,0.0
21923,7beb6a5f,0,16,15,5.0,2.0,4.0,15,1,16,0.0
21933,7bf129d1,0,83,91,45.0,13.0,28.0,91,12,83,0.0
21945,7c05b314,0,87,88,35.0,13.0,22.0,88,1,87,1.0
21963,7c19822e,0,20,14,6.0,2.0,5.0,14,13,20,0.0
21964,7c1b460f,0,54,11,43.0,11.0,29.0,11,11,54,1.0
21976,7c284d00,1,49,13,19.0,6.0,14.0,10,4,89,0.0
21981,7c2dfc58,0,23,11,8.0,2.0,6.0,11,10,23,0.0
21993,7c3fd657,0,4,8,1.0,1.0,1.0,8,8,4,0.0
22000,7c4c621b,0,52,6,10.0,2.0,4.0,6,1,52,0.0
22014,7c618273,0,20,63,4.0,3.0,3.0,63,62,20,0.0
22037,7c8da037,0,32,9,16.0,3.0,11.0,9,2,32,1.0
22108,7cff1091,0,16,13,4.0,2.0,3.0,13,13,16,0.0
22109,7cffcdb7,0,80,140,32.0,5.0,17.0,140,8,80,0.0
22116,7d07375b,0,4,70,1.0,1.0,1.0,70,70,4,0.0
22124,7d128cf2,0,62,6,10.0,4.0,5.0,6,0,62,1.0
22154,7d5072af,0,158,86,97.0,26.0,69.0,86,0,158,0.0
22162,7d57c23f,0,67,102,39.0,2.0,16.0,102,11,67,1.0
22165,7d59f1f6,0,5,4,2.0,1.0,1.0,4,4,5,0.0
22188,7d81f938,0,38,14,24.0,4.0,12.0,14,6,38,0.0
22208,7d94ea7e,0,60,22,39.0,7.0,20.0,22,7,60,1.0
22223,7dadd223,0,15,2,8.0,1.0,5.0,2,2,15,0.0
22225,7db1c4f0,0,78,26,21.0,4.0,12.0,26,3,78,0.0
22230,7db4883a,0,21,66,9.0,4.0,9.0,66,6,21,1.0
22243,7dd4802e,0,8,3,3.0,2.0,2.0,3,3,8,0.0
22261,7df31b5b,0,5,14,0.0,0.0,0.0,14,14,5,1.0
22285,7e113fa1,0,21,6,5.0,2.0,4.0,6,6,21,0.0
22287,7e125bc0,1,13,16,3.0,1.0,1.0,9,7,47,0.0
22316,7e3a2499,0,40,14,11.0,4.0,6.0,14,7,40,0.0
22331,7e534a5d,0,13,13,1.0,1.0,1.0,13,12,13,0.0
22334,7e5653a1,0,226,135,164.0,20.0,91.0,135,7,226,0.0
22411,7edbeaca,0,77,0,53.0,30.0,43.0,0,0,77,1.0
22447,7f09398f,2,378,68,152.0,33.0,67.0,12,0,701,1.0
22462,7f198108,0,41,3,17.0,2.0,10.0,3,1,41,0.0
22484,7f3d37dd,0,18,15,10.0,4.0,8.0,15,12,18,1.0
22508,7f624be2,0,13,19,3.0,3.0,3.0,19,19,13,0.0
22563,7fbaf8e8,0,128,118,68.0,4.0,27.0,118,78,128,1.0
22580,7fcd7b62,0,24,6,20.0,5.0,12.0,6,6,24,0.0
22598,7fe9f1a4,0,48,48,30.0,10.0,19.0,48,2,48,0.0
22609,7ffe619c,0,48,42,16.0,5.0,8.0,42,15,48,0.0
22613,80017008,1,103,59,43.0,11.0,27.0,59,1,104,0.0
22639,8021c511,0,48,14,25.0,7.0,13.0,14,14,48,0.0
22640,8023e034,0,121,102,29.0,4.0,17.0,102,5,121,0.0
22682,8079d68b,0,4,7,1.0,1.0,1.0,7,7,4,1.0
22709,80a77cde,0,198,63,133.0,19.0,60.0,63,8,198,1.0
22712,80abbe2b,0,65,16,12.0,8.0,9.0,16,12,65,0.0
22714,80b09d78,0,73,43,27.0,9.0,22.0,43,0,73,1.0
22718,80b5ae48,0,3,122,0.0,0.0,0.0,122,122,3,0.0
22775,81042f10,0,4,13,1.0,1.0,1.0,13,13,4,0.0
22787,81105763,0,18,82,3.0,2.0,2.0,82,1,18,0.0
22791,811ec67b,0,4,2,1.0,1.0,1.0,2,2,4,0.0
22796,8123457d,0,25,68,9.0,6.0,9.0,68,1,25,1.0
22802,812aaf03,0,31,13,22.0,1.0,7.0,13,13,31,0.0
22835,815cf4a2,1,9,43,4.0,2.0,4.0,14,1,19,0.0
22849,817b93b8,0,14,2,1.0,1.0,1.0,2,1,14,1.0
22864,8186a6c1,4,3,91,1.0,1.0,1.0,3,3,255,1.0
22928,81ff11bd,0,8,6,4.0,1.0,2.0,6,6,8,0.0
22957,82336cb3,0,38,9,29.0,8.0,22.0,9,9,39,1.0
22961,823ab85b,0,27,69,12.0,7.0,9.0,69,0,27,1.0
22985,8262c655,0,119,12,41.0,24.0,29.0,12,12,119,0.0
22994,827725fb,0,67,9,46.0,4.0,16.0,9,4,67,0.0
23011,829aa7c7,0,9,4,3.0,3.0,3.0,4,4,9,0.0
23037,82c2b608,1,142,72,36.0,15.0,28.0,69,28,229,0.0
23064,82f46262,0,82,8,31.0,4.0,24.0,8,0,82,0.0
23073,8301b57a,0,83,7,24.0,5.0,10.0,7,6,83,0.0
23089,83236d3b,0,8,12,2.0,1.0,1.0,12,12,8,0.0
23092,83274379,0,21,6,5.0,2.0,4.0,6,6,21,0.0
23102,8335bb90,0,82,17,60.0,8.0,31.0,17,1,82,1.0
23111,8340e8d5,0,30,8,15.0,4.0,11.0,8,7,30,0.0
23115,83490425,1,2,2,0.0,0.0,0.0,1,0,22,0.0
23138,83643f30,0,5,80,0.0,0.0,0.0,80,80,5,1.0
23167,8396b4c5,0,110,122,40.0,14.0,19.0,122,40,110,1.0
23192,83c32bc5,0,51,5,19.0,6.0,15.0,5,2,51,0.0
23215,83ddb0e4,0,10,138,3.0,2.0,2.0,138,135,10,1.0
23285,846367df,0,82,14,33.0,12.0,24.0,14,6,82,0.0
23297,846ee151,1,270,133,87.0,9.0,45.0,62,0,490,1.0
23299,846fde56,0,833,76,220.0,33.0,91.0,76,14,833,1.0
23329,8493a813,0,4,5,1.0,1.0,1.0,5,5,4,0.0
23337,849f59b6,0,53,16,18.0,4.0,13.0,16,14,53,0.0
23339,84a16647,0,29,13,12.0,5.0,11.0,13,9,29,0.0
23341,84a1d1da,0,137,14,93.0,8.0,50.0,14,1,137,0.0
23345,84a46ab1,0,2,8,0.0,0.0,0.0,8,8,2,0.0
23346,84a72037,0,145,12,92.0,17.0,37.0,12,1,145,1.0
23402,84ed49a1,0,12,10,6.0,2.0,4.0,10,10,12,0.0
23403,84ed5dd6,0,97,11,33.0,7.0,16.0,11,0,97,1.0
23405,84efc21a,0,78,1,27.0,14.0,17.0,1,0,78,0.0
23421,8515a4d2,0,4,6,1.0,1.0,1.0,6,6,4,0.0
23425,8517f208,3,60,16,37.0,10.0,24.0,15,2,143,1.0
23454,853b6aff,0,26,12,5.0,3.0,3.0,12,12,27,0.0
23471,85544eba,0,36,16,6.0,3.0,3.0,16,16,36,0.0
23482,85668601,0,8,9,4.0,1.0,3.0,9,9,8,0.0
23498,857a421e,0,29,8,26.0,4.0,11.0,8,8,29,0.0
23502,85804c7c,0,88,18,28.0,8.0,22.0,18,4,88,0.0
23538,85b03c2b,0,12,0,8.0,1.0,7.0,0,0,12,0.0
23554,85cb8723,0,20,1,10.0,3.0,6.0,1,1,20,1.0
23614,86192d24,0,35,13,14.0,7.0,10.0,13,2,35,1.0
23631,863f4ad8,0,31,6,11.0,4.0,8.0,6,6,31,0.0
23672,86782ebe,0,90,4,75.0,2.0,29.0,4,0,90,0.0
23688,868496e4,3,1,35,0.0,0.0,0.0,14,14,30,0.0
23690,86879d0f,0,81,62,34.0,8.0,19.0,62,12,81,1.0
23720,86afedf0,1,2,148,0.0,0.0,0.0,143,142,11,1.0
23756,86e5e80b,0,9,144,2.0,1.0,2.0,144,144,9,0.0
23778,870a6856,0,120,68,25.0,6.0,14.0,68,17,120,1.0
23812,87283767,0,12,80,6.0,2.0,5.0,80,80,12,0.0
23823,8737662e,0,65,3,53.0,14.0,42.0,3,0,65,1.0
23830,873e0a7e,0,6,13,2.0,1.0,1.0,13,13,6,0.0
23831,873e1e8a,0,141,43,102.0,16.0,66.0,43,10,141,1.0
23837,874925e0,0,6,18,2.0,2.0,2.0,18,18,6,1.0
23858,875d6727,0,89,0,58.0,7.0,23.0,0,0,89,1.0
23927,87ed62de,0,17,13,9.0,1.0,4.0,13,12,17,0.0
23932,87f3f1b2,0,15,4,6.0,1.0,6.0,4,4,15,0.0
23938,87fabee6,0,130,20,64.0,9.0,30.0,20,7,130,1.0
23978,88291e67,0,5,11,1.0,1.0,1.0,11,11,5,0.0
23998,884a60a8,0,60,25,50.0,4.0,21.0,25,4,60,0.0
24104,88ae7a98,3,137,22,66.0,23.0,42.0,22,0,168,1.0
24117,88c1e0f3,0,70,51,42.0,18.0,30.0,51,30,70,1.0
24126,88d7e5a4,0,113,15,48.0,12.0,22.0,15,13,113,0.0
24130,88da94b8,0,136,65,92.0,15.0,44.0,65,0,136,1.0
24167,88ff5a36,1,3,7,0.0,0.0,0.0,7,6,14,0.0
24182,8914d100,0,65,6,38.0,9.0,22.0,6,1,65,1.0
24223,895c09ad,0,3,76,1.0,1.0,1.0,76,76,3,1.0
24241,89743a44,0,28,33,12.0,3.0,9.0,33,21,28,0.0
24252,89835e7c,1,2,36,0.0,0.0,0.0,7,7,168,0.0
24253,8988a209,0,5,0,0.0,0.0,0.0,0,0,5,1.0
24270,89a518e2,0,40,1,16.0,5.0,10.0,1,0,40,1.0
24272,89a92bf8,0,57,62,6.0,5.0,6.0,62,44,57,1.0
24276,89b4c2c6,0,41,0,32.0,10.0,25.0,0,0,41,0.0
24287,89c09407,0,29,9,15.0,3.0,11.0,9,1,29,1.0
24296,89c72a42,0,24,8,7.0,3.0,5.0,8,6,24,0.0
24300,89cfcd8e,0,21,34,4.0,2.0,3.0,34,6,21,0.0
24357,8a1dfd65,0,11,56,5.0,1.0,3.0,56,56,11,1.0
24360,8a1eac6c,2,64,8,26.0,6.0,14.0,2,0,120,0.0
24365,8a21818c,0,73,146,21.0,8.0,16.0,146,0,73,0.0
24379,8a369898,0,9,12,2.0,2.0,2.0,12,12,9,0.0
24383,8a403e40,0,2,12,0.0,0.0,0.0,12,12,2,0.0
24453,8aaaa99a,0,4,10,1.0,1.0,1.0,10,10,4,0.0
24462,8abb10fb,0,114,21,78.0,10.0,39.0,21,8,114,1.0
24470,8ad6f638,0,12,1,5.0,3.0,4.0,1,1,12,0.0
24497,8af11dbc,3,90,150,61.0,11.0,34.0,84,67,706,1.0
24510,8af8c139,0,135,44,34.0,9.0,23.0,44,9,135,0.0
24574,8b6befb7,0,4,10,1.0,1.0,1.0,10,10,4,0.0
24601,8b84f3e1,1,79,16,53.0,2.0,20.0,16,2,108,1.0
24620,8ba8bddf,0,29,13,11.0,8.0,10.0,13,5,29,1.0
24647,8bcb2235,0,21,14,3.0,3.0,3.0,14,14,21,0.0
24660,8be11316,0,15,13,9.0,1.0,4.0,13,13,15,0.0
24677,8befb73a,0,3,0,1.0,1.0,1.0,0,0,3,1.0
24679,8bf28c5a,1,4,23,0.0,0.0,0.0,14,13,34,1.0
24710,8c27c9a2,0,56,0,48.0,21.0,30.0,0,0,56,1.0
24749,8c6d264d,0,3,14,0.0,0.0,0.0,14,14,3,1.0
24801,8cbde3f1,2,12,62,2.0,1.0,1.0,8,7,35,0.0
24804,8cbe5574,1,59,14,46.0,16.0,32.0,14,13,64,0.0
24811,8ccbfbb8,0,4,16,1.0,1.0,1.0,16,16,5,0.0
24848,8cf7b63c,0,36,2,20.0,6.0,11.0,2,0,36,0.0
24849,8cf9cf29,0,51,14,10.0,5.0,5.0,14,9,51,0.0
24875,8d2657e8,1,7,30,0.0,0.0,0.0,19,2,34,1.0
24890,8d3f6efa,0,13,85,3.0,1.0,2.0,85,2,13,1.0
24893,8d44fc59,0,3,60,0.0,0.0,0.0,60,60,3,1.0
24906,8d587c3a,0,33,27,17.0,6.0,12.0,27,0,33,1.0
24910,8d5ee810,0,23,10,1.0,1.0,1.0,10,10,23,0.0
24928,8d8b76a6,0,21,2,7.0,4.0,5.0,2,0,21,0.0
24943,8d9bfbe1,0,75,14,55.0,9.0,25.0,14,0,75,1.0
24950,8da3b30d,0,4,15,1.0,1.0,1.0,15,15,5,0.0
24976,8dc9b3b4,0,38,15,15.0,2.0,8.0,15,14,38,0.0
24992,8ddbc8f2,0,12,10,7.0,1.0,3.0,10,10,12,1.0
25002,8de74163,0,239,19,200.0,7.0,78.0,19,0,239,1.0
25003,8de8e4ae,0,2,2,0.0,0.0,0.0,2,2,2,0.0
25025,8e05076d,0,9,54,2.0,2.0,2.0,54,54,9,1.0
25054,8e2ea6e3,0,35,10,29.0,8.0,19.0,10,10,35,0.0
25059,8e36b7be,0,34,2,21.0,3.0,12.0,2,1,34,0.0
25100,8e66c37d,0,10,3,7.0,4.0,4.0,3,3,10,0.0
25109,8e75048b,0,80,8,65.0,16.0,43.0,8,1,80,1.0
25115,8e7c755a,0,13,1,5.0,2.0,3.0,1,1,13,0.0
25162,8ebb7ea1,0,35,30,12.0,8.0,9.0,30,4,35,0.0
25163,8ebbbafb,0,176,70,99.0,20.0,62.0,70,0,176,1.0
25188,8ed8c86b,0,4,2,1.0,1.0,1.0,2,2,4,0.0
25189,8ed933b2,0,27,13,13.0,4.0,10.0,13,6,27,1.0
25222,8f1679ff,1,36,14,2.0,2.0,2.0,14,3,80,0.0
25225,8f174865,2,688,114,353.0,17.0,94.0,114,6,718,1.0
25233,8f26b28c,0,197,12,61.0,21.0,41.0,12,7,197,0.0
25236,8f2a9998,0,11,3,4.0,4.0,4.0,3,3,11,1.0
25247,8f31e159,4,78,57,30.0,11.0,22.0,16,6,331,1.0
25285,8f5ddf94,0,137,34,95.0,29.0,65.0,34,2,137,0.0
25287,8f60b750,0,111,15,92.0,16.0,60.0,15,1,111,0.0
25292,8f623c0a,1,25,26,13.0,1.0,8.0,12,0,62,0.0
25298,8f6c215e,0,42,8,28.0,3.0,12.0,8,2,42,1.0
25333,8f98f934,0,60,22,43.0,4.0,20.0,22,8,60,0.0
25335,8f9b94d4,0,24,17,12.0,3.0,6.0,17,15,24,0.0
25358,8fb944ea,0,48,11,15.0,2.0,5.0,11,10,48,1.0
25381,8fce4215,0,7,16,2.0,1.0,1.0,16,16,7,0.0
25400,8fe7b22e,0,98,8,35.0,2.0,9.0,8,7,98,0.0
25402,8feb09fc,0,264,15,160.0,34.0,66.0,15,4,264,1.0
25418,90096297,0,70,36,24.0,3.0,10.0,36,1,70,0.0
25473,90600500,1,16,14,4.0,4.0,4.0,14,14,37,0.0
25482,9067fe0c,0,461,21,373.0,48.0,197.0,21,2,461,0.0
25483,90696d53,0,244,36,106.0,21.0,52.0,36,2,244,1.0
25511,908ebda5,0,12,1,3.0,2.0,2.0,1,1,12,0.0
25532,90ab4ff1,0,24,23,9.0,4.0,9.0,23,4,24,1.0
25540,90b2e9b6,0,12,14,2.0,1.0,1.0,14,14,12,0.0
25570,90d8f3ab,0,44,3,28.0,4.0,16.0,3,3,44,0.0
25571,90d91c60,0,29,43,12.0,6.0,7.0,43,1,29,0.0
25605,91083ae7,0,156,30,48.0,17.0,29.0,30,0,156,1.0
25614,9112e797,0,81,37,21.0,5.0,11.0,37,1,81,1.0
25619,911a21cb,0,38,13,18.0,4.0,11.0,13,2,38,1.0
25648,9150e0f6,0,75,12,54.0,15.0,41.0,12,12,75,0.0
25672,917926e0,0,6,13,3.0,1.0,2.0,13,13,6,0.0
25694,919b0201,0,9,10,2.0,2.0,2.0,10,10,9,0.0
25708,91a471a9,0,8,18,1.0,1.0,1.0,18,18,8,1.0
25717,91b3a0e0,0,14,0,1.0,1.0,1.0,0,0,14,1.0
25722,91c00880,0,37,1,23.0,1.0,11.0,1,0,37,1.0
25727,91ce1589,0,31,4,9.0,5.0,7.0,4,4,31,0.0
25779,9216c2a3,0,38,3,23.0,3.0,16.0,3,1,38,1.0
25786,9224d294,0,12,16,2.0,2.0,2.0,16,16,12,0.0
25792,92284e98,0,10,11,8.0,2.0,5.0,11,11,10,0.0
25813,92441fa1,0,68,16,57.0,11.0,40.0,16,0,68,1.0
25828,9250da22,0,5,9,1.0,1.0,1.0,9,9,5,0.0
25829,92517ade,0,7,8,2.0,1.0,2.0,8,8,7,0.0
25871,92862c0e,0,6,9,2.0,1.0,1.0,9,9,6,0.0
25874,92886eb4,1,67,19,18.0,9.0,12.0,19,3,109,1.0
25880,928ecb2c,0,41,142,14.0,7.0,11.0,142,56,41,1.0
25882,9291c3c9,0,10,58,4.0,2.0,2.0,58,58,10,1.0
25975,9321b788,3,172,133,41.0,22.0,32.0,20,8,366,1.0
25989,933a69b8,0,134,139,93.0,19.0,56.0,139,0,134,1.0
26011,935f7b4f,0,15,48,6.0,3.0,5.0,48,48,16,1.0
26035,93821ecd,0,10,11,1.0,1.0,1.0,11,11,10,0.0
26054,939528fd,9,40,147,14.0,4.0,8.0,140,9,375,0.0
26082,93b4277d,0,24,6,10.0,3.0,8.0,6,6,24,1.0
26083,93b47234,0,25,9,4.0,2.0,3.0,9,3,25,0.0
26159,9427047f,0,61,0,56.0,19.0,43.0,0,0,61,0.0
26169,942eb962,0,11,6,2.0,2.0,2.0,6,6,11,0.0
26172,942fe5cf,0,25,15,7.0,4.0,6.0,15,12,25,0.0
26179,9439db46,3,5,84,1.0,1.0,1.0,71,71,75,1.0
26197,945126a6,0,10,13,6.0,2.0,5.0,13,13,10,0.0
26200,94561bda,0,13,9,3.0,2.0,3.0,9,9,13,0.0
26221,9476a405,0,7,6,2.0,2.0,2.0,6,6,8,0.0
26222,9476c52a,0,11,27,3.0,2.0,2.0,27,9,12,1.0
26229,94813ecf,0,13,15,5.0,1.0,3.0,15,15,13,0.0
26235,9485402f,2,104,42,48.0,11.0,28.0,42,3,142,1.0
26250,94a455aa,0,521,121,211.0,21.0,102.0,121,0,521,0.0
26256,94a705bf,1,37,23,0.0,0.0,0.0,14,0,202,1.0
26263,94ac5949,0,4,11,1.0,1.0,1.0,11,11,4,0.0
26297,94e7818d,0,420,97,220.0,29.0,84.0,97,2,420,0.0
26301,94ec33f1,0,4,7,1.0,1.0,1.0,7,7,4,1.0
26315,95017572,0,12,1,7.0,1.0,5.0,1,1,12,0.0
26329,9519aa76,0,18,31,3.0,3.0,3.0,31,18,18,1.0
26385,9573ed7e,0,52,12,27.0,2.0,15.0,12,11,52,0.0
26396,95843391,0,171,138,87.0,28.0,57.0,138,2,171,1.0
26402,958d644a,0,3,52,1.0,1.0,1.0,52,52,3,1.0
26424,95a57dca,0,98,72,23.0,6.0,10.0,72,0,98,1.0
26430,95af025c,0,17,16,3.0,1.0,3.0,16,8,17,0.0
26452,95c8e975,0,15,2,7.0,2.0,6.0,2,1,15,1.0
26455,95ce16a8,0,4,9,1.0,1.0,1.0,9,9,4,0.0
26463,95d3a98b,0,312,44,235.0,29.0,118.0,44,8,312,0.0
26472,95db1fa9,0,82,19,28.0,6.0,17.0,19,1,82,0.0
26494,95f8845a,0,19,7,8.0,3.0,7.0,7,7,19,1.0
26501,960753ba,0,46,57,19.0,6.0,13.0,57,16,46,0.0
26516,9621ce1c,1,6,128,2.0,1.0,2.0,0,0,136,1.0
26539,963ff9a0,0,3,3,1.0,1.0,1.0,3,3,3,0.0
26540,96403604,0,5,1,0.0,0.0,0.0,1,1,5,1.0
26549,964c0f96,1,9,39,1.0,1.0,1.0,4,3,307,0.0
26559,9656ef50,0,268,30,224.0,13.0,98.0,30,0,268,1.0
26607,969aa412,0,3,74,1.0,1.0,1.0,74,74,3,0.0
26609,969d816d,0,22,3,15.0,1.0,6.0,3,3,22,0.0
26616,96aded1b,0,4,14,0.0,0.0,0.0,14,14,4,0.0
26663,970f3868,0,10,16,2.0,1.0,1.0,16,16,10,0.0
26710,97584b71,0,104,58,35.0,13.0,20.0,58,5,104,1.0
26716,9768e1a1,0,5,68,2.0,1.0,2.0,68,68,5,0.0
26724,977571d3,0,155,44,98.0,25.0,51.0,44,11,155,1.0
26735,97857f2c,1,41,95,12.0,2.0,7.0,14,0,202,0.0
26744,9790fb10,0,35,16,7.0,4.0,5.0,16,13,35,0.0
26755,97a46ed0,0,61,12,34.0,13.0,22.0,12,5,61,0.0
26778,97d48b28,0,54,6,38.0,2.0,8.0,6,5,54,1.0
26779,97d6eec0,0,4,0,3.0,2.0,3.0,0,0,4,0.0
26787,97e2bd68,0,8,107,1.0,1.0,1.0,107,107,8,0.0
26807,980269d6,0,81,22,70.0,23.0,56.0,22,8,81,1.0
26824,980f4d2f,0,41,129,26.0,4.0,14.0,129,109,41,1.0
26846,982eba84,0,10,1,4.0,2.0,4.0,1,1,10,0.0
26871,985ee5a2,0,18,0,9.0,3.0,5.0,0,0,18,0.0
26887,987681c4,0,30,3,23.0,3.0,15.0,3,1,30,0.0
26889,98852a08,0,66,78,31.0,5.0,22.0,78,14,66,0.0
26890,9886cd72,0,435,27,225.0,22.0,51.0,27,0,435,1.0
26908,989ed94b,0,23,26,14.0,1.0,7.0,26,4,23,1.0
26914,98a503ee,5,63,115,28.0,5.0,13.0,115,74,91,1.0
26920,98b08bee,0,8,11,2.0,1.0,1.0,11,4,8,0.0
26921,98b0c9a6,0,38,94,10.0,4.0,8.0,94,16,38,1.0
26933,98c4ffce,0,4,2,1.0,1.0,1.0,2,2,4,0.0
26967,98f7b0a6,0,14,8,4.0,1.0,4.0,8,8,14,0.0
26972,98ff5b1d,0,6,8,1.0,1.0,1.0,8,8,6,1.0
26992,992b7e3a,0,16,1,6.0,3.0,4.0,1,0,16,1.0
27000,993ac67f,0,9,15,1.0,1.0,1.0,15,10,9,0.0
27043,996d274b,0,16,51,7.0,1.0,6.0,51,11,16,0.0
27052,9977a033,0,33,33,9.0,7.0,8.0,33,9,33,1.0
27057,998021b1,0,7,12,2.0,1.0,1.0,12,12,7,0.0
27092,99aabe21,0,7,14,3.0,1.0,2.0,14,14,7,0.0
27099,99b416e9,1,1,53,0.0,0.0,0.0,52,52,33,1.0
27109,99c11fb0,0,427,52,286.0,23.0,95.0,52,0,427,1.0
27118,99d0958d,0,169,100,127.0,15.0,61.0,100,9,169,1.0
27121,99d5815f,0,7,7,4.0,1.0,4.0,7,7,7,1.0
27125,99dc6acc,0,28,8,14.0,4.0,12.0,8,8,28,1.0
27169,9a15a1c1,0,7,29,2.0,2.0,2.0,29,9,7,1.0
27184,9a3db7af,0,4,10,1.0,1.0,1.0,10,10,4,0.0
27189,9a42871e,0,14,58,2.0,2.0,2.0,58,54,14,1.0
