,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
20739,75132c80,0,299,9,268.0,27.0,151.0,9,0,299,0.0
20760,75283ab3,0,126,45,103.0,19.0,82.0,45,3,126,0.0
20772,75350cef,1,132,84,42.0,15.0,27.0,84,2,139,1.0
20784,75416635,0,10,16,2.0,1.0,1.0,16,16,10,0.0
20788,754769e3,0,11,6,3.0,1.0,1.0,6,6,11,0.0
20861,75b74170,0,4,10,1.0,1.0,1.0,10,10,4,0.0
20876,75cb351f,0,9,15,2.0,2.0,2.0,15,7,9,1.0
20887,75d93fec,0,5,10,0.0,0.0,0.0,10,10,5,0.0
20902,75f26ffc,0,33,13,21.0,3.0,16.0,13,10,33,0.0
20925,761c99f7,0,39,25,23.0,2.0,12.0,25,3,39,1.0
20937,7630de0c,0,6,14,2.0,1.0,1.0,14,14,6,0.0
20981,76711c23,0,17,3,8.0,1.0,6.0,3,2,17,0.0
20986,76712d3f,4,54,51,15.0,2.0,3.0,13,0,440,1.0
21022,76a20415,0,19,13,6.0,3.0,4.0,13,13,19,0.0
21042,76c65c74,0,78,8,26.0,12.0,17.0,8,3,78,0.0
21044,76c88601,0,4,15,1.0,1.0,1.0,15,15,4,0.0
21046,76cc9dbd,0,209,8,171.0,33.0,89.0,8,2,209,0.0
21053,76daa5ff,0,44,0,34.0,5.0,24.0,0,0,44,0.0
21080,77102f4d,0,36,1,14.0,9.0,12.0,1,1,36,0.0
21093,771af3e0,1,8,10,5.0,2.0,4.0,2,2,68,0.0
21109,772cfaf8,0,20,2,7.0,1.0,5.0,2,1,20,1.0
21129,774c78d6,2,47,16,11.0,6.0,7.0,15,5,93,0.0
21132,774f1a6f,0,6,8,1.0,1.0,1.0,8,8,6,0.0
21142,77611e12,0,301,15,220.0,24.0,100.0,15,8,301,0.0
21186,77959ec8,0,39,0,26.0,3.0,12.0,0,0,39,1.0
21210,77b92dd1,0,28,91,6.0,3.0,5.0,91,84,28,1.0
21271,78083911,0,144,28,66.0,7.0,23.0,28,0,144,1.0
21275,780bad52,0,60,18,32.0,4.0,20.0,18,2,60,1.0
21278,78113d31,0,4,12,1.0,1.0,1.0,12,12,4,0.0
21287,78268336,0,10,38,3.0,2.0,3.0,38,37,10,1.0
21292,7831a03e,0,30,21,20.0,2.0,9.0,21,1,30,0.0
21301,783c2133,0,16,4,7.0,4.0,5.0,4,4,16,0.0
21303,783de2c0,1,3,78,0.0,0.0,0.0,78,78,15,1.0
21310,7841641a,1,4,5,1.0,1.0,1.0,5,5,5,0.0
21314,78453006,0,129,62,71.0,11.0,34.0,62,5,129,0.0
21355,78881279,0,478,145,189.0,24.0,61.0,145,1,478,0.0
21370,789b9f69,0,25,0,15.0,6.0,9.0,0,0,25,0.0
21373,78a17666,0,157,122,94.0,15.0,30.0,122,2,157,1.0
21384,78bac15f,0,86,3,13.0,4.0,7.0,3,2,86,1.0
21398,78c4ca18,0,38,25,13.0,6.0,7.0,25,13,38,1.0
21437,7900cb89,0,77,3,27.0,15.0,20.0,3,2,77,0.0
21460,79339589,0,27,9,6.0,4.0,5.0,9,9,27,0.0
21496,79731264,0,42,43,20.0,5.0,14.0,43,0,42,1.0
21526,799bc714,0,26,8,7.0,3.0,5.0,8,8,26,1.0
21534,79a7ec18,0,58,16,27.0,10.0,23.0,16,16,58,0.0
21539,79b2c2ec,0,1,8,0.0,0.0,0.0,8,8,1,0.0
21550,79c622fe,0,74,34,47.0,8.0,32.0,34,11,74,0.0
21551,79c903db,0,31,17,21.0,2.0,10.0,17,7,31,0.0
21574,79ddee5e,1,5,7,0.0,0.0,0.0,0,0,20,0.0
21576,79dfec5b,1,58,36,30.0,4.0,15.0,7,1,94,0.0
21577,79e0e858,0,1,3,0.0,0.0,0.0,3,3,1,0.0
21590,79eff9cd,0,119,40,99.0,17.0,65.0,40,18,119,0.0
21609,7a1dee92,0,2,12,0.0,0.0,0.0,12,12,2,0.0
21611,7a20c0be,0,32,0,11.0,3.0,10.0,0,0,32,0.0
21612,7a21d694,0,3,1,0.0,0.0,0.0,1,1,3,1.0
21619,7a2b9102,0,55,149,35.0,6.0,17.0,149,83,55,0.0
21639,7a472832,2,52,22,49.0,4.0,23.0,2,0,173,1.0
21649,7a511a90,0,21,7,10.0,2.0,6.0,7,7,21,0.0
21739,7ae0a272,0,12,28,5.0,3.0,5.0,28,23,12,1.0
21746,7ae6258d,0,24,8,14.0,3.0,11.0,8,7,24,0.0
21748,7aea3adc,0,145,3,101.0,25.0,64.0,3,2,145,0.0
21758,7af8b75b,0,29,2,21.0,12.0,19.0,2,2,29,1.0
21765,7afccb61,4,34,62,13.0,4.0,9.0,27,2,119,1.0
21773,7b0922e7,0,215,17,177.0,7.0,57.0,17,0,215,0.0
21788,7b1897a9,0,4,9,1.0,1.0,1.0,9,9,4,0.0
21789,7b18aac3,0,100,17,65.0,8.0,26.0,17,0,100,1.0
21794,7b243191,0,4,2,1.0,1.0,1.0,2,2,4,0.0
21799,7b2b0da5,1,19,4,4.0,1.0,2.0,2,2,40,0.0
21804,7b2f335b,1,124,77,72.0,16.0,41.0,21,1,597,1.0
21814,7b4adf9a,0,51,113,23.0,8.0,13.0,113,83,51,1.0
21822,7b5c29b0,0,4,142,1.0,1.0,1.0,142,142,4,1.0
21837,7b735091,0,190,7,159.0,22.0,74.0,7,0,190,0.0
21839,7b7517b9,0,5,12,1.0,1.0,1.0,12,12,5,0.0
21843,7b79f003,0,24,94,14.0,5.0,11.0,94,51,24,1.0
21845,7b7d552d,0,59,5,53.0,12.0,34.0,5,5,59,0.0
21851,7b88b04d,0,7,2,2.0,1.0,1.0,2,1,7,0.0
21852,7b88de92,0,645,23,487.0,60.0,190.0,23,7,645,0.0
21859,7b8d4b9b,0,4,45,1.0,1.0,1.0,45,45,4,0.0
21895,7bbddd23,0,4,16,1.0,1.0,1.0,16,16,4,0.0
21896,7bbf0dae,0,12,31,2.0,1.0,1.0,31,30,12,0.0
21899,7bc14923,0,5,3,0.0,0.0,0.0,3,3,5,0.0
21909,7bd3ff2f,0,9,12,3.0,1.0,2.0,12,12,9,0.0
21936,7bf6050e,0,267,71,231.0,27.0,94.0,71,0,267,0.0
21945,7c05b314,0,87,88,35.0,13.0,22.0,88,1,87,1.0
21963,7c19822e,0,20,14,6.0,2.0,5.0,14,13,20,0.0
21964,7c1b460f,0,54,11,43.0,11.0,29.0,11,11,54,1.0
21994,7c420f0e,0,12,15,3.0,2.0,3.0,15,8,12,0.0
21998,7c48cdcf,0,60,13,40.0,11.0,24.0,13,4,60,0.0
22037,7c8da037,0,32,9,16.0,3.0,11.0,9,2,32,1.0
22047,7ca57322,0,7,7,3.0,1.0,3.0,7,7,7,0.0
22119,7d08f611,0,26,40,9.0,4.0,8.0,40,11,26,0.0
22124,7d128cf2,0,62,6,10.0,4.0,5.0,6,0,62,1.0
22132,7d249f34,0,30,5,17.0,8.0,12.0,5,4,30,0.0
22162,7d57c23f,0,67,102,39.0,2.0,16.0,102,11,67,1.0
22189,7d8604b0,0,8,7,2.0,1.0,2.0,7,7,8,0.0
22208,7d94ea7e,0,60,22,39.0,7.0,20.0,22,7,60,1.0
22212,7d9a0173,1,97,5,50.0,8.0,24.0,5,1,108,0.0
22230,7db4883a,0,21,66,9.0,4.0,9.0,66,6,21,1.0
22261,7df31b5b,0,5,14,0.0,0.0,0.0,14,14,5,1.0
22278,7e050fa5,0,37,19,16.0,4.0,6.0,19,8,37,0.0
22316,7e3a2499,0,40,14,11.0,4.0,6.0,14,7,40,0.0
22331,7e534a5d,0,13,13,1.0,1.0,1.0,13,12,13,0.0
22341,7e612bff,0,19,9,14.0,4.0,10.0,9,9,19,0.0
22378,7ea4defe,0,25,9,13.0,3.0,9.0,9,9,25,0.0
22407,7ed4ae16,0,11,17,8.0,1.0,6.0,17,17,11,0.0
22411,7edbeaca,0,77,0,53.0,30.0,43.0,0,0,77,1.0
22447,7f09398f,2,378,68,152.0,33.0,67.0,12,0,701,1.0
22454,7f13288e,1,410,17,268.0,17.0,88.0,17,0,432,0.0
22482,7f38e621,1,103,76,5.0,5.0,5.0,15,0,266,0.0
22484,7f3d37dd,0,18,15,10.0,4.0,8.0,15,12,18,1.0
22489,7f4015a8,0,17,17,6.0,1.0,2.0,17,0,17,0.0
22496,7f4d25d5,0,88,148,20.0,6.0,9.0,148,49,88,0.0
22518,7f721016,0,4,2,1.0,1.0,1.0,2,2,4,0.0
22525,7f7ca99a,0,13,0,10.0,1.0,7.0,0,0,13,0.0
22557,7fb67ed7,0,4,0,1.0,1.0,1.0,0,0,4,0.0
22563,7fbaf8e8,0,128,118,68.0,4.0,27.0,118,78,128,1.0
22566,7fc31a51,0,30,10,21.0,5.0,14.0,10,10,30,0.0
22579,7fcbfde3,0,18,16,6.0,2.0,3.0,16,9,18,0.0
22599,7feb2fc2,0,23,19,8.0,4.0,5.0,19,0,23,0.0
22604,7ff496cb,0,30,15,21.0,2.0,13.0,15,7,30,0.0
22613,80017008,1,103,59,43.0,11.0,27.0,59,1,104,0.0
22632,801c5a03,0,17,15,6.0,2.0,5.0,15,15,17,0.0
22668,80584e3c,0,90,28,64.0,11.0,38.0,28,11,90,0.0
22682,8079d68b,0,4,7,1.0,1.0,1.0,7,7,4,1.0
22709,80a77cde,0,198,63,133.0,19.0,60.0,63,8,198,1.0
22714,80b09d78,0,73,43,27.0,9.0,22.0,43,0,73,1.0
22715,80b117ef,0,70,9,15.0,3.0,7.0,9,6,70,0.0
22726,80c3a076,0,6,16,3.0,1.0,3.0,16,16,6,0.0
22728,80c53022,0,31,20,7.0,5.0,6.0,20,6,31,0.0
22761,80ec16a9,0,11,9,7.0,3.0,4.0,9,9,11,0.0
22796,8123457d,0,25,68,9.0,6.0,9.0,68,1,25,1.0
22820,814aaa2e,0,3,7,0.0,0.0,0.0,7,7,3,0.0
22845,816fb396,0,54,89,31.0,5.0,20.0,89,11,54,0.0
22849,817b93b8,0,14,2,1.0,1.0,1.0,2,1,14,1.0
22864,8186a6c1,4,3,91,1.0,1.0,1.0,3,3,255,1.0
22918,81edf57b,0,4,7,1.0,1.0,1.0,7,7,4,0.0
22931,820e39ea,0,32,16,12.0,2.0,5.0,16,11,33,0.0
22943,821c7a53,0,26,15,14.0,3.0,9.0,15,12,26,0.0
22957,82336cb3,0,38,9,29.0,8.0,22.0,9,9,39,1.0
22959,8238186d,0,72,81,21.0,3.0,10.0,81,0,72,0.0
22961,823ab85b,0,27,69,12.0,7.0,9.0,69,0,27,1.0
22968,82405efd,2,226,54,190.0,27.0,108.0,43,0,290,0.0
22975,824e62eb,0,38,9,20.0,3.0,12.0,9,0,38,0.0
23011,829aa7c7,0,9,4,3.0,3.0,3.0,4,4,9,0.0
23051,82d614ab,0,6,15,1.0,1.0,1.0,15,15,6,0.0
23056,82df4a9c,0,5,0,1.0,1.0,1.0,0,0,5,0.0
23102,8335bb90,0,82,17,60.0,8.0,31.0,17,1,82,1.0
23104,833a2b06,0,11,2,2.0,1.0,2.0,2,1,11,0.0
23116,834ac84a,0,9,11,4.0,1.0,3.0,11,11,9,0.0
23135,835fbdb1,0,168,65,131.0,12.0,82.0,65,16,168,0.0
23138,83643f30,0,5,80,0.0,0.0,0.0,80,80,5,1.0
23167,8396b4c5,0,110,122,40.0,14.0,19.0,122,40,110,1.0
23215,83ddb0e4,0,10,138,3.0,2.0,2.0,138,135,10,1.0
23222,83e1cfd7,0,58,1,21.0,6.0,10.0,1,0,58,0.0
23236,83f934c7,0,20,9,6.0,4.0,4.0,9,6,20,0.0
23242,8417aaf7,0,14,8,3.0,1.0,2.0,8,8,14,0.0
23247,8421e8cd,0,4,13,1.0,1.0,1.0,13,13,4,0.0
23256,842bc437,0,39,9,11.0,6.0,9.0,9,9,39,0.0
23283,845ec843,0,88,2,75.0,23.0,38.0,2,2,88,0.0
23297,846ee151,1,270,133,87.0,9.0,45.0,62,0,490,1.0
23299,846fde56,0,833,76,220.0,33.0,91.0,76,14,833,1.0
23321,848e4eb5,0,41,44,7.0,3.0,4.0,44,10,41,0.0
23346,84a72037,0,145,12,92.0,17.0,37.0,12,1,145,1.0
23367,84c1fa75,0,24,2,7.0,3.0,6.0,2,1,24,0.0
23395,84de5935,0,6,85,2.0,1.0,2.0,85,83,6,0.0
23403,84ed5dd6,0,97,11,33.0,7.0,16.0,11,0,97,1.0
23425,8517f208,3,60,16,37.0,10.0,24.0,15,2,143,1.0
23536,85ab274d,0,42,47,12.0,5.0,6.0,47,5,42,0.0
23554,85cb8723,0,20,1,10.0,3.0,6.0,1,1,20,1.0
23561,85d9b279,0,8,8,5.0,1.0,4.0,8,8,8,0.0
23565,85df2441,0,25,27,12.0,6.0,8.0,27,1,25,0.0
23607,86101088,0,20,3,7.0,5.0,5.0,3,3,20,0.0
23614,86192d24,0,35,13,14.0,7.0,10.0,13,2,35,1.0
23690,86879d0f,0,81,62,34.0,8.0,19.0,62,12,81,1.0
23699,86905112,0,4,10,1.0,1.0,1.0,10,10,4,0.0
23720,86afedf0,1,2,148,0.0,0.0,0.0,143,142,11,1.0
23740,86ca6e25,0,34,14,8.0,3.0,8.0,14,5,34,0.0
23778,870a6856,0,120,68,25.0,6.0,14.0,68,17,120,1.0
23823,8737662e,0,65,3,53.0,14.0,42.0,3,0,65,1.0
23831,873e1e8a,0,141,43,102.0,16.0,66.0,43,10,141,1.0
23837,874925e0,0,6,18,2.0,2.0,2.0,18,18,6,1.0
23858,875d6727,0,89,0,58.0,7.0,23.0,0,0,89,1.0
23866,87777756,0,6,6,2.0,2.0,2.0,6,6,6,0.0
23938,87fabee6,0,130,20,64.0,9.0,30.0,20,7,130,1.0
23957,880e9e70,0,34,12,14.0,4.0,8.0,12,12,34,0.0
23975,88260b16,0,44,0,19.0,6.0,11.0,0,0,44,0.0
24027,887c2999,0,16,10,4.0,1.0,3.0,10,9,16,0.0
24093,889a9f3b,0,9,14,3.0,2.0,3.0,14,14,9,0.0
24104,88ae7a98,3,137,22,66.0,23.0,42.0,22,0,168,1.0
24117,88c1e0f3,0,70,51,42.0,18.0,30.0,51,30,70,1.0
24122,88cba437,0,4,10,1.0,1.0,1.0,10,10,4,0.0
24130,88da94b8,0,136,65,92.0,15.0,44.0,65,0,136,1.0
24137,88e20aa2,1,42,15,7.0,5.0,5.0,14,2,63,0.0
24182,8914d100,0,65,6,38.0,9.0,22.0,6,1,65,1.0
24186,891e2dc4,0,123,98,92.0,14.0,48.0,98,15,123,0.0
24220,895414e3,0,29,113,15.0,3.0,10.0,113,9,29,0.0
24223,895c09ad,0,3,76,1.0,1.0,1.0,76,76,3,1.0
24253,8988a209,0,5,0,0.0,0.0,0.0,0,0,5,1.0
24270,89a518e2,0,40,1,16.0,5.0,10.0,1,0,40,1.0
24272,89a92bf8,0,57,62,6.0,5.0,6.0,62,44,57,1.0
24287,89c09407,0,29,9,15.0,3.0,11.0,9,1,29,1.0
24357,8a1dfd65,0,11,56,5.0,1.0,3.0,56,56,11,1.0
24366,8a231edb,0,4,10,1.0,1.0,1.0,10,10,4,0.0
24383,8a403e40,0,2,12,0.0,0.0,0.0,12,12,2,0.0
24405,8a592b66,0,34,30,7.0,3.0,4.0,30,12,34,0.0
24425,8a73f8ce,0,30,9,7.0,1.0,3.0,9,8,30,0.0
24428,8a79d6d1,0,16,17,9.0,4.0,9.0,17,7,16,0.0
24456,8ab3ac1f,0,33,7,17.0,5.0,10.0,7,1,33,0.0
24462,8abb10fb,0,114,21,78.0,10.0,39.0,21,8,114,1.0
24497,8af11dbc,3,90,150,61.0,11.0,34.0,84,67,706,1.0
24530,8b186edf,0,4,11,1.0,1.0,1.0,11,11,4,0.0
24531,8b19c4e9,0,4,10,1.0,1.0,1.0,10,10,4,0.0
24590,8b75c581,0,40,45,26.0,4.0,16.0,45,5,40,0.0
24593,8b7c8e97,0,47,44,20.0,7.0,18.0,44,14,47,0.0
24601,8b84f3e1,1,79,16,53.0,2.0,20.0,16,2,108,1.0
24620,8ba8bddf,0,29,13,11.0,8.0,10.0,13,5,29,1.0
24677,8befb73a,0,3,0,1.0,1.0,1.0,0,0,3,1.0
24679,8bf28c5a,1,4,23,0.0,0.0,0.0,14,13,34,1.0
24683,8bfd8f01,0,3,1,1.0,1.0,1.0,1,1,3,0.0
24702,8c20485d,0,6,13,2.0,1.0,1.0,13,13,6,0.0
24710,8c27c9a2,0,56,0,48.0,21.0,30.0,0,0,56,1.0
24729,8c487ae5,0,17,2,11.0,1.0,8.0,2,2,17,0.0
24749,8c6d264d,0,3,14,0.0,0.0,0.0,14,14,3,1.0
24754,8c714503,0,46,16,13.0,3.0,5.0,16,6,46,0.0
24817,8cd189b2,0,12,11,3.0,2.0,2.0,11,11,12,0.0
24834,8cdff852,0,12,11,5.0,2.0,2.0,11,11,12,0.0
24837,8ce3a88d,0,25,0,9.0,2.0,4.0,0,0,25,0.0
24849,8cf9cf29,0,51,14,10.0,5.0,5.0,14,9,51,0.0
24875,8d2657e8,1,7,30,0.0,0.0,0.0,19,2,34,1.0
24885,8d3a447c,0,10,14,2.0,2.0,2.0,14,9,10,0.0
24890,8d3f6efa,0,13,85,3.0,1.0,2.0,85,2,13,1.0
24893,8d44fc59,0,3,60,0.0,0.0,0.0,60,60,3,1.0
24901,8d529b30,1,60,72,12.0,8.0,9.0,71,16,76,0.0
24903,8d53097a,0,8,2,1.0,1.0,1.0,2,2,8,0.0
24906,8d587c3a,0,33,27,17.0,6.0,12.0,27,0,33,1.0
24938,8d9482a0,0,72,33,40.0,7.0,27.0,33,6,72,0.0
24943,8d9bfbe1,0,75,14,55.0,9.0,25.0,14,0,75,1.0
24960,8db0de20,0,44,38,26.0,5.0,15.0,38,17,44,0.0
24979,8dcc6a42,0,4,137,1.0,1.0,1.0,137,137,4,0.0
24992,8ddbc8f2,0,12,10,7.0,1.0,3.0,10,10,12,1.0
24998,8de1b5ad,0,113,104,33.0,6.0,22.0,104,9,113,0.0
25002,8de74163,0,239,19,200.0,7.0,78.0,19,0,239,1.0
25025,8e05076d,0,9,54,2.0,2.0,2.0,54,54,9,1.0
25084,8e59b22b,0,46,2,8.0,7.0,7.0,2,2,46,0.0
25109,8e75048b,0,80,8,65.0,16.0,43.0,8,1,80,1.0
25124,8e8c85e8,0,22,3,8.0,2.0,7.0,3,1,22,0.0
25163,8ebbbafb,0,176,70,99.0,20.0,62.0,70,0,176,1.0
25172,8ec2f265,2,86,105,18.0,3.0,10.0,74,11,154,0.0
25176,8ec8c278,0,52,7,36.0,6.0,19.0,7,7,52,0.0
25186,8ed573bf,0,3,18,0.0,0.0,0.0,18,18,3,0.0
25189,8ed933b2,0,27,13,13.0,4.0,10.0,13,6,27,1.0
25225,8f174865,2,688,114,353.0,17.0,94.0,114,6,718,1.0
25236,8f2a9998,0,11,3,4.0,4.0,4.0,3,3,11,1.0
25247,8f31e159,4,78,57,30.0,11.0,22.0,16,6,331,1.0
25298,8f6c215e,0,42,8,28.0,3.0,12.0,8,2,42,1.0
25309,8f78f390,0,28,14,18.0,6.0,14.0,14,12,28,0.0
25346,8fa995dd,0,4,12,1.0,1.0,1.0,12,12,4,0.0
25358,8fb944ea,0,48,11,15.0,2.0,5.0,11,10,48,1.0
25402,8feb09fc,0,264,15,160.0,34.0,66.0,15,4,264,1.0
25413,8ffb6a12,0,5,13,1.0,1.0,1.0,13,13,5,0.0
25434,90258f9e,0,41,9,22.0,4.0,10.0,9,9,41,0.0
25463,9053225b,0,50,17,19.0,8.0,16.0,17,17,50,0.0
25483,90696d53,0,244,36,106.0,21.0,52.0,36,2,244,1.0
25532,90ab4ff1,0,24,23,9.0,4.0,9.0,23,4,24,1.0
25575,90e0f079,0,53,0,29.0,12.0,22.0,0,0,53,0.0
25582,90e77ffd,1,16,17,9.0,3.0,6.0,15,15,48,0.0
25605,91083ae7,0,156,30,48.0,17.0,29.0,30,0,156,1.0
25614,9112e797,0,81,37,21.0,5.0,11.0,37,1,81,1.0
25619,911a21cb,0,38,13,18.0,4.0,11.0,13,2,38,1.0
25625,91270d26,0,267,58,192.0,21.0,107.0,58,1,267,0.0
25674,917e7f21,0,45,10,3.0,2.0,3.0,10,0,45,0.0
25697,919da046,0,45,8,22.0,4.0,13.0,8,1,45,0.0
25703,91a206ca,0,9,3,1.0,1.0,1.0,3,3,9,0.0
25708,91a471a9,0,8,18,1.0,1.0,1.0,18,18,8,1.0
25717,91b3a0e0,0,14,0,1.0,1.0,1.0,0,0,14,1.0
25722,91c00880,0,37,1,23.0,1.0,11.0,1,0,37,1.0
25732,91d7e974,0,12,16,7.0,1.0,4.0,16,16,12,0.0
25755,91fbbd3b,0,25,8,13.0,4.0,11.0,8,8,26,0.0
25775,9212243a,0,20,10,5.0,3.0,4.0,10,10,20,0.0
25779,9216c2a3,0,38,3,23.0,3.0,16.0,3,1,38,1.0
25810,923f9aba,0,89,73,42.0,6.0,28.0,73,7,89,0.0
25813,92441fa1,0,68,16,57.0,11.0,40.0,16,0,68,1.0
25828,9250da22,0,5,9,1.0,1.0,1.0,9,9,5,0.0
25830,9251a47c,0,244,111,95.0,5.0,48.0,111,9,244,0.0
25866,92809839,0,4,1,1.0,1.0,1.0,1,1,4,0.0
25872,92864654,0,8,12,2.0,1.0,1.0,12,12,8,0.0
25874,92886eb4,1,67,19,18.0,9.0,12.0,19,3,109,1.0
25880,928ecb2c,0,41,142,14.0,7.0,11.0,142,56,41,1.0
25882,9291c3c9,0,10,58,4.0,2.0,2.0,58,58,10,1.0
25888,929fb293,1,25,135,5.0,4.0,4.0,6,0,66,0.0
25975,9321b788,3,172,133,41.0,22.0,32.0,20,8,366,1.0
25989,933a69b8,0,134,139,93.0,19.0,56.0,139,0,134,1.0
26000,934ee425,0,8,5,4.0,1.0,3.0,5,5,8,0.0
26011,935f7b4f,0,15,48,6.0,3.0,5.0,48,48,16,1.0
26032,937a27e2,0,14,13,6.0,1.0,3.0,13,9,14,0.0
26077,93af821a,0,10,60,0.0,0.0,0.0,60,59,10,0.0
26080,93b01c22,2,32,16,10.0,7.0,9.0,16,9,34,0.0
26082,93b4277d,0,24,6,10.0,3.0,8.0,6,6,24,1.0
26179,9439db46,3,5,84,1.0,1.0,1.0,71,71,75,1.0
26213,946b89b0,1,30,31,4.0,1.0,1.0,31,13,38,0.0
26222,9476c52a,0,11,27,3.0,2.0,2.0,27,9,12,1.0
26235,9485402f,2,104,42,48.0,11.0,28.0,42,3,142,1.0
26256,94a705bf,1,37,23,0.0,0.0,0.0,14,0,202,1.0
26301,94ec33f1,0,4,7,1.0,1.0,1.0,7,7,4,1.0
26315,95017572,0,12,1,7.0,1.0,5.0,1,1,12,0.0
26329,9519aa76,0,18,31,3.0,3.0,3.0,31,18,18,1.0
26355,9543054a,0,37,1,31.0,3.0,18.0,1,1,37,0.0
26396,95843391,0,171,138,87.0,28.0,57.0,138,2,171,1.0
26402,958d644a,0,3,52,1.0,1.0,1.0,52,52,3,1.0
26416,959ab636,0,13,0,4.0,2.0,4.0,0,0,13,0.0
26424,95a57dca,0,98,72,23.0,6.0,10.0,72,0,98,1.0
26430,95af025c,0,17,16,3.0,1.0,3.0,16,8,17,0.0
26452,95c8e975,0,15,2,7.0,2.0,6.0,2,1,15,1.0
26476,95e1f62b,0,14,15,7.0,1.0,3.0,15,15,14,0.0
26488,95ef7a57,0,103,7,71.0,11.0,30.0,7,4,103,0.0
26489,95f29fae,0,4,25,1.0,1.0,1.0,25,25,4,0.0
26494,95f8845a,0,19,7,8.0,3.0,7.0,7,7,19,1.0
26499,9603afbb,0,4,3,1.0,1.0,1.0,3,3,4,0.0
26516,9621ce1c,1,6,128,2.0,1.0,2.0,0,0,136,1.0
26540,96403604,0,5,1,0.0,0.0,0.0,1,1,5,1.0
26559,9656ef50,0,268,30,224.0,13.0,98.0,30,0,268,1.0
26606,9698dd03,0,161,12,94.0,13.0,41.0,12,3,161,0.0
26607,969aa412,0,3,74,1.0,1.0,1.0,74,74,3,0.0
26633,96d8a609,0,7,5,0.0,0.0,0.0,5,5,7,0.0
26655,96fd1661,0,44,144,0.0,0.0,0.0,144,6,44,0.0
26691,97321355,0,26,9,14.0,5.0,6.0,9,1,26,0.0
26700,97448bb5,0,22,10,15.0,1.0,10.0,10,10,22,0.0
26710,97584b71,0,104,58,35.0,13.0,20.0,58,5,104,1.0
26716,9768e1a1,0,5,68,2.0,1.0,2.0,68,68,5,0.0
26722,97701505,0,331,13,290.0,22.0,109.0,13,8,331,0.0
26724,977571d3,0,155,44,98.0,25.0,51.0,44,11,155,1.0
26738,978cc6e2,0,29,127,11.0,2.0,6.0,127,126,29,0.0
26772,97ca42f5,0,9,0,3.0,1.0,2.0,0,0,9,0.0
26778,97d48b28,0,54,6,38.0,2.0,8.0,6,5,54,1.0
26787,97e2bd68,0,8,107,1.0,1.0,1.0,107,107,8,0.0
26802,97f5bf9d,0,77,9,27.0,9.0,23.0,9,8,77,0.0
26807,980269d6,0,81,22,70.0,23.0,56.0,22,8,81,1.0
26824,980f4d2f,0,41,129,26.0,4.0,14.0,129,109,41,1.0
26839,98265051,0,7,6,1.0,1.0,1.0,6,6,7,0.0
26848,983317dc,0,15,11,5.0,4.0,5.0,11,11,15,0.0
26890,9886cd72,0,435,27,225.0,22.0,51.0,27,0,435,1.0
26897,98907d94,0,93,12,46.0,7.0,26.0,12,0,93,0.0
26908,989ed94b,0,23,26,14.0,1.0,7.0,26,4,23,1.0
26914,98a503ee,5,63,115,28.0,5.0,13.0,115,74,91,1.0
26921,98b0c9a6,0,38,94,10.0,4.0,8.0,94,16,38,1.0
26933,98c4ffce,0,4,2,1.0,1.0,1.0,2,2,4,0.0
26956,98e947dd,0,80,43,16.0,9.0,10.0,43,11,80,0.0
26972,98ff5b1d,0,6,8,1.0,1.0,1.0,8,8,6,1.0
26992,992b7e3a,0,16,1,6.0,3.0,4.0,1,0,16,1.0
27005,993f68a9,0,15,16,11.0,9.0,9.0,16,16,15,0.0
27016,994ef3be,2,266,46,92.0,20.0,61.0,46,7,279,0.0
27035,9966fcbe,0,100,103,28.0,16.0,19.0,103,21,100,0.0
27052,9977a033,0,33,33,9.0,7.0,8.0,33,9,33,1.0
27057,998021b1,0,7,12,2.0,1.0,1.0,12,12,7,0.0
27099,99b416e9,1,1,53,0.0,0.0,0.0,52,52,33,1.0
27108,99c06ee6,0,32,15,14.0,3.0,8.0,15,14,32,0.0
27109,99c11fb0,0,427,52,286.0,23.0,95.0,52,0,427,1.0
27111,99c8dbb9,0,4,4,1.0,1.0,1.0,4,4,4,0.0
27118,99d0958d,0,169,100,127.0,15.0,61.0,100,9,169,1.0
27121,99d5815f,0,7,7,4.0,1.0,4.0,7,7,7,1.0
27125,99dc6acc,0,28,8,14.0,4.0,12.0,8,8,28,1.0
27157,9a0524b8,1,9,14,5.0,3.0,3.0,14,14,14,0.0
27169,9a15a1c1,0,7,29,2.0,2.0,2.0,29,9,7,1.0
27187,9a3fe2cd,0,54,11,45.0,2.0,15.0,11,11,54,0.0
27189,9a42871e,0,14,58,2.0,2.0,2.0,58,54,14,1.0
27207,9a6235f7,0,15,6,7.0,3.0,4.0,6,6,15,0.0
27229,9a826675,0,234,15,169.0,11.0,72.0,15,0,234,0.0
27276,9ac6e518,0,5,4,2.0,1.0,2.0,4,4,5,0.0
27293,9adcc17a,0,284,94,264.0,27.0,139.0,94,9,284,1.0
27419,9b8d001b,5,182,80,109.0,19.0,52.0,59,49,825,1.0
27436,9ba044f0,0,4,7,0.0,0.0,0.0,7,7,4,0.0
27453,9bb0f7dd,0,30,15,12.0,8.0,11.0,15,13,30,1.0
27454,9bb3af27,0,59,14,17.0,9.0,12.0,14,13,59,1.0
