,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
21758,7af8b75b,0,29,2,21.0,12.0,19.0,2,2,29,1.0
21765,7afccb61,4,34,62,13.0,4.0,9.0,27,2,119,1.0
21789,7b18aac3,0,100,17,65.0,8.0,26.0,17,0,100,1.0
21804,7b2f335b,1,124,77,72.0,16.0,41.0,21,1,597,1.0
21814,7b4adf9a,0,51,113,23.0,8.0,13.0,113,83,51,1.0
21822,7b5c29b0,0,4,142,1.0,1.0,1.0,142,142,4,1.0
21843,7b79f003,0,24,94,14.0,5.0,11.0,94,51,24,1.0
21945,7c05b314,0,87,88,35.0,13.0,22.0,88,1,87,1.0
21964,7c1b460f,0,54,11,43.0,11.0,29.0,11,11,54,1.0
22037,7c8da037,0,32,9,16.0,3.0,11.0,9,2,32,1.0
22124,7d128cf2,0,62,6,10.0,4.0,5.0,6,0,62,1.0
22162,7d57c23f,0,67,102,39.0,2.0,16.0,102,11,67,1.0
22208,7d94ea7e,0,60,22,39.0,7.0,20.0,22,7,60,1.0
22230,7db4883a,0,21,66,9.0,4.0,9.0,66,6,21,1.0
22261,7df31b5b,0,5,14,0.0,0.0,0.0,14,14,5,1.0
22365,7e883de1,0,9,0,5.0,1.0,4.0,0,0,9,0.0
22411,7edbeaca,0,77,0,53.0,30.0,43.0,0,0,77,1.0
22447,7f09398f,2,378,68,152.0,33.0,67.0,12,0,701,1.0
22484,7f3d37dd,0,18,15,10.0,4.0,8.0,15,12,18,1.0
22563,7fbaf8e8,0,128,118,68.0,4.0,27.0,118,78,128,1.0
22682,8079d68b,0,4,7,1.0,1.0,1.0,7,7,4,1.0
22709,80a77cde,0,198,63,133.0,19.0,60.0,63,8,198,1.0
22714,80b09d78,0,73,43,27.0,9.0,22.0,43,0,73,1.0
22796,8123457d,0,25,68,9.0,6.0,9.0,68,1,25,1.0
22849,817b93b8,0,14,2,1.0,1.0,1.0,2,1,14,1.0
22864,8186a6c1,4,3,91,1.0,1.0,1.0,3,3,255,1.0
22957,82336cb3,0,38,9,29.0,8.0,22.0,9,9,39,1.0
22961,823ab85b,0,27,69,12.0,7.0,9.0,69,0,27,1.0
23102,8335bb90,0,82,17,60.0,8.0,31.0,17,1,82,1.0
23138,83643f30,0,5,80,0.0,0.0,0.0,80,80,5,1.0
23167,8396b4c5,0,110,122,40.0,14.0,19.0,122,40,110,1.0
23215,83ddb0e4,0,10,138,3.0,2.0,2.0,138,135,10,1.0
23297,846ee151,1,270,133,87.0,9.0,45.0,62,0,490,1.0
23299,846fde56,0,833,76,220.0,33.0,91.0,76,14,833,1.0
23346,84a72037,0,145,12,92.0,17.0,37.0,12,1,145,1.0
23403,84ed5dd6,0,97,11,33.0,7.0,16.0,11,0,97,1.0
23425,8517f208,3,60,16,37.0,10.0,24.0,15,2,143,1.0
23554,85cb8723,0,20,1,10.0,3.0,6.0,1,1,20,1.0
23614,86192d24,0,35,13,14.0,7.0,10.0,13,2,35,1.0
23690,86879d0f,0,81,62,34.0,8.0,19.0,62,12,81,1.0
23720,86afedf0,1,2,148,0.0,0.0,0.0,143,142,11,1.0
23778,870a6856,0,120,68,25.0,6.0,14.0,68,17,120,1.0
23823,8737662e,0,65,3,53.0,14.0,42.0,3,0,65,1.0
23831,873e1e8a,0,141,43,102.0,16.0,66.0,43,10,141,1.0
23837,874925e0,0,6,18,2.0,2.0,2.0,18,18,6,1.0
23858,875d6727,0,89,0,58.0,7.0,23.0,0,0,89,1.0
23938,87fabee6,0,130,20,64.0,9.0,30.0,20,7,130,1.0
24104,88ae7a98,3,137,22,66.0,23.0,42.0,22,0,168,1.0
24117,88c1e0f3,0,70,51,42.0,18.0,30.0,51,30,70,1.0
24130,88da94b8,0,136,65,92.0,15.0,44.0,65,0,136,1.0
24182,8914d100,0,65,6,38.0,9.0,22.0,6,1,65,1.0
24223,895c09ad,0,3,76,1.0,1.0,1.0,76,76,3,1.0
24253,8988a209,0,5,0,0.0,0.0,0.0,0,0,5,1.0
24270,89a518e2,0,40,1,16.0,5.0,10.0,1,0,40,1.0
24272,89a92bf8,0,57,62,6.0,5.0,6.0,62,44,57,1.0
24287,89c09407,0,29,9,15.0,3.0,11.0,9,1,29,1.0
24357,8a1dfd65,0,11,56,5.0,1.0,3.0,56,56,11,1.0
24462,8abb10fb,0,114,21,78.0,10.0,39.0,21,8,114,1.0
24497,8af11dbc,3,90,150,61.0,11.0,34.0,84,67,706,1.0
24601,8b84f3e1,1,79,16,53.0,2.0,20.0,16,2,108,1.0
24620,8ba8bddf,0,29,13,11.0,8.0,10.0,13,5,29,1.0
24677,8befb73a,0,3,0,1.0,1.0,1.0,0,0,3,1.0
24679,8bf28c5a,1,4,23,0.0,0.0,0.0,14,13,34,1.0
24710,8c27c9a2,0,56,0,48.0,21.0,30.0,0,0,56,1.0
24749,8c6d264d,0,3,14,0.0,0.0,0.0,14,14,3,1.0
24875,8d2657e8,1,7,30,0.0,0.0,0.0,19,2,34,1.0
24890,8d3f6efa,0,13,85,3.0,1.0,2.0,85,2,13,1.0
24893,8d44fc59,0,3,60,0.0,0.0,0.0,60,60,3,1.0
24906,8d587c3a,0,33,27,17.0,6.0,12.0,27,0,33,1.0
24943,8d9bfbe1,0,75,14,55.0,9.0,25.0,14,0,75,1.0
24975,8dc63b54,0,65,2,39.0,7.0,16.0,2,0,65,0.0
24989,8dd8d683,0,588,26,512.0,76.0,257.0,26,0,588,0.0
24992,8ddbc8f2,0,12,10,7.0,1.0,3.0,10,10,12,1.0
25002,8de74163,0,239,19,200.0,7.0,78.0,19,0,239,1.0
25025,8e05076d,0,9,54,2.0,2.0,2.0,54,54,9,1.0
25044,8e256e44,0,90,19,51.0,10.0,37.0,19,0,90,0.0
25049,8e296ab4,0,7,0,3.0,1.0,2.0,0,0,7,0.0
25074,8e4294d9,0,17,0,12.0,5.0,5.0,0,0,17,0.0
25081,8e565173,0,18,1,10.0,4.0,7.0,1,0,18,0.0
25109,8e75048b,0,80,8,65.0,16.0,43.0,8,1,80,1.0
25144,8ea85d60,0,13,0,4.0,2.0,3.0,0,0,13,0.0
25163,8ebbbafb,0,176,70,99.0,20.0,62.0,70,0,176,1.0
25166,8ebedab9,0,18,0,15.0,1.0,8.0,0,0,18,0.0
25189,8ed933b2,0,27,13,13.0,4.0,10.0,13,6,27,1.0
25206,8ef80602,0,14,25,3.0,1.0,2.0,25,0,14,0.0
25225,8f174865,2,688,114,353.0,17.0,94.0,114,6,718,1.0
25231,8f215c8f,0,35,0,27.0,9.0,16.0,0,0,35,0.0
25236,8f2a9998,0,11,3,4.0,4.0,4.0,3,3,11,1.0
25247,8f31e159,4,78,57,30.0,11.0,22.0,16,6,331,1.0
25269,8f4e0fe0,0,7,0,3.0,1.0,2.0,0,0,7,0.0
25282,8f57ba93,0,189,6,150.0,34.0,80.0,6,0,189,0.0
25292,8f623c0a,1,25,26,13.0,1.0,8.0,12,0,62,0.0
25298,8f6c215e,0,42,8,28.0,3.0,12.0,8,2,42,1.0
25305,8f73daae,0,226,51,100.0,12.0,40.0,51,0,226,0.0
25322,8f8f3bf9,0,4,0,1.0,1.0,1.0,0,0,4,0.0
25332,8f9883a8,1,13,33,3.0,1.0,2.0,0,0,27,0.0
25358,8fb944ea,0,48,11,15.0,2.0,5.0,11,10,48,1.0
25402,8feb09fc,0,264,15,160.0,34.0,66.0,15,4,264,1.0
25422,901310ae,0,23,5,9.0,4.0,6.0,5,0,23,0.0
25447,90408ac2,0,164,37,107.0,24.0,71.0,37,0,164,0.0
25483,90696d53,0,244,36,106.0,21.0,52.0,36,2,244,1.0
25499,907d40a0,0,50,12,27.0,7.0,17.0,12,0,50,0.0
25516,909cec27,0,8,0,2.0,1.0,1.0,0,0,8,0.0
25520,909ed595,0,100,10,59.0,5.0,24.0,10,0,100,0.0
25527,90a530a1,0,11,0,3.0,2.0,2.0,0,0,11,0.0
25529,90a765fd,0,223,26,78.0,13.0,31.0,26,0,223,0.0
25532,90ab4ff1,0,24,23,9.0,4.0,9.0,23,4,24,1.0
25536,90adb04b,0,79,0,30.0,11.0,23.0,0,0,79,0.0
25545,90bb5357,0,124,4,87.0,7.0,38.0,4,0,124,0.0
25575,90e0f079,0,53,0,29.0,12.0,22.0,0,0,53,0.0
25591,90f3b32c,1,61,14,8.0,4.0,5.0,12,0,107,0.0
25605,91083ae7,0,156,30,48.0,17.0,29.0,30,0,156,1.0
25607,9109f1b5,0,23,78,6.0,3.0,6.0,78,0,23,0.0
25614,9112e797,0,81,37,21.0,5.0,11.0,37,1,81,1.0
25619,911a21cb,0,38,13,18.0,4.0,11.0,13,2,38,1.0
25631,912d958d,0,101,7,53.0,6.0,26.0,7,0,101,0.0
25674,917e7f21,0,45,10,3.0,2.0,3.0,10,0,45,0.0
25708,91a471a9,0,8,18,1.0,1.0,1.0,18,18,8,1.0
25717,91b3a0e0,0,14,0,1.0,1.0,1.0,0,0,14,1.0
25722,91c00880,0,37,1,23.0,1.0,11.0,1,0,37,1.0
25723,91c02da2,0,118,12,74.0,5.0,23.0,12,0,118,0.0
25779,9216c2a3,0,38,3,23.0,3.0,16.0,3,1,38,1.0
25789,92271e87,2,3,3,1.0,1.0,1.0,0,0,66,0.0
25791,9227b0ce,0,58,2,42.0,3.0,28.0,2,0,58,0.0
25813,92441fa1,0,68,16,57.0,11.0,40.0,16,0,68,1.0
25818,924922b1,0,9,0,1.0,1.0,1.0,0,0,9,0.0
25849,92751f2f,0,23,0,11.0,1.0,6.0,0,0,23,0.0
25874,92886eb4,1,67,19,18.0,9.0,12.0,19,3,109,1.0
25879,928d8606,0,25,0,15.0,4.0,8.0,0,0,25,0.0
25880,928ecb2c,0,41,142,14.0,7.0,11.0,142,56,41,1.0
25882,9291c3c9,0,10,58,4.0,2.0,2.0,58,58,10,1.0
25886,92953037,0,7,0,2.0,1.0,1.0,0,0,7,0.0
25888,929fb293,1,25,135,5.0,4.0,4.0,6,0,66,0.0
25891,92aac1e0,0,38,12,23.0,3.0,7.0,12,0,38,0.0
25898,92b3c57c,0,16,3,5.0,3.0,4.0,3,0,16,0.0
25907,92bdbdd4,0,4,0,1.0,1.0,1.0,0,0,4,0.0
25915,92cd401b,0,22,5,9.0,2.0,3.0,5,0,22,0.0
25930,92f002ee,0,45,4,24.0,3.0,10.0,4,0,45,0.0
25975,9321b788,3,172,133,41.0,22.0,32.0,20,8,366,1.0
25976,93221f6a,0,14,1,0.0,0.0,0.0,1,0,14,0.0
25989,933a69b8,0,134,139,93.0,19.0,56.0,139,0,134,1.0
25994,9340cbae,0,3,9,0.0,0.0,0.0,9,0,3,0.0
26001,9352eec8,0,49,12,17.0,3.0,10.0,12,0,49,0.0
26011,935f7b4f,0,15,48,6.0,3.0,5.0,48,48,16,1.0
26014,93650860,0,73,73,54.0,5.0,30.0,73,0,73,0.0
26038,9385dbe6,0,38,38,23.0,2.0,18.0,38,0,38,0.0
26082,93b4277d,0,24,6,10.0,3.0,8.0,6,6,24,1.0
26105,93d2c02c,0,90,12,42.0,7.0,18.0,12,0,90,0.0
26122,93f40b93,0,80,14,43.0,14.0,27.0,14,0,80,0.0
26134,94042208,4,61,9,20.0,11.0,14.0,1,0,501,0.0
26159,9427047f,0,61,0,56.0,19.0,43.0,0,0,61,0.0
26179,9439db46,3,5,84,1.0,1.0,1.0,71,71,75,1.0
26188,94492173,0,14,0,4.0,1.0,1.0,0,0,14,0.0
26222,9476c52a,0,11,27,3.0,2.0,2.0,27,9,12,1.0
26235,9485402f,2,104,42,48.0,11.0,28.0,42,3,142,1.0
26250,94a455aa,0,521,121,211.0,21.0,102.0,121,0,521,0.0
26256,94a705bf,1,37,23,0.0,0.0,0.0,14,0,202,1.0
26301,94ec33f1,0,4,7,1.0,1.0,1.0,7,7,4,1.0
26325,9515ea0f,0,45,16,31.0,6.0,18.0,16,0,45,0.0
26327,95163420,1,79,108,26.0,13.0,18.0,101,0,199,0.0
26329,9519aa76,0,18,31,3.0,3.0,3.0,31,18,18,1.0
26334,951fd180,0,176,31,141.0,11.0,45.0,31,0,176,0.0
26341,952d8052,2,2,3,0.0,0.0,0.0,2,0,14,0.0
26356,95478487,0,19,0,10.0,1.0,6.0,0,0,19,0.0
26380,956cb046,0,17,0,7.0,4.0,4.0,0,0,17,0.0
26396,95843391,0,171,138,87.0,28.0,57.0,138,2,171,1.0
26400,958bee92,0,38,3,20.0,7.0,16.0,3,0,38,0.0
26401,958c7f8f,0,214,49,87.0,25.0,54.0,49,0,214,0.0
26402,958d644a,0,3,52,1.0,1.0,1.0,52,52,3,1.0
26416,959ab636,0,13,0,4.0,2.0,4.0,0,0,13,0.0
26424,95a57dca,0,98,72,23.0,6.0,10.0,72,0,98,1.0
26425,95a6d3dc,0,28,81,11.0,2.0,7.0,81,0,28,0.0
26446,95c5a232,0,152,2,89.0,28.0,59.0,2,0,152,0.0
26452,95c8e975,0,15,2,7.0,2.0,6.0,2,1,15,1.0
26494,95f8845a,0,19,7,8.0,3.0,7.0,7,7,19,1.0
26516,9621ce1c,1,6,128,2.0,1.0,2.0,0,0,136,1.0
26540,96403604,0,5,1,0.0,0.0,0.0,1,1,5,1.0
26545,96473372,1,1,44,0.0,0.0,0.0,0,0,90,0.0
26546,9649068c,0,3,0,1.0,1.0,1.0,0,0,3,0.0
26559,9656ef50,0,268,30,224.0,13.0,98.0,30,0,268,1.0
26562,9659f920,1,89,71,27.0,11.0,17.0,16,0,182,0.0
26570,9668c51c,0,206,7,129.0,19.0,64.0,7,0,206,0.0
26617,96ae709e,0,2,0,0.0,0.0,0.0,0,0,2,0.0
26626,96c7141f,0,93,17,22.0,8.0,13.0,17,0,93,0.0
26641,96e538e1,0,15,1,3.0,3.0,3.0,1,0,15,0.0
26658,9706c188,0,15,0,12.0,5.0,9.0,0,0,15,0.0
26710,97584b71,0,104,58,35.0,13.0,20.0,58,5,104,1.0
26714,97674da8,0,16,1,6.0,2.0,3.0,1,0,16,0.0
26724,977571d3,0,155,44,98.0,25.0,51.0,44,11,155,1.0
26735,97857f2c,1,41,95,12.0,2.0,7.0,14,0,202,0.0
26761,97b87c2c,0,30,8,8.0,6.0,7.0,8,0,30,0.0
26772,97ca42f5,0,9,0,3.0,1.0,2.0,0,0,9,0.0
26778,97d48b28,0,54,6,38.0,2.0,8.0,6,5,54,1.0
26779,97d6eec0,0,4,0,3.0,2.0,3.0,0,0,4,0.0
26797,97ecbfda,6,12,117,0.0,0.0,0.0,3,0,864,0.0
26807,980269d6,0,81,22,70.0,23.0,56.0,22,8,81,1.0
26824,980f4d2f,0,41,129,26.0,4.0,14.0,129,109,41,1.0
26826,9810f4aa,0,575,30,347.0,57.0,188.0,30,0,575,0.0
26828,9813054a,1,57,8,19.0,11.0,15.0,7,0,69,0.0
26841,9827bdc6,0,8,0,2.0,2.0,2.0,0,0,8,0.0
26843,982b2cc0,0,23,25,4.0,3.0,4.0,25,0,23,0.0
26890,9886cd72,0,435,27,225.0,22.0,51.0,27,0,435,1.0
26908,989ed94b,0,23,26,14.0,1.0,7.0,26,4,23,1.0
26914,98a503ee,5,63,115,28.0,5.0,13.0,115,74,91,1.0
26921,98b0c9a6,0,38,94,10.0,4.0,8.0,94,16,38,1.0
26972,98ff5b1d,0,6,8,1.0,1.0,1.0,8,8,6,1.0
26992,992b7e3a,0,16,1,6.0,3.0,4.0,1,0,16,1.0
27052,9977a033,0,33,33,9.0,7.0,8.0,33,9,33,1.0
27086,99a401a1,0,57,34,26.0,8.0,17.0,34,0,57,0.0
27099,99b416e9,1,1,53,0.0,0.0,0.0,52,52,33,1.0
27109,99c11fb0,0,427,52,286.0,23.0,95.0,52,0,427,1.0
27118,99d0958d,0,169,100,127.0,15.0,61.0,100,9,169,1.0
27121,99d5815f,0,7,7,4.0,1.0,4.0,7,7,7,1.0
27125,99dc6acc,0,28,8,14.0,4.0,12.0,8,8,28,1.0
27140,99e9529f,0,4,0,1.0,1.0,1.0,0,0,4,0.0
27141,99ed519d,0,84,36,41.0,10.0,28.0,36,0,84,0.0
27152,99ff6307,0,13,1,4.0,1.0,1.0,1,0,13,0.0
27167,9a1481b7,0,15,0,6.0,4.0,5.0,0,0,15,0.0
27169,9a15a1c1,0,7,29,2.0,2.0,2.0,29,9,7,1.0
27185,9a3df515,0,17,29,5.0,4.0,5.0,29,0,17,0.0
27189,9a42871e,0,14,58,2.0,2.0,2.0,58,54,14,1.0
27293,9adcc17a,0,284,94,264.0,27.0,139.0,94,9,284,1.0
27316,9b03ad6b,0,95,3,25.0,8.0,15.0,3,0,95,0.0
27319,9b07516b,1,28,17,3.0,1.0,3.0,11,0,325,0.0
27321,9b0a8b02,0,107,1,84.0,9.0,66.0,1,0,107,0.0
27322,9b0ba467,0,87,16,80.0,5.0,37.0,16,0,87,0.0
27330,9b1ba18d,0,110,0,58.0,24.0,33.0,0,0,110,0.0
27360,9b3b43aa,1,1159,116,925.0,44.0,204.0,72,0,1663,0.0
27366,9b4496ec,0,164,10,133.0,4.0,48.0,10,0,164,0.0
27419,9b8d001b,5,182,80,109.0,19.0,52.0,59,49,825,1.0
27426,9b961ec9,0,14,0,3.0,1.0,2.0,0,0,14,0.0
27438,9ba0b511,0,17,0,2.0,2.0,2.0,0,0,17,0.0
27445,9ba912d3,0,376,29,279.0,19.0,117.0,29,0,376,0.0
27453,9bb0f7dd,0,30,15,12.0,8.0,11.0,15,13,30,1.0
27454,9bb3af27,0,59,14,17.0,9.0,12.0,14,13,59,1.0
27489,9bd3f9bc,3,505,105,304.0,18.0,85.0,96,1,558,1.0
27490,9bd53fae,0,6,0,1.0,1.0,1.0,0,0,6,0.0
27519,9bfc1426,0,93,2,26.0,9.0,14.0,2,0,93,0.0
27524,9c02c892,0,57,18,21.0,5.0,12.0,18,0,57,0.0
27528,9c0c2956,0,25,13,17.0,3.0,7.0,13,4,25,1.0
27532,9c11fd4c,0,213,13,154.0,29.0,60.0,13,8,213,1.0
27558,9c3966bb,0,50,0,28.0,9.0,24.0,0,0,50,0.0
27559,9c3d3783,0,124,13,108.0,17.0,56.0,13,0,124,1.0
27565,9c4a48c0,0,296,32,222.0,42.0,120.0,32,0,296,0.0
27588,9c718106,0,117,21,69.0,16.0,31.0,21,0,117,0.0
27602,9c754a51,0,20,1,5.0,1.0,2.0,1,0,20,0.0
27612,9c8015cf,0,149,24,95.0,15.0,59.0,24,0,149,0.0
27615,9c860505,0,68,4,21.0,6.0,9.0,4,0,68,0.0
27619,9c8b9221,0,45,6,28.0,3.0,19.0,6,0,45,0.0
27620,9c8bc437,0,27,13,6.0,2.0,4.0,13,7,27,1.0
27626,9c912934,1,6,0,1.0,1.0,1.0,0,0,38,0.0
27644,9cb086aa,0,44,2,17.0,8.0,15.0,2,0,44,0.0
27646,9cb6cb64,0,25,0,13.0,9.0,10.0,0,0,25,1.0
27696,9d0b3cf4,0,17,0,8.0,2.0,5.0,0,0,17,0.0
27703,9d1a2e6a,0,16,15,7.0,3.0,4.0,15,0,16,0.0
27706,9d1f0dd4,0,83,13,25.0,6.0,14.0,13,0,83,0.0
27709,9d25b9b6,0,31,23,8.0,7.0,8.0,23,0,31,0.0
27711,9d2625f6,0,7,0,1.0,1.0,1.0,0,0,7,0.0
27743,9d554d86,0,28,147,11.0,5.0,10.0,147,0,28,0.0
27771,9d84519b,0,583,38,539.0,52.0,220.0,38,0,583,0.0
27778,9d8dc661,0,6,0,2.0,1.0,1.0,0,0,6,0.0
27793,9da26d3e,0,12,22,2.0,1.0,2.0,22,0,12,0.0
27798,9da5c8dc,1,14,24,2.0,1.0,1.0,10,0,196,0.0
27801,9daae8b8,0,8,0,2.0,1.0,1.0,0,0,8,0.0
27814,9db782a0,0,67,2,38.0,9.0,19.0,2,0,67,0.0
27816,9db85e35,1,5,9,0.0,0.0,0.0,4,0,94,0.0
27820,9dc314e1,0,8,0,4.0,2.0,2.0,0,0,8,0.0
27821,9dc3376c,0,4,0,1.0,1.0,1.0,0,0,4,0.0
27824,9dc95de3,0,50,12,26.0,2.0,5.0,12,0,50,0.0
27831,9dcfb536,0,9,54,3.0,1.0,2.0,54,54,9,1.0
27852,9df1e6aa,0,12,0,4.0,1.0,4.0,0,0,12,0.0
27860,9df7226c,0,63,0,55.0,8.0,40.0,0,0,63,0.0
27877,9e13a1c1,0,751,97,554.0,31.0,185.0,97,0,751,0.0
27880,9e1586d5,0,42,1,24.0,2.0,11.0,1,0,42,0.0
27886,9e160f67,3,13,64,7.0,2.0,5.0,19,7,320,1.0
27891,9e1dc5bc,0,76,0,66.0,15.0,44.0,0,0,76,0.0
27912,9e42dbf1,1,309,33,245.0,41.0,136.0,16,3,479,1.0
27914,9e430038,1,57,23,3.0,3.0,3.0,23,0,85,0.0
27936,9e5b7a37,0,8,0,1.0,1.0,1.0,0,0,8,1.0
27945,9e6b0b00,0,41,21,33.0,4.0,18.0,21,0,41,0.0
27960,9e776b51,1,47,18,23.0,8.0,17.0,16,0,76,0.0
27962,9e77dca4,1,189,41,164.0,18.0,66.0,14,0,636,0.0
27965,9e7ceace,0,21,5,12.0,4.0,8.0,5,0,21,0.0
27970,9e8567de,0,28,3,20.0,5.0,18.0,3,0,28,1.0
27980,9e906d63,1,24,13,16.0,5.0,10.0,10,0,217,0.0
27985,9e9a9651,0,13,2,10.0,1.0,7.0,2,2,13,1.0
27992,9ea5dedf,0,24,23,10.0,3.0,7.0,23,14,24,1.0
28016,9ecb660c,0,16,0,8.0,2.0,4.0,0,0,16,0.0
28030,9edba2eb,0,204,7,121.0,32.0,77.0,7,0,204,0.0
28034,9edfe37b,0,53,13,26.0,2.0,10.0,13,0,53,0.0
28035,9ee02383,0,11,0,7.0,1.0,4.0,0,0,11,0.0
28042,9ee8b95d,0,50,11,23.0,7.0,12.0,11,1,50,1.0
28068,9f06d41a,0,114,16,92.0,4.0,20.0,16,0,114,0.0
28104,9f4c635f,0,114,32,36.0,15.0,25.0,32,0,114,0.0
28118,9f58eccb,2,63,100,44.0,5.0,25.0,9,3,146,1.0
28137,9f75e4ea,0,34,14,4.0,3.0,3.0,14,0,34,0.0
28141,9f7b1a1e,0,190,9,138.0,23.0,53.0,9,0,190,0.0
28149,9f85f3bf,0,379,29,300.0,45.0,146.0,29,1,379,1.0
28150,9f87cefb,0,29,13,8.0,4.0,4.0,13,0,29,0.0
28160,9f98e0ea,0,81,71,15.0,9.0,12.0,71,0,81,1.0
28169,9fa3ee4e,0,10,34,2.0,1.0,1.0,34,11,10,1.0
28188,9fbc9d91,0,50,115,14.0,4.0,9.0,115,28,50,1.0
28190,9fbcf913,1,158,79,66.0,11.0,27.0,78,0,207,0.0
28197,9fc502eb,0,22,16,12.0,1.0,4.0,16,0,22,1.0
28199,9fca071a,1,7,0,2.0,1.0,1.0,0,0,31,1.0
28210,9fdaaa10,0,4,0,1.0,1.0,1.0,0,0,4,0.0
28212,9fdde45f,0,4,0,1.0,1.0,1.0,0,0,4,0.0
28215,9fe43293,0,17,1,13.0,3.0,10.0,1,0,17,0.0
28216,9fe50307,0,10,0,1.0,1.0,1.0,0,0,10,0.0
28236,9ff66ecc,0,158,7,128.0,16.0,63.0,7,0,159,0.0
28248,a007043a,1,3,6,0.0,0.0,0.0,2,0,65,0.0
28268,a01b3dbf,1,86,36,35.0,5.0,18.0,36,5,157,1.0
28276,a031f2a8,0,179,9,141.0,34.0,60.0,9,0,179,0.0
28346,a08e9af4,0,11,1,5.0,3.0,5.0,1,0,11,0.0
28353,a0981bfd,1,96,80,28.0,7.0,20.0,8,0,1126,0.0
28357,a099af42,2,20,8,0.0,0.0,0.0,2,0,99,0.0
28374,a0ace454,0,180,4,144.0,28.0,69.0,4,0,180,0.0
28382,a0b2e467,0,4,81,1.0,1.0,1.0,81,81,4,1.0
28400,a0d98d90,0,69,10,18.0,11.0,15.0,10,0,69,0.0
28413,a0ed745a,0,29,0,18.0,4.0,14.0,0,0,29,0.0
28444,a1182406,3,76,125,62.0,16.0,41.0,71,0,461,1.0
28451,a1266388,0,88,61,36.0,13.0,25.0,61,3,88,1.0
28453,a12d4fbe,0,3,0,0.0,0.0,0.0,0,0,3,0.0
28454,a12db6e5,0,2,0,0.0,0.0,0.0,0,0,2,0.0
28463,a13c8ead,0,100,5,41.0,18.0,20.0,5,0,100,0.0
28466,a143ba5b,0,44,74,12.0,6.0,8.0,74,0,44,0.0
28481,a169afb6,1,29,15,14.0,3.0,10.0,10,0,155,0.0
28483,a16bc220,0,32,2,15.0,3.0,7.0,2,2,32,1.0
28511,a1918050,2,107,6,42.0,7.0,25.0,6,0,129,0.0
28513,a196e8d4,0,66,3,40.0,5.0,24.0,3,0,66,0.0
28523,a1b0d9e0,1,25,1,11.0,4.0,5.0,1,0,39,1.0
28546,a1c5e5a1,0,34,2,23.0,2.0,7.0,2,0,34,0.0
28548,a1c9594e,0,15,0,3.0,2.0,2.0,0,0,15,0.0
28552,a1d1e7de,0,12,26,4.0,3.0,4.0,26,0,12,1.0
28560,a1d6e227,0,76,0,24.0,10.0,17.0,0,0,76,0.0
28593,a20658ba,1,59,22,31.0,11.0,21.0,9,0,127,0.0
28602,a20d70d4,0,40,102,15.0,4.0,10.0,102,102,40,1.0
28611,a21475b3,0,395,72,331.0,18.0,102.0,72,0,395,1.0
28637,a2242e99,13,7,21,0.0,0.0,0.0,7,0,202,0.0
28638,a2259876,0,18,0,4.0,1.0,4.0,0,0,19,0.0
28639,a2262fb7,0,8,1,7.0,4.0,5.0,1,1,8,1.0
28645,a238c562,0,26,7,17.0,2.0,8.0,7,0,26,0.0
28650,a2421c65,0,50,1,37.0,10.0,25.0,1,0,50,0.0
28691,a279f4d0,0,82,141,18.0,3.0,9.0,141,0,82,0.0
28694,a27e9214,0,69,0,44.0,6.0,28.0,0,0,69,0.0
28720,a2a4a31f,0,18,76,11.0,2.0,6.0,76,54,18,1.0
28729,a2b41f02,0,31,0,24.0,2.0,14.0,0,0,31,0.0
28741,a2be5e76,0,446,94,184.0,25.0,57.0,94,0,446,0.0
28750,a2ce8f2c,0,129,12,47.0,12.0,21.0,12,0,129,0.0
28755,a2dc7f9a,1,9,0,2.0,2.0,2.0,0,0,11,0.0
28757,a2dd3fa8,0,72,2,33.0,18.0,22.0,2,0,72,0.0
28770,a2f74923,1,1,3,0.0,0.0,0.0,0,0,12,0.0
28774,a2f9e8a3,0,53,70,30.0,8.0,15.0,70,24,53,1.0
28821,a33ebc20,2,2,9,0.0,0.0,0.0,0,0,113,0.0
28833,a3548a03,0,5,7,2.0,2.0,2.0,7,7,5,1.0
28842,a361ca9d,0,11,0,3.0,2.0,3.0,0,0,11,0.0
28846,a36ec27c,0,19,66,3.0,2.0,2.0,66,65,19,1.0
28898,a3bc1606,0,64,128,13.0,7.0,10.0,128,0,64,0.0
28899,a3bca06b,0,107,1,56.0,15.0,33.0,1,0,107,0.0
28915,a3cd4fbd,0,5,27,3.0,1.0,3.0,27,27,5,1.0
28920,a3d262fe,2,5,68,0.0,0.0,0.0,68,67,18,1.0
28937,a3eff99d,0,54,17,8.0,3.0,5.0,17,0,54,0.0
28941,a3f5d158,0,62,7,26.0,7.0,15.0,7,0,62,1.0
28946,a3faa0e5,1,4,2,0.0,0.0,0.0,0,0,9,0.0
28954,a408c38e,0,16,2,3.0,2.0,3.0,2,0,16,0.0
28956,a40b4424,0,8,0,2.0,1.0,1.0,0,0,8,0.0
28980,a42d84f2,1,328,104,130.0,23.0,66.0,65,0,465,0.0
28996,a44c5d53,0,34,2,10.0,4.0,6.0,2,0,34,0.0
29013,a45c2ccf,0,38,0,30.0,4.0,18.0,0,0,38,0.0
29015,a45db1b8,0,40,0,31.0,4.0,24.0,0,0,40,0.0
