,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
18217,663ab6a0,0,70,35,42.0,8.0,30.0,7,56.0,35,9,70,0.0
18232,664afc83,0,83,74,22.0,8.0,15.0,10,81.0,74,0,83,1.0
18253,6679c844,0,16,2,9.0,1.0,3.0,2,16.0,2,1,16,0.0
18255,667bfb54,0,20,32,8.0,3.0,5.0,5,17.0,32,14,20,0.0
18300,66a9bff6,2,227,21,157.0,24.0,87.0,30,741.0,12,7,741,1.0
18305,66acbef5,0,17,0,5.0,2.0,4.0,1,17.0,0,0,17,0.0
18353,66fba302,0,54,28,27.0,7.0,19.0,2,54.0,28,27,54,0.0
18367,670bf5e1,0,80,1,35.0,6.0,16.0,5,80.0,1,0,80,1.0
18419,675a531e,0,242,134,159.0,16.0,75.0,26,42.0,134,13,242,1.0
18430,676e13ba,0,17,1,10.0,4.0,9.0,2,17.0,1,1,17,1.0
18440,677b4089,0,8,4,1.0,1.0,1.0,1,8.0,4,4,8,1.0
18471,67adb667,0,5,3,3.0,3.0,3.0,1,5.0,3,3,5,0.0
18489,67c43560,0,26,14,9.0,2.0,6.0,3,26.0,14,14,26,0.0
18505,67d38d73,0,4,15,1.0,1.0,1.0,1,5.0,15,15,5,0.0
18524,67fc9b03,0,44,22,27.0,5.0,13.0,2,44.0,22,3,44,0.0
18536,6805c0ac,0,3,36,1.0,1.0,1.0,1,0.0,36,36,3,1.0
18553,681c5689,0,139,11,110.0,23.0,64.0,17,139.0,11,2,139,1.0
18583,6841bfc3,0,32,15,14.0,1.0,10.0,2,32.0,15,15,32,0.0
18618,6875f643,0,33,14,11.0,4.0,7.0,8,33.0,14,0,33,1.0
18619,687a1e38,0,62,0,20.0,11.0,16.0,1,62.0,0,0,62,1.0
18649,68ab665e,0,50,38,13.0,5.0,11.0,4,37.0,38,16,50,1.0
18654,68b40cf6,2,541,65,371.0,23.0,140.0,64,192.0,62,0,798,0.0
18667,68bf3c47,1,68,136,23.0,5.0,12.0,24,22.0,69,4,179,1.0
18671,68c43519,0,3,140,0.0,0.0,0.0,1,0.0,140,140,3,1.0
18707,68f60fb9,0,22,14,12.0,2.0,10.0,2,22.0,14,13,22,1.0
18708,68f6e261,0,3,8,1.0,1.0,1.0,1,3.0,8,8,3,1.0
18730,691d6ed4,0,11,0,5.0,1.0,2.0,1,11.0,0,0,11,0.0
18763,6955042b,0,44,2,9.0,4.0,6.0,3,44.0,2,0,44,1.0
18815,69a4a915,0,45,17,27.0,4.0,16.0,2,45.0,17,16,45,0.0
18859,69de5c37,3,28,43,13.0,5.0,12.0,6,73.0,23,16,108,1.0
18865,69e942e5,0,120,92,51.0,16.0,27.0,16,28.0,92,8,120,1.0
18882,6a08a60c,0,125,87,40.0,11.0,27.0,17,79.0,87,0,125,1.0
18883,6a08e7c4,0,53,58,32.0,4.0,25.0,3,29.0,58,0,53,1.0
18884,6a0aa84a,0,26,16,14.0,2.0,10.0,3,26.0,16,0,26,0.0
18904,6a2bfa22,0,22,18,10.0,6.0,8.0,4,22.0,18,0,22,0.0
18943,6a5491db,0,39,19,13.0,8.0,8.0,8,39.0,19,0,39,0.0
18951,6a5c83db,0,85,0,64.0,8.0,28.0,2,85.0,0,0,85,1.0
18958,6a69ebc1,0,9,2,3.0,1.0,2.0,1,9.0,2,2,9,0.0
18961,6a6c639c,1,18,81,14.0,1.0,8.0,5,0.0,79,78,88,1.0
18963,6a733bad,0,13,6,7.0,3.0,5.0,2,13.0,6,3,13,1.0
18973,6a7f0853,0,22,1,6.0,1.0,3.0,1,22.0,1,1,22,0.0
18975,6a80d3d1,1,16,6,3.0,2.0,3.0,6,33.0,6,1,33,0.0
18990,6a91ec37,0,58,12,39.0,5.0,13.0,4,58.0,12,0,58,1.0
19022,6ab985b9,0,19,11,7.0,3.0,4.0,2,19.0,11,11,19,0.0
19023,6abaf9b2,0,27,4,15.0,4.0,10.0,1,27.0,4,4,27,0.0
19043,6ad13661,0,17,2,6.0,2.0,4.0,4,17.0,2,1,17,0.0
19051,6ade5d5b,0,139,79,87.0,15.0,48.0,15,52.0,79,1,139,1.0
19067,6af441ef,0,17,6,4.0,1.0,1.0,1,17.0,6,6,17,0.0
19114,6b46bbdb,0,81,1,74.0,3.0,26.0,1,81.0,1,1,81,0.0
19134,6b63d620,0,48,74,38.0,9.0,29.0,6,0.0,74,60,48,0.0
19138,6b710e89,0,21,2,12.0,3.0,8.0,1,21.0,2,2,21,1.0
19144,6b7d1933,0,69,58,42.0,6.0,25.0,7,66.0,58,6,69,1.0
19169,6b99f579,0,5,2,3.0,2.0,3.0,1,5.0,2,2,5,1.0
19176,6ba22e07,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
19182,6ba730a8,0,12,36,4.0,1.0,1.0,1,0.0,36,36,12,1.0
19212,6bcc8b50,0,39,13,9.0,3.0,6.0,5,39.0,13,1,39,0.0
19214,6bce2645,0,28,5,14.0,1.0,8.0,2,28.0,5,5,28,0.0
19232,6bf36b7c,1,21,43,2.0,1.0,1.0,25,116.0,7,1,150,0.0
19279,6c3adecc,0,22,115,4.0,4.0,4.0,4,19.0,115,15,22,0.0
19298,6c4c527a,1,6,6,1.0,1.0,1.0,3,7.0,6,6,7,0.0
19302,6c55de42,0,66,2,44.0,5.0,26.0,2,66.0,2,1,66,1.0
19313,6c67de3e,0,46,149,27.0,14.0,19.0,4,0.0,149,68,46,1.0
19327,6c7c2939,0,40,3,27.0,2.0,11.0,2,40.0,3,1,40,0.0
19329,6c83d1c0,0,8,0,2.0,1.0,1.0,1,8.0,0,0,8,0.0
19332,6c89cbfb,0,237,95,60.0,24.0,39.0,15,194.0,95,3,237,1.0
19337,6c95eee3,0,21,2,8.0,2.0,2.0,2,21.0,2,0,21,0.0
19391,6cdc6d16,1,31,19,8.0,3.0,7.0,2,33.0,14,14,33,0.0
19399,6cefa829,0,11,92,2.0,1.0,1.0,2,0.0,92,73,11,1.0
19400,6cf2d02a,0,37,27,13.0,3.0,11.0,6,37.0,27,5,37,1.0
19418,6d06e7d0,0,122,41,66.0,11.0,33.0,10,58.0,41,6,122,1.0
19420,6d079d8a,0,6,20,3.0,2.0,3.0,1,6.0,20,20,6,1.0
19445,6d3ae6f5,0,84,6,65.0,14.0,46.0,9,84.0,6,0,84,0.0
19461,6d480afc,0,23,20,5.0,3.0,4.0,4,23.0,20,12,23,0.0
19481,6d654333,0,29,2,7.0,4.0,4.0,3,29.0,2,1,29,1.0
19521,6da13513,0,2,65,0.0,0.0,0.0,1,0.0,65,65,2,1.0
19527,6daa6b33,0,4,3,0.0,0.0,0.0,1,4.0,3,3,4,1.0
19625,6e2f3c27,0,7,10,2.0,1.0,2.0,1,7.0,10,10,7,0.0
19636,6e41e5e3,0,96,0,67.0,11.0,48.0,2,96.0,0,0,96,1.0
19651,6e558c28,0,139,87,76.0,17.0,39.0,26,114.0,87,0,139,1.0
19660,6e6770c3,0,59,17,25.0,12.0,19.0,11,59.0,17,11,59,0.0
19663,6e6b20cf,0,12,1,4.0,1.0,4.0,1,12.0,1,1,12,0.0
19686,6e925ed3,0,23,141,6.0,3.0,5.0,3,0.0,141,40,23,0.0
19697,6eaaab36,0,16,6,10.0,7.0,8.0,1,16.0,6,6,16,1.0
19713,6ec44564,0,90,2,25.0,6.0,18.0,3,90.0,2,0,90,1.0
19716,6ec7ee77,0,2,3,0.0,0.0,0.0,1,2.0,3,3,2,0.0
19728,6ed84db2,0,711,90,528.0,55.0,265.0,43,82.0,90,0,711,0.0
19761,6f147d6d,0,7,22,1.0,1.0,1.0,1,7.0,22,22,7,1.0
19764,6f172e88,0,10,6,4.0,1.0,2.0,1,10.0,6,6,10,0.0
19778,6f28e150,0,1,13,0.0,0.0,0.0,1,1.0,13,13,1,0.0
19801,6f3ac59d,0,41,20,11.0,9.0,10.0,7,41.0,20,12,41,1.0
19851,6f763620,2,29,45,10.0,4.0,8.0,7,36.0,15,9,51,0.0
19861,6f9194ad,0,42,27,27.0,2.0,15.0,4,42.0,27,19,42,1.0
19892,6fbbddb6,0,4,9,2.0,1.0,2.0,1,4.0,9,9,4,1.0
19914,6fdda6b5,0,87,85,56.0,2.0,16.0,12,32.0,85,0,87,1.0
19944,703e97f2,0,15,15,5.0,2.0,3.0,2,15.0,15,12,15,0.0
19961,7055e0c0,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
19984,70765d26,0,54,41,42.0,5.0,14.0,5,29.0,41,8,54,1.0
19985,70782025,0,4,98,1.0,1.0,1.0,1,0.0,98,98,4,1.0
20009,709473a3,0,14,98,5.0,5.0,5.0,1,0.0,98,98,14,1.0
20015,7096af78,2,26,115,4.0,4.0,4.0,14,4.0,51,29,66,1.0
20019,709f8e2f,0,12,1,1.0,1.0,1.0,1,12.0,1,1,12,1.0
20020,70a00423,0,6,22,0.0,0.0,0.0,1,6.0,22,22,6,1.0
20051,70c7acc5,0,110,10,87.0,7.0,38.0,2,110.0,10,10,110,0.0
20075,70f7fa3d,0,21,17,5.0,2.0,3.0,3,21.0,17,4,21,0.0
20078,70f8ac47,1,10,13,0.0,0.0,0.0,13,138.0,11,0,138,0.0
20111,7135155f,0,20,33,1.0,1.0,1.0,4,0.0,33,33,20,0.0
20113,713a61a9,0,57,12,44.0,8.0,30.0,3,57.0,12,0,57,0.0
20114,7143ce67,0,8,1,5.0,1.0,3.0,1,8.0,1,1,8,0.0
20124,715763d4,0,14,8,7.0,3.0,6.0,2,14.0,8,7,14,0.0
20133,71679140,0,9,2,4.0,1.0,3.0,1,9.0,2,2,9,0.0
20142,7178dab7,0,298,34,239.0,7.0,99.0,14,291.0,34,8,298,0.0
20169,719d1bd3,0,36,16,21.0,2.0,7.0,7,36.0,16,12,36,0.0
20185,71beaf99,0,5,10,1.0,1.0,1.0,1,5.0,10,10,5,0.0
20191,71c4f60b,0,1,3,0.0,0.0,0.0,1,1.0,3,3,1,0.0
20293,72526564,0,7,0,4.0,1.0,2.0,2,7.0,0,0,7,1.0
20329,7279b285,0,28,10,7.0,6.0,7.0,2,28.0,10,10,28,0.0
20339,72933135,0,63,2,43.0,11.0,24.0,3,63.0,2,1,63,1.0
20380,72e18b22,0,3,83,1.0,1.0,1.0,1,0.0,83,83,3,1.0
20382,72e303da,0,35,13,27.0,3.0,16.0,1,35.0,13,13,35,0.0
20397,7302fc57,0,4,4,1.0,1.0,1.0,1,4.0,4,4,4,0.0
20408,731240ba,0,2,12,0.0,0.0,0.0,1,2.0,12,12,2,0.0
20438,734f5ee4,0,8,7,4.0,1.0,3.0,1,8.0,7,7,8,0.0
20474,73827ee1,0,3,9,0.0,0.0,0.0,1,3.0,9,9,3,1.0
20475,7387deba,0,68,2,24.0,11.0,16.0,4,68.0,2,0,68,0.0
20481,7394dc94,0,49,7,13.0,8.0,11.0,2,49.0,7,7,49,0.0
20483,7399436f,0,11,10,5.0,3.0,5.0,1,11.0,10,10,11,0.0
20573,740342eb,0,6,15,3.0,1.0,2.0,1,6.0,15,15,6,0.0
20593,742bc6c9,0,125,10,85.0,10.0,22.0,4,125.0,10,10,125,0.0
20600,7435c176,0,88,1,82.0,16.0,45.0,2,88.0,1,1,88,1.0
20640,747cc8be,0,61,17,36.0,6.0,19.0,4,61.0,17,8,61,0.0
20665,74a29ffb,1,21,75,0.0,0.0,0.0,8,0.0,65,51,66,1.0
20680,74b57f71,0,14,36,5.0,4.0,4.0,4,0.0,36,34,14,0.0
20725,7503bc23,6,5,105,1.0,1.0,1.0,24,110.0,14,7,312,0.0
20727,7505a41d,0,21,0,4.0,3.0,3.0,1,22.0,0,0,22,1.0
20729,7508b51c,0,237,131,144.0,37.0,93.0,24,58.0,131,6,237,1.0
20752,7525a3bf,0,11,7,2.0,1.0,2.0,1,11.0,7,7,11,0.0
20771,75350cef,1,132,84,42.0,15.0,27.0,18,23.0,84,2,139,1.0
20794,754f517b,0,13,7,2.0,1.0,1.0,2,13.0,7,2,13,0.0
20836,75886260,0,15,7,8.0,2.0,4.0,2,15.0,7,3,15,0.0
20875,75cb351f,0,9,15,2.0,2.0,2.0,2,9.0,15,7,9,1.0
20890,75e45440,0,25,14,15.0,2.0,11.0,2,25.0,14,14,25,0.0
20924,761c99f7,0,39,25,23.0,2.0,12.0,8,39.0,25,3,39,1.0
20936,7630de0c,0,6,14,2.0,1.0,1.0,1,6.0,14,14,6,0.0
20943,7636d068,0,61,3,36.0,8.0,22.0,8,61.0,3,0,61,0.0
20951,7646fd90,0,8,14,3.0,1.0,3.0,1,8.0,14,14,8,0.0
20985,76712d3f,4,54,51,15.0,2.0,3.0,45,410.0,13,0,440,1.0
20990,7684e6d7,0,184,92,128.0,9.0,56.0,14,111.0,92,10,184,0.0
21017,769d1622,0,16,13,11.0,4.0,10.0,1,16.0,13,13,16,0.0
21022,76a33ee8,0,132,1,69.0,10.0,40.0,1,132.0,1,0,132,0.0
21024,76a8aaed,0,27,4,16.0,4.0,11.0,2,27.0,4,1,27,0.0
21032,76b56f04,0,136,43,107.0,14.0,71.0,5,129.0,43,13,136,0.0
21036,76bceb34,0,36,85,12.0,6.0,10.0,7,23.0,85,3,36,0.0
21042,76c8201f,0,32,15,5.0,3.0,3.0,1,32.0,15,15,32,0.0
21052,76daa5ff,0,44,0,34.0,5.0,24.0,3,44.0,0,0,44,0.0
21053,76dede25,0,17,16,7.0,1.0,4.0,2,17.0,16,16,17,0.0
21054,76e04d27,0,50,35,34.0,2.0,9.0,5,34.0,35,7,50,0.0
21069,76f67623,0,5,13,1.0,1.0,1.0,1,5.0,13,13,5,0.0
21095,771d7a30,0,31,9,22.0,5.0,9.0,1,32.0,9,9,32,0.0
21108,772cfaf8,0,20,2,7.0,1.0,5.0,2,20.0,2,1,20,1.0
21185,77959ec8,0,39,0,26.0,3.0,12.0,1,39.0,0,0,39,1.0
21199,77a86756,0,14,8,7.0,1.0,4.0,2,14.0,8,8,14,0.0
21209,77b92dd1,0,28,91,6.0,3.0,5.0,3,0.0,91,84,28,1.0
21270,78083911,0,144,28,66.0,7.0,23.0,13,144.0,28,0,144,1.0
21274,780bad52,0,60,18,32.0,4.0,20.0,5,60.0,18,2,60,1.0
21286,78268336,0,10,38,3.0,2.0,3.0,2,0.0,38,37,10,1.0
21292,7833f442,0,4,11,0.0,0.0,0.0,1,4.0,11,11,4,0.0
21302,783de2c0,1,3,78,0.0,0.0,0.0,2,0.0,78,78,15,1.0
21304,783e5651,0,10,13,3.0,1.0,2.0,2,10.0,13,13,10,0.0
21318,784f93a7,0,8,13,2.0,1.0,1.0,1,8.0,13,13,8,0.0
21327,7858a5d2,0,32,9,22.0,6.0,14.0,2,32.0,9,8,32,0.0
21373,78a17666,0,157,122,94.0,15.0,30.0,8,142.0,122,2,157,1.0
21375,78aa0015,0,6,8,2.0,1.0,1.0,1,6.0,8,8,6,0.0
21378,78b2a2fd,0,43,15,32.0,3.0,18.0,1,43.0,15,15,43,0.0
21384,78bac15f,0,86,3,13.0,4.0,7.0,6,86.0,3,2,86,1.0
21398,78c4ca18,0,38,25,13.0,6.0,7.0,2,38.0,25,13,38,1.0
21405,78cfa6fc,0,79,13,62.0,17.0,42.0,6,79.0,13,11,79,0.0
21408,78d93626,0,29,14,18.0,4.0,13.0,1,29.0,14,14,29,0.0
21426,78ee3cc7,0,9,28,3.0,2.0,2.0,2,9.0,28,7,9,0.0
21428,78f452ac,0,22,9,11.0,2.0,9.0,2,22.0,9,7,22,0.0
21496,79731264,0,42,43,20.0,5.0,14.0,6,16.0,43,0,42,1.0
21526,799bc714,0,26,8,7.0,3.0,5.0,1,26.0,8,8,26,1.0
21555,79ccca3b,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,0.0
21574,79ddee5e,1,5,7,0.0,0.0,0.0,3,20.0,0,0,20,0.0
21612,7a21d694,0,3,1,0.0,0.0,0.0,1,3.0,1,1,3,1.0
21639,7a472832,2,52,22,49.0,4.0,23.0,9,173.0,2,0,173,1.0
21666,7a6c12ec,0,5,13,2.0,1.0,1.0,1,5.0,13,13,5,0.0
21701,7a9d2176,0,4,12,1.0,1.0,1.0,1,4.0,12,12,4,0.0
21727,7ac9446f,0,13,14,5.0,4.0,4.0,1,13.0,14,14,13,0.0
21732,7ad48d45,0,41,36,19.0,4.0,13.0,4,20.0,36,25,41,0.0
21739,7ae0a272,0,12,28,5.0,3.0,5.0,2,12.0,28,23,12,1.0
21754,7af16472,0,126,1,118.0,17.0,77.0,2,126.0,1,0,126,0.0
21757,7af818c1,0,5,10,2.0,1.0,1.0,1,5.0,10,10,5,0.0
21758,7af8b75b,0,29,2,21.0,12.0,19.0,1,29.0,2,2,29,1.0
21765,7afccb61,4,34,62,13.0,4.0,9.0,7,34.0,27,2,119,1.0
21771,7b03200d,0,22,3,16.0,2.0,7.0,1,22.0,3,3,22,0.0
21789,7b18aac3,0,100,17,65.0,8.0,26.0,3,100.0,17,0,100,1.0
21804,7b2f335b,1,124,77,72.0,16.0,41.0,72,323.0,21,1,597,1.0
21807,7b3cf61d,0,16,7,6.0,3.0,5.0,1,16.0,7,7,16,0.0
21814,7b4adf9a,0,51,113,23.0,8.0,13.0,6,0.0,113,83,51,1.0
21820,7b53641f,0,6,8,2.0,2.0,2.0,1,6.0,8,8,6,0.0
21822,7b5c29b0,0,4,142,1.0,1.0,1.0,1,0.0,142,142,4,1.0
21843,7b79f003,0,24,94,14.0,5.0,11.0,2,0.0,94,51,24,1.0
21945,7c05b314,0,87,88,35.0,13.0,22.0,16,26.0,88,1,87,1.0
21964,7c1b460f,0,54,11,43.0,11.0,29.0,1,54.0,11,11,54,1.0
21979,7c2c7433,0,8,13,2.0,1.0,1.0,1,8.0,13,13,8,0.0
21998,7c48cdcf,0,60,13,40.0,11.0,24.0,5,60.0,13,4,60,0.0
22014,7c618273,0,20,63,4.0,3.0,3.0,2,0.0,63,62,20,0.0
22025,7c7c0f09,0,47,0,20.0,1.0,7.0,1,47.0,0,0,47,0.0
22037,7c8da037,0,32,9,16.0,3.0,11.0,3,32.0,9,2,32,1.0
22099,7cef24cf,0,4,8,1.0,1.0,1.0,1,4.0,8,8,4,0.0
22109,7cffcdb7,0,80,140,32.0,5.0,17.0,11,70.0,140,8,80,0.0
22124,7d128cf2,0,62,6,10.0,4.0,5.0,16,62.0,6,0,62,1.0
22128,7d1acf96,0,22,7,13.0,1.0,9.0,3,22.0,7,3,22,0.0
22151,7d4f4d39,0,29,1,13.0,2.0,8.0,5,29.0,1,0,29,0.0
22158,7d534a22,0,135,101,72.0,34.0,56.0,21,55.0,101,5,135,0.0
22162,7d57c23f,0,67,102,39.0,2.0,16.0,8,43.0,102,11,67,1.0
22173,7d67c870,1,12,11,3.0,1.0,1.0,2,27.0,11,5,27,0.0
22198,7d8b2472,0,19,6,4.0,3.0,4.0,3,19.0,6,5,19,0.0
22208,7d94ea7e,0,60,22,39.0,7.0,20.0,2,60.0,22,7,60,1.0
22220,7dab1178,3,20,49,4.0,3.0,3.0,48,204.0,9,0,277,0.0
22230,7db4883a,0,21,66,9.0,4.0,9.0,4,12.0,66,6,21,1.0
22261,7df31b5b,0,5,14,0.0,0.0,0.0,1,5.0,14,14,5,1.0
22285,7e113fa1,0,21,6,5.0,2.0,4.0,1,21.0,6,6,21,0.0
22301,7e273774,0,44,8,17.0,5.0,14.0,6,44.0,8,2,44,0.0
22308,7e308fb8,0,36,145,19.0,5.0,14.0,3,0.0,145,140,36,0.0
22334,7e5653a1,0,226,135,164.0,20.0,91.0,29,64.0,135,7,226,0.0
22377,7ea31284,0,6,0,1.0,1.0,1.0,1,6.0,0,0,6,0.0
22385,7eb53401,0,227,98,178.0,17.0,76.0,9,120.0,98,10,227,0.0
22411,7edbeaca,0,77,0,53.0,30.0,43.0,3,77.0,0,0,77,1.0
22447,7f09398f,2,378,68,152.0,33.0,67.0,83,608.0,12,0,701,1.0
22458,7f13c926,3,116,35,10.0,3.0,9.0,49,217.0,10,1,255,0.0
22469,7f254657,0,12,61,2.0,2.0,2.0,3,0.0,61,54,12,0.0
22473,7f2be3b9,0,14,2,3.0,1.0,1.0,1,14.0,2,2,14,0.0
22484,7f3d37dd,0,18,15,10.0,4.0,8.0,3,18.0,15,12,18,1.0
22488,7f40029d,0,21,16,8.0,5.0,5.0,3,21.0,16,9,21,0.0
22533,7f932047,0,44,13,20.0,2.0,9.0,5,44.0,13,10,44,0.0
22563,7fbaf8e8,0,128,118,68.0,4.0,27.0,25,0.0,118,78,128,1.0
22568,7fc7a72f,0,122,36,68.0,12.0,34.0,13,72.0,36,7,122,0.0
22574,7fc9c33c,0,41,90,22.0,1.0,8.0,10,15.0,90,0,41,0.0
22581,7fcec981,0,18,14,12.0,3.0,7.0,1,18.0,14,14,18,0.0
22591,7fe27ed2,0,4,15,1.0,1.0,1.0,1,4.0,15,15,4,0.0
22599,7feb2fc2,0,23,19,8.0,4.0,5.0,5,23.0,19,0,23,0.0
22607,7ffb1b49,0,54,4,13.0,7.0,8.0,9,54.0,4,2,54,0.0
22627,8016f403,0,70,6,64.0,11.0,44.0,3,70.0,6,5,70,0.0
22639,8021c511,0,48,14,25.0,7.0,13.0,1,48.0,14,14,48,0.0
22641,802418b2,0,55,16,39.0,4.0,19.0,11,55.0,16,6,55,0.0
22648,802cad78,0,18,3,12.0,1.0,7.0,1,18.0,3,3,18,0.0
22649,80318bef,0,145,88,80.0,16.0,46.0,22,65.0,88,11,145,0.0
22669,8058b183,0,14,2,9.0,2.0,6.0,1,14.0,2,2,14,0.0
22679,80717b05,0,4,11,1.0,1.0,1.0,1,4.0,11,11,4,0.0
22682,8079d68b,0,4,7,1.0,1.0,1.0,1,4.0,7,7,4,1.0
22709,80a77cde,0,198,63,133.0,19.0,60.0,44,75.0,63,8,198,1.0
22714,80b09d78,0,73,43,27.0,9.0,22.0,6,34.0,43,0,73,1.0
22726,80c3a076,0,6,16,3.0,1.0,3.0,1,6.0,16,16,6,0.0
22733,80cc546a,0,13,19,3.0,3.0,3.0,1,13.0,19,19,13,0.0
22753,80e69f7a,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
22762,80ed3185,0,30,7,17.0,3.0,11.0,2,30.0,7,7,30,0.0
22765,80f3b86a,0,124,19,63.0,7.0,35.0,7,124.0,19,3,124,0.0
22770,80f919ee,0,26,14,13.0,3.0,9.0,3,26.0,14,8,26,0.0
22796,8123457d,0,25,68,9.0,6.0,9.0,3,5.0,68,1,25,1.0
22801,812a7b9d,0,24,56,3.0,2.0,3.0,2,16.0,56,2,24,0.0
22849,817b93b8,0,14,2,1.0,1.0,1.0,1,14.0,2,1,14,1.0
22864,8186a6c1,4,3,91,1.0,1.0,1.0,30,62.0,3,3,255,1.0
22876,81968db0,0,11,3,5.0,3.0,4.0,1,11.0,3,3,11,0.0
22910,81db519b,0,22,104,9.0,2.0,7.0,5,6.0,104,3,22,0.0
22931,820e39ea,0,32,16,12.0,2.0,5.0,2,33.0,16,11,33,0.0
22957,82336cb3,0,38,9,29.0,8.0,22.0,1,39.0,9,9,39,1.0
22961,823ab85b,0,27,69,12.0,7.0,9.0,2,24.0,69,0,27,1.0
23002,82893ea4,0,19,79,3.0,2.0,2.0,4,12.0,79,15,19,0.0
23049,82d396d4,0,21,115,9.0,2.0,8.0,3,0.0,115,114,21,0.0
23071,82fd7844,0,56,33,11.0,5.0,8.0,7,38.0,33,0,56,0.0
23083,83195245,0,20,1,7.0,2.0,4.0,3,20.0,1,0,20,0.0
23102,8335bb90,0,82,17,60.0,8.0,31.0,6,82.0,17,1,82,1.0
23104,833a2b06,0,11,2,2.0,1.0,2.0,3,11.0,2,1,11,0.0
23138,83643f30,0,5,80,0.0,0.0,0.0,1,0.0,80,80,5,1.0
23167,8396b4c5,0,110,122,40.0,14.0,19.0,19,0.0,122,40,110,1.0
23196,83c81e8c,0,85,1,48.0,14.0,28.0,5,85.0,1,0,85,0.0
23214,83ddb0e4,0,10,138,3.0,2.0,2.0,2,0.0,138,135,10,1.0
23216,83de85e0,0,17,16,6.0,1.0,2.0,4,17.0,16,9,17,0.0
23220,83e0b6bc,1,1,16,0.0,0.0,0.0,1,44.0,16,16,44,0.0
23231,83f6fb70,2,24,13,17.0,1.0,7.0,18,180.0,10,0,180,0.0
23238,84052c73,0,10,15,3.0,3.0,3.0,1,10.0,15,15,10,0.0
23259,8435f189,0,17,17,5.0,1.0,3.0,1,17.0,17,17,17,0.0
23267,843e9159,0,3,1,1.0,1.0,1.0,1,3.0,1,1,3,0.0
23296,846ee151,1,270,133,87.0,9.0,45.0,56,171.0,62,0,490,1.0
23298,846fde56,0,833,76,220.0,33.0,91.0,48,87.0,76,14,833,1.0
23304,8476493e,1,25,14,21.0,5.0,13.0,2,76.0,14,14,76,0.0
23320,848e4eb5,0,41,44,7.0,3.0,4.0,7,27.0,44,10,41,0.0
23338,84a16647,0,29,13,12.0,5.0,11.0,3,29.0,13,9,29,0.0
23345,84a72037,0,145,12,92.0,17.0,37.0,23,145.0,12,1,145,1.0
23396,84e3ab7e,0,71,14,57.0,16.0,31.0,1,71.0,14,14,71,0.0
23402,84ed5dd6,0,97,11,33.0,7.0,16.0,5,97.0,11,0,97,1.0
23411,8502b938,0,51,14,16.0,1.0,3.0,8,51.0,14,10,51,0.0
23412,8506e8ac,0,87,38,29.0,7.0,23.0,16,79.0,38,3,87,0.0
23424,8517f208,3,60,16,37.0,10.0,24.0,7,143.0,15,2,143,1.0
23497,857a421e,0,29,8,26.0,4.0,11.0,1,29.0,8,8,29,0.0
23553,85cb8723,0,20,1,10.0,3.0,6.0,1,20.0,1,1,20,1.0
23591,8603d175,0,17,15,6.0,2.0,4.0,1,17.0,15,15,17,0.0
23613,86192d24,0,35,13,14.0,7.0,10.0,3,35.0,13,2,35,1.0
23640,86571e0c,0,24,33,10.0,1.0,5.0,2,12.0,33,9,24,0.0
23654,86659b55,0,7,11,1.0,1.0,1.0,1,7.0,11,11,7,0.0
23668,86742710,3,48,126,30.0,5.0,14.0,44,203.0,10,1,453,0.0
23689,86879d0f,0,81,62,34.0,8.0,19.0,5,40.0,62,12,81,1.0
23707,86a6d89c,0,70,12,28.0,10.0,20.0,4,70.0,12,5,70,0.0
23719,86afedf0,1,2,148,0.0,0.0,0.0,3,0.0,143,142,11,1.0
23734,86c362b8,0,44,8,23.0,3.0,10.0,1,44.0,8,8,44,0.0
23757,86ed9400,0,13,1,8.0,1.0,6.0,1,13.0,1,1,13,0.0
23777,870a6856,0,120,68,25.0,6.0,14.0,24,44.0,68,17,120,1.0
23794,871a1843,0,144,140,33.0,18.0,26.0,15,53.0,140,1,144,0.0
23811,87283767,0,12,80,6.0,2.0,5.0,1,0.0,80,80,12,0.0
23821,8737662e,0,65,3,53.0,14.0,42.0,3,65.0,3,0,65,1.0
23829,873e1e8a,0,141,43,102.0,16.0,66.0,9,82.0,43,10,141,1.0
23835,874925e0,0,6,18,2.0,2.0,2.0,1,6.0,18,18,6,1.0
23856,875d6727,0,89,0,58.0,7.0,23.0,5,89.0,0,0,89,1.0
23866,877f578b,0,90,7,34.0,8.0,17.0,10,90.0,7,2,90,0.0
23868,878122b5,0,39,93,14.0,7.0,11.0,5,11.0,93,5,39,0.0
23936,87fabee6,0,130,20,64.0,9.0,30.0,12,130.0,20,7,130,1.0
23943,87ff9581,0,1,12,0.0,0.0,0.0,1,1.0,12,12,1,0.0
23956,880f3d74,0,81,48,57.0,5.0,31.0,7,35.0,48,10,81,0.0
23957,881306cd,0,8,14,2.0,1.0,1.0,2,8.0,14,14,8,0.0
23973,88260b16,0,44,0,19.0,6.0,11.0,1,44.0,0,0,44,0.0
