,person,cant_sesiones_inac45MIN_ult_9999_dias,promedio_sesiones_sec_inac45MIN_ult_9999_dias,tiempo_total_sesiones_sec_inac45MIN_ult_9999_dias,cant_sesiones_inac45MIN_ult_30_dias,promedio_sesiones_sec_inac45MIN_ult_30_dias,tiempo_total_sesiones_sec_inac45MIN_ult_30_dias,cant_sesiones_inac45MIN_ult_25_dias,promedio_sesiones_sec_inac45MIN_ult_25_dias,tiempo_total_sesiones_sec_inac45MIN_ult_25_dias,cant_sesiones_inac45MIN_ult_20_dias,promedio_sesiones_sec_inac45MIN_ult_20_dias,tiempo_total_sesiones_sec_inac45MIN_ult_20_dias,cant_sesiones_inac45MIN_ult_15_dias,promedio_sesiones_sec_inac45MIN_ult_15_dias,tiempo_total_sesiones_sec_inac45MIN_ult_15_dias,cant_sesiones_inac45MIN_ult_10_dias,promedio_sesiones_sec_inac45MIN_ult_10_dias,tiempo_total_sesiones_sec_inac45MIN_ult_10_dias,cant_sesiones_inac45MIN_ult_5_dias,promedio_sesiones_sec_inac45MIN_ult_5_dias,tiempo_total_sesiones_sec_inac45MIN_ult_5_dias,cant_sesiones_inac45MIN_ult_1_dias,promedio_sesiones_sec_inac45MIN_ult_1_dias,tiempo_total_sesiones_sec_inac45MIN_ult_1_dias,cant_sesiones_inac30MIN_ult_9999_dias,promedio_sesiones_sec_inac30MIN_ult_9999_dias,tiempo_total_sesiones_sec_inac30MIN_ult_9999_dias,cant_sesiones_inac30MIN_ult_30_dias,promedio_sesiones_sec_inac30MIN_ult_30_dias,tiempo_total_sesiones_sec_inac30MIN_ult_30_dias,cant_sesiones_inac30MIN_ult_25_dias,promedio_sesiones_sec_inac30MIN_ult_25_dias,tiempo_total_sesiones_sec_inac30MIN_ult_25_dias,cant_sesiones_inac30MIN_ult_20_dias,promedio_sesiones_sec_inac30MIN_ult_20_dias,tiempo_total_sesiones_sec_inac30MIN_ult_20_dias,cant_sesiones_inac30MIN_ult_15_dias,promedio_sesiones_sec_inac30MIN_ult_15_dias,tiempo_total_sesiones_sec_inac30MIN_ult_15_dias,cant_sesiones_inac30MIN_ult_10_dias,promedio_sesiones_sec_inac30MIN_ult_10_dias,tiempo_total_sesiones_sec_inac30MIN_ult_10_dias,cant_sesiones_inac30MIN_ult_5_dias,promedio_sesiones_sec_inac30MIN_ult_5_dias,tiempo_total_sesiones_sec_inac30MIN_ult_5_dias,cant_sesiones_inac30MIN_ult_1_dias,promedio_sesiones_sec_inac30MIN_ult_1_dias,tiempo_total_sesiones_sec_inac30MIN_ult_1_dias,samsung_vistos,iphone_vistos,motorola_vistos,total_marcas_vistas,%_vistos_samsung,%_vistos_motorola,%_vistos_iphone,modelos_vistos,modelos_distintos,sku_distintos,mod_mas_visto_ult_9999_dias,total_vistos_ult_9999_dias,%_mas_visto_ult_9999_dias,mod_mas_visto_ult_30_dias,total_vistos_ult_30_dias,%_mas_visto_ult_30_dias,mod_mas_visto_ult_25_dias,total_vistos_ult_25_dias,%_mas_visto_ult_25_dias,mod_mas_visto_ult_20_dias,total_vistos_ult_20_dias,%_mas_visto_ult_20_dias,mod_mas_visto_ult_15_dias,total_vistos_ult_15_dias,%_mas_visto_ult_15_dias,mod_mas_visto_ult_10_dias,total_vistos_ult_10_dias,%_mas_visto_ult_10_dias,mod_mas_visto_ult_5_dias,total_vistos_ult_5_dias,%_mas_visto_ult_5_dias,mod_mas_visto_ult_1_dias,total_vistos_ult_1_dias,%_mas_visto_ult_1_dias,#Camino,compro,#pasos_antes_comprar,primera_actividad_ultimo_paso,ultima_actividad,primera_actividad,check_ult_9999_dias,check_ult_30_dias,check_ult_25_dias,check_ult_20_dias,check_ult_15_dias,check_ult_10_dias,check_ult_5_dias,check_ult_1_dias,ult_checkout_dias,ult_checkout_segundos,mod_dist_check_ult_9999_dias,mod_dist_check_ult_30_dias,mod_dist_check_ult_25_dias,mod_dist_check_ult_20_dias,mod_dist_check_ult_15_dias,mod_dist_check_ult_10_dias,mod_dist_check_ult_5_dias,mod_dist_check_ult_1_dias,act_ult_9999_dias,act_ult_30_dias,act_ult_25_dias,act_ult_20_dias,act_ult_15_dias,act_ult_10_dias,act_ult_5_dias,act_ult_1_dias,conv_ult_9999_dias,conv_ult_30_dias,conv_ult_25_dias,conv_ult_20_dias,conv_ult_15_dias,conv_ult_10_dias,conv_ult_5_dias,conv_ult_1_dias,country_0,country_1,country_2,country_3,country_4,country_5,country_6,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,city_0,city_1,city_2,city_3,city_4,city_5,city_6,city_7,city_8,city_9,city_10,city_11,label
227,0195ed3b,1,12.0,12.0,1.0,12.0,12.0,1.0,12.0,12.0,1.0,12.0,12.0,1.0,12.0,12.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,12.0,1.0,12.0,12.0,1.0,12.0,12.0,1.0,12.0,12.0,1.0,12.0,12.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,6,6,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,551631.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
263,01cf1230,3,204.0,611.0,3.0,204.0,611.0,3.0,204.0,611.0,3.0,204.0,611.0,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,204.0,611.0,3.0,204.0,611.0,3.0,204.0,611.0,3.0,204.0,611.0,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,11.0,0.7272727272727273,0.0,0.2727272727272727,11.0,3.0,7.0,7.0,11.0,0.6363636363636364,7.0,11.0,0.6363636363636364,7.0,11.0,0.6363636363636364,7.0,11.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28,16,12,16,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,12.0,1071058.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,28,28.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0
272,01ed2afc,1,25.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0,1.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,9,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
295,0211eed9,15,356.0,5344.0,9.0,186.0,1678.0,8.0,208.0,1665.0,5.0,148.0,742.0,3.0,145.0,436.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15,356.0,5344.0,9.0,186.0,1678.0,8.0,208.0,1665.0,5.0,148.0,742.0,3.0,145.0,436.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,1.0,0.0,0.0,48.0,2.0,8.0,47.0,48.0,0.9791666666666666,9.0,9.0,1.0,8.0,8.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,35,20,3,45,15.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,14.0,1219623.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,139,44.0,41.0,26.0,17.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.0
309,0227ae9b,1,813.0,813.0,1.0,813.0,813.0,1.0,813.0,813.0,1.0,813.0,813.0,1.0,813.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,813.0,813.0,1.0,813.0,813.0,1.0,813.0,813.0,1.0,813.0,813.0,1.0,813.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,10,10,10,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,10.0,908594.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0
322,0234045a,3,207.0,620.0,2.0,266.0,533.0,2.0,266.0,533.0,2.0,266.0,533.0,2.0,266.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,207.0,620.0,2.0,266.0,533.0,2.0,266.0,533.0,2.0,266.0,533.0,2.0,266.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,18.0,0.7777777777777778,0.05555555555555555,0.16666666666666666,19.0,13.0,15.0,2.0,19.0,0.10526315789473684,2.0,11.0,0.18181818181818182,2.0,11.0,0.18181818181818182,2.0,11.0,0.18181818181818182,2.0,11.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,34,76,12,76,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1081744.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
358,02875920,4,99.0,397.0,2.0,190.0,381.0,2.0,190.0,381.0,2.0,190.0,381.0,1.0,139.0,139.0,1.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,4,99.0,397.0,2.0,190.0,381.0,2.0,190.0,381.0,2.0,190.0,381.0,1.0,139.0,139.0,1.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,6.0,5.0,7.0,0.7142857142857143,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29,57,7,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,22.0,22.0,22.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1.0
360,02878a11,2,332.0,663.0,2.0,332.0,663.0,2.0,332.0,663.0,2.0,332.0,663.0,1.0,663.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,332.0,663.0,2.0,332.0,663.0,2.0,332.0,663.0,2.0,332.0,663.0,1.0,663.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,19,12,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1062249.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16,16.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0.0
437,02fe14e6,4,949.0000000000001,3797.0000000000005,4.0,949.0000000000001,3797.0000000000005,3.0,99.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,282.0,1408.0,5.0,282.0,1408.0,3.0,99.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,16.0,0.625,0.3125,0.0625,17.0,10.0,13.0,5.0,17.0,0.29411764705882354,5.0,17.0,0.29411764705882354,3.0,12.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,27,20,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0
449,0310a8cd,1,193.0,193.0,1.0,193.0,193.0,1.0,193.0,193.0,1.0,193.0,193.0,1.0,193.0,193.0,1.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,1,193.0,193.0,1.0,193.0,193.0,1.0,193.0,193.0,1.0,193.0,193.0,1.0,193.0,193.0,1.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,8,8,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,718320.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
457,031fcae5,27,773.0,20875.0,10.0,853.0,8527.0,8.0,316.0,2530.0,4.0,202.0,806.0,4.0,202.0,806.0,3.0,124.00000000000001,371.0,2.0,16.0,32.0,0.0,0.0,0.0,31,420.0,13020.0,12.0,394.0,4725.0,8.0,316.0,2530.0,4.0,202.0,806.0,4.0,202.0,806.0,3.0,124.00000000000001,371.0,2.0,16.0,32.0,0.0,0.0,0.0,145.0,131.0,0.0,276.0,0.5253623188405797,0.0,0.4746376811594203,276.0,19.0,89.0,96.0,276.0,0.34782608695652173,41.0,72.0,0.5694444444444444,22.0,35.0,0.6285714285714286,15.0,18.0,0.8333333333333334,15.0,18.0,0.8333333333333334,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,372,72,1,72,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,524349.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,372,121.0,73.0,29.0,29.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0.0
477,03490d00,1,64.0,64.0,1.0,64.0,64.0,1.0,64.0,64.0,1.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,64.0,64.0,1.0,64.0,64.0,1.0,64.0,64.0,1.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,15,15,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,1377526.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0.0
501,03754d73,7,323.0,2258.0,1.0,2021.0000000000002,2021.0000000000002,1.0,2021.0000000000002,2021.0000000000002,1.0,2021.0000000000002,2021.0000000000002,1.0,2021.0000000000002,2021.0000000000002,1.0,2021.0000000000002,2021.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,7,323.0,2258.0,1.0,2021.0000000000002,2021.0000000000002,1.0,2021.0000000000002,2021.0000000000002,1.0,2021.0000000000002,2021.0000000000002,1.0,2021.0000000000002,2021.0000000000002,1.0,2021.0000000000002,2021.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37,48,5,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1.0
530,03a67237,1,837.0,837.0,1.0,837.0,837.0,1.0,837.0,837.0,1.0,837.0,837.0,1.0,837.0,837.0,1.0,837.0,837.0,1.0,837.0,837.0,0.0,0.0,0.0,1,837.0,837.0,1.0,837.0,837.0,1.0,837.0,837.0,1.0,837.0,837.0,1.0,837.0,837.0,1.0,837.0,837.0,1.0,837.0,837.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,13,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,203851.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
559,03c99f07,5,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,4.0,158.0,631.0,5,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,5.0,459.00000000000006,2294.0,4.0,158.0,631.0,3.0,0.0,3.0,6.0,0.5,0.5,0.0,6.0,3.0,5.0,3.0,6.0,0.5,3.0,6.0,0.5,3.0,6.0,0.5,3.0,6.0,0.5,3.0,6.0,0.5,3.0,6.0,0.5,3.0,6.0,0.5,3.0,4.0,0.75,0,0,43,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,43.0,43.0,43.0,43.0,43.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
570,03db7c49,2,1028.0,2056.0,2.0,1028.0,2056.0,2.0,1028.0,2056.0,2.0,1028.0,2056.0,2.0,1028.0,2056.0,2.0,1028.0,2056.0,2.0,1028.0,2056.0,0.0,0.0,0.0,3,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1.0
600,0404e68f,14,428.0,5990.0,1.0,142.0,142.0,1.0,142.0,142.0,1.0,142.0,142.0,1.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,230.00000000000003,3445.0,1.0,142.0,142.0,1.0,142.0,142.0,1.0,142.0,142.0,1.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,1.0,73.0,0.0136986301369863,0.0136986301369863,0.9726027397260274,80.0,12.0,45.0,35.0,80.0,0.4375,10.0,15.0,0.6666666666666666,10.0,15.0,0.6666666666666666,10.0,15.0,0.6666666666666666,10.0,15.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,168,70,12,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3717066.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0
618,041dc456,1,22.0,22.0,1.0,22.0,22.0,1.0,22.0,22.0,1.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22.0,22.0,1.0,22.0,22.0,1.0,22.0,22.0,1.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,2.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1.0
632,0432dba1,5,55.0,276.0,5.0,55.0,276.0,5.0,55.0,276.0,5.0,55.0,276.0,5.0,55.0,276.0,2.0,80.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,5,55.0,276.0,5.0,55.0,276.0,5.0,55.0,276.0,5.0,55.0,276.0,5.0,55.0,276.0,2.0,80.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,6.0,13.0,13.0,1.0,13.0,13.0,1.0,13.0,13.0,1.0,13.0,13.0,1.0,13.0,13.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,11,6,11,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,6.0,524877.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25,25.0,25.0,25.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0.0
642,043ec736,60,1105.0,66295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,754.0,50539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,84.0,5.0,167.0,0.46706586826347307,0.029940119760479042,0.5029940119760479,200.0,45.0,90.0,26.0,200.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,325,64,31,102,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2718137.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1.0
