,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
17792,63fb9d1a,0,4,1,1.0,1.0,1.0,1,4.0,1,1,4,0.0
17801,63fefe7d,0,11,0,3.0,1.0,1.0,1,11.0,0,0,11,0.0
17843,643784b6,1,2,0,1.0,1.0,1.0,1,3.0,0,0,3,1.0
17873,646e5107,0,13,0,4.0,1.0,3.0,1,13.0,0,0,13,1.0
17874,646feb01,0,451,104,356.0,31.0,174.0,27,171.0,104,7,451,1.0
17898,6490af1a,2,251,90,168.0,31.0,108.0,45,62.0,72,10,461,1.0
17916,64a3c2f6,0,40,64,13.0,6.0,9.0,7,19.0,64,0,40,1.0
17967,64f0bfd7,0,73,72,30.0,8.0,20.0,7,70.0,72,5,73,0.0
17981,650ae4d7,0,9,43,2.0,2.0,2.0,1,0.0,43,43,9,0.0
17996,6518264a,0,184,34,165.0,18.0,72.0,8,161.0,34,4,184,1.0
18021,6531685b,0,109,44,51.0,14.0,34.0,19,29.0,44,4,109,0.0
18038,654a520d,0,115,94,58.0,6.0,25.0,17,46.0,94,17,115,0.0
18048,655b60cd,0,13,1,6.0,2.0,4.0,1,13.0,1,1,13,1.0
18061,65693045,0,6,1,2.0,1.0,1.0,1,6.0,1,1,6,0.0
18070,657592da,0,138,8,113.0,14.0,47.0,2,138.0,8,2,138,1.0
18074,657758db,0,16,21,9.0,2.0,6.0,2,16.0,21,3,16,0.0
18080,657d9fb7,0,231,13,188.0,20.0,82.0,10,231.0,13,2,231,0.0
18085,658740ea,0,38,22,18.0,3.0,13.0,5,38.0,22,2,38,0.0
18088,65885b71,0,172,52,119.0,12.0,39.0,10,141.0,52,4,172,1.0
18109,65a72798,2,11,10,0.0,0.0,0.0,6,50.0,10,0,50,0.0
18157,65f312a1,0,88,13,44.0,2.0,18.0,7,88.0,13,0,88,0.0
18219,6642444a,0,24,5,19.0,4.0,15.0,2,24.0,5,5,24,0.0
18232,664afc83,0,83,74,22.0,8.0,15.0,10,81.0,74,0,83,1.0
18300,66a9bff6,2,227,21,157.0,24.0,87.0,30,741.0,12,7,741,1.0
18335,66e12999,0,10,11,2.0,1.0,1.0,1,10.0,11,11,10,0.0
18361,6704cb7d,0,1,15,0.0,0.0,0.0,1,1.0,15,15,1,0.0
18367,670bf5e1,0,80,1,35.0,6.0,16.0,5,80.0,1,0,80,1.0
18390,672cae4e,0,79,1,48.0,13.0,32.0,2,79.0,1,1,79,0.0
18419,675a531e,0,242,134,159.0,16.0,75.0,26,42.0,134,13,242,1.0
18430,676e13ba,0,17,1,10.0,4.0,9.0,2,17.0,1,1,17,1.0
18440,677b4089,0,8,4,1.0,1.0,1.0,1,8.0,4,4,8,1.0
18508,67da8ede,0,2,30,0.0,0.0,0.0,1,2.0,30,30,2,0.0
18536,6805c0ac,0,3,36,1.0,1.0,1.0,1,0.0,36,36,3,1.0
18548,68112bb4,0,62,56,48.0,12.0,29.0,2,19.0,56,1,62,0.0
18553,681c5689,0,139,11,110.0,23.0,64.0,17,139.0,11,2,139,1.0
18573,68388af0,0,110,5,27.0,7.0,18.0,7,110.0,5,0,110,0.0
18618,6875f643,0,33,14,11.0,4.0,7.0,8,33.0,14,0,33,1.0
18619,687a1e38,0,62,0,20.0,11.0,16.0,1,62.0,0,0,62,1.0
18649,68ab665e,0,50,38,13.0,5.0,11.0,4,37.0,38,16,50,1.0
18667,68bf3c47,1,68,136,23.0,5.0,12.0,24,22.0,69,4,179,1.0
18671,68c43519,0,3,140,0.0,0.0,0.0,1,0.0,140,140,3,1.0
18694,68e3709c,0,146,122,49.0,9.0,26.0,27,76.0,122,12,146,0.0
18707,68f60fb9,0,22,14,12.0,2.0,10.0,2,22.0,14,13,22,1.0
18708,68f6e261,0,3,8,1.0,1.0,1.0,1,3.0,8,8,3,1.0
18726,69141e5f,1,38,38,15.0,5.0,14.0,17,301.0,8,1,312,0.0
18761,69512be9,0,22,21,10.0,7.0,9.0,2,22.0,21,11,22,0.0
18763,6955042b,0,44,2,9.0,4.0,6.0,3,44.0,2,0,44,1.0
18767,6959bf99,0,8,18,1.0,1.0,1.0,1,8.0,18,18,8,0.0
18775,69602984,0,22,1,16.0,3.0,8.0,1,23.0,1,1,23,0.0
18859,69de5c37,3,28,43,13.0,5.0,12.0,6,73.0,23,16,108,1.0
18865,69e942e5,0,120,92,51.0,16.0,27.0,16,28.0,92,8,120,1.0
18882,6a08a60c,0,125,87,40.0,11.0,27.0,17,79.0,87,0,125,1.0
18883,6a08e7c4,0,53,58,32.0,4.0,25.0,3,29.0,58,0,53,1.0
18886,6a0bf308,0,5,8,1.0,1.0,1.0,1,5.0,8,8,5,0.0
18951,6a5c83db,0,85,0,64.0,8.0,28.0,2,85.0,0,0,85,1.0
18961,6a6c639c,1,18,81,14.0,1.0,8.0,5,0.0,79,78,88,1.0
18963,6a733bad,0,13,6,7.0,3.0,5.0,2,13.0,6,3,13,1.0
18990,6a91ec37,0,58,12,39.0,5.0,13.0,4,58.0,12,0,58,1.0
19051,6ade5d5b,0,139,79,87.0,15.0,48.0,15,52.0,79,1,139,1.0
19119,6b4b4ecf,0,66,79,22.0,8.0,15.0,8,51.0,79,6,66,0.0
19138,6b710e89,0,21,2,12.0,3.0,8.0,1,21.0,2,2,21,1.0
19144,6b7d1933,0,69,58,42.0,6.0,25.0,7,66.0,58,6,69,1.0
19169,6b99f579,0,5,2,3.0,2.0,3.0,1,5.0,2,2,5,1.0
19172,6b9cdeb0,0,8,14,1.0,1.0,1.0,1,8.0,14,14,8,0.0
19174,6b9fad57,0,5,5,2.0,1.0,2.0,1,5.0,5,5,5,0.0
19182,6ba730a8,0,12,36,4.0,1.0,1.0,1,0.0,36,36,12,1.0
19230,6beebf26,0,20,45,7.0,3.0,4.0,3,14.0,45,3,20,0.0
19260,6c184f18,0,45,16,33.0,5.0,27.0,3,45.0,16,14,45,0.0
19277,6c35ca87,0,11,31,4.0,1.0,1.0,4,11.0,31,0,11,0.0
19294,6c48eca5,0,41,31,25.0,9.0,22.0,3,41.0,31,2,41,0.0
19302,6c55de42,0,66,2,44.0,5.0,26.0,2,66.0,2,1,66,1.0
19313,6c67de3e,0,46,149,27.0,14.0,19.0,4,0.0,149,68,46,1.0
19327,6c7c2939,0,40,3,27.0,2.0,11.0,2,40.0,3,1,40,0.0
19332,6c89cbfb,0,237,95,60.0,24.0,39.0,15,194.0,95,3,237,1.0
19356,6cabcd47,0,14,4,3.0,1.0,2.0,1,14.0,4,4,14,0.0
19389,6cd651b9,0,2,53,0.0,0.0,0.0,1,0.0,53,53,2,0.0
19399,6cefa829,0,11,92,2.0,1.0,1.0,2,0.0,92,73,11,1.0
19400,6cf2d02a,0,37,27,13.0,3.0,11.0,6,37.0,27,5,37,1.0
19418,6d06e7d0,0,122,41,66.0,11.0,33.0,10,58.0,41,6,122,1.0
19420,6d079d8a,0,6,20,3.0,2.0,3.0,1,6.0,20,20,6,1.0
19427,6d0d9644,0,16,8,4.0,2.0,2.0,5,17.0,8,0,17,0.0
19431,6d119f0b,0,7,3,3.0,1.0,3.0,1,7.0,3,3,7,0.0
19468,6d51c090,0,43,7,32.0,3.0,11.0,6,43.0,7,6,43,0.0
19476,6d5e646b,0,7,3,1.0,1.0,1.0,2,7.0,3,1,7,0.0
19481,6d654333,0,29,2,7.0,4.0,4.0,3,29.0,2,1,29,1.0
19521,6da13513,0,2,65,0.0,0.0,0.0,1,0.0,65,65,2,1.0
19527,6daa6b33,0,4,3,0.0,0.0,0.0,1,4.0,3,3,4,1.0
19531,6daf6dc7,1,2,8,1.0,1.0,1.0,1,6.0,8,8,6,0.0
19575,6ded53dd,4,147,139,61.0,18.0,43.0,32,354.0,11,2,440,0.0
19611,6e1ba088,0,73,20,42.0,6.0,32.0,3,73.0,20,9,73,0.0
19615,6e1f8950,0,52,14,18.0,6.0,11.0,6,52.0,14,2,52,0.0
19636,6e41e5e3,0,96,0,67.0,11.0,48.0,2,96.0,0,0,96,1.0
19651,6e558c28,0,139,87,76.0,17.0,39.0,26,114.0,87,0,139,1.0
19697,6eaaab36,0,16,6,10.0,7.0,8.0,1,16.0,6,6,16,1.0
19711,6ec182d4,0,4,3,1.0,1.0,1.0,1,4.0,3,3,4,0.0
19713,6ec44564,0,90,2,25.0,6.0,18.0,3,90.0,2,0,90,1.0
19749,6efd5788,0,35,73,11.0,3.0,9.0,2,23.0,73,7,35,0.0
19761,6f147d6d,0,7,22,1.0,1.0,1.0,1,7.0,22,22,7,1.0
19769,6f1ce753,0,50,1,39.0,5.0,24.0,4,50.0,1,1,50,0.0
19776,6f2752b6,0,3,76,1.0,1.0,1.0,1,0.0,76,76,3,0.0
19792,6f37c9b4,0,9,2,2.0,1.0,1.0,2,9.0,2,2,9,0.0
19801,6f3ac59d,0,41,20,11.0,9.0,10.0,7,41.0,20,12,41,1.0
19846,6f71da32,0,29,36,13.0,3.0,11.0,3,7.0,36,8,29,0.0
19861,6f9194ad,0,42,27,27.0,2.0,15.0,4,42.0,27,19,42,1.0
19884,6fb3859f,0,18,10,9.0,2.0,5.0,1,18.0,10,10,18,0.0
19892,6fbbddb6,0,4,9,2.0,1.0,2.0,1,4.0,9,9,4,1.0
19914,6fdda6b5,0,87,85,56.0,2.0,16.0,12,32.0,85,0,87,1.0
19984,70765d26,0,54,41,42.0,5.0,14.0,5,29.0,41,8,54,1.0
19985,70782025,0,4,98,1.0,1.0,1.0,1,0.0,98,98,4,1.0
20009,709473a3,0,14,98,5.0,5.0,5.0,1,0.0,98,98,14,1.0
20011,7095a6cc,0,140,19,63.0,9.0,42.0,8,140.0,19,14,140,0.0
20015,7096af78,2,26,115,4.0,4.0,4.0,14,4.0,51,29,66,1.0
20019,709f8e2f,0,12,1,1.0,1.0,1.0,1,12.0,1,1,12,1.0
20020,70a00423,0,6,22,0.0,0.0,0.0,1,6.0,22,22,6,1.0
20095,711854f4,0,1,10,0.0,0.0,0.0,1,1.0,10,10,1,0.0
20096,71185898,0,33,11,7.0,3.0,5.0,3,33.0,11,10,33,0.0
20107,712e120f,1,39,19,20.0,6.0,13.0,13,107.0,16,6,107,0.0
20157,7190450d,0,72,12,29.0,5.0,8.0,13,72.0,12,7,72,0.0
20166,7196cedf,0,22,14,6.0,3.0,6.0,2,22.0,14,5,22,0.0
20213,71e193bf,0,6,7,1.0,1.0,1.0,1,6.0,7,7,6,0.0
20219,71ea4c44,2,2,11,1.0,1.0,1.0,1,16.0,11,11,16,0.0
20220,71ea4ff5,0,68,10,51.0,9.0,36.0,1,68.0,10,10,68,0.0
20261,7231fd11,0,16,2,4.0,1.0,1.0,3,16.0,2,1,16,0.0
20269,7237a696,1,6,11,2.0,2.0,2.0,2,60.0,0,0,60,0.0
20293,72526564,0,7,0,4.0,1.0,2.0,2,7.0,0,0,7,1.0
20339,72933135,0,63,2,43.0,11.0,24.0,3,63.0,2,1,63,1.0
20344,729a5fbe,0,53,6,26.0,3.0,9.0,4,53.0,6,5,53,0.0
20358,72b2fb0d,0,7,9,1.0,1.0,1.0,2,7.0,9,0,7,0.0
20373,72d959bc,0,75,31,28.0,8.0,15.0,7,75.0,31,10,75,0.0
20378,72df4d07,1,34,9,12.0,2.0,8.0,4,50.0,4,1,50,0.0
20380,72e18b22,0,3,83,1.0,1.0,1.0,1,0.0,83,83,3,1.0
20385,72f1174e,0,15,2,3.0,3.0,3.0,4,15.0,2,1,15,0.0
20415,732625de,0,34,95,11.0,5.0,7.0,5,8.0,95,3,34,0.0
20434,73483e71,0,9,7,2.0,2.0,2.0,1,9.0,7,7,9,0.0
20437,734dd7e3,0,5,11,1.0,1.0,1.0,1,5.0,11,11,5,0.0
20450,735cda2a,0,53,118,18.0,9.0,10.0,10,17.0,118,12,53,0.0
20465,737349d3,0,39,12,25.0,4.0,15.0,5,39.0,12,2,39,0.0
20474,73827ee1,0,3,9,0.0,0.0,0.0,1,3.0,9,9,3,1.0
20570,73feb2de,0,16,7,4.0,2.0,2.0,5,16.0,7,2,16,0.0
20573,740342eb,0,6,15,3.0,1.0,2.0,1,6.0,15,15,6,0.0
20588,741dacac,0,18,16,4.0,1.0,2.0,3,18.0,16,10,18,0.0
20600,7435c176,0,88,1,82.0,16.0,45.0,2,88.0,1,1,88,1.0
20621,7461c969,0,32,11,11.0,1.0,4.0,1,32.0,11,11,32,0.0
20665,74a29ffb,1,21,75,0.0,0.0,0.0,8,0.0,65,51,66,1.0
20727,7505a41d,0,21,0,4.0,3.0,3.0,1,22.0,0,0,22,1.0
20729,7508b51c,0,237,131,144.0,37.0,93.0,24,58.0,131,6,237,1.0
20731,750ba24a,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
20758,7527f5d0,0,14,10,3.0,2.0,2.0,2,14.0,10,3,14,0.0
20771,75350cef,1,132,84,42.0,15.0,27.0,18,23.0,84,2,139,1.0
20868,75c4ea42,0,57,22,45.0,11.0,25.0,2,57.0,22,6,57,0.0
20874,75ca7ad1,0,20,8,6.0,1.0,2.0,6,20.0,8,0,20,0.0
20875,75cb351f,0,9,15,2.0,2.0,2.0,2,9.0,15,7,9,1.0
20917,761073d8,0,43,7,16.0,8.0,11.0,8,43.0,7,0,43,0.0
20924,761c99f7,0,39,25,23.0,2.0,12.0,8,39.0,25,3,39,1.0
20950,7644e24e,0,34,15,12.0,4.0,5.0,1,34.0,15,15,34,0.0
20951,7646fd90,0,8,14,3.0,1.0,3.0,1,8.0,14,14,8,0.0
20974,766ace0e,0,148,90,82.0,10.0,48.0,14,90.0,90,0,148,0.0
20985,76712d3f,4,54,51,15.0,2.0,3.0,45,410.0,13,0,440,1.0
21079,77102f4d,0,36,1,14.0,9.0,12.0,1,36.0,1,1,36,0.0
21108,772cfaf8,0,20,2,7.0,1.0,5.0,2,20.0,2,1,20,1.0
21165,7779cf0b,0,4,13,1.0,1.0,1.0,1,4.0,13,13,4,0.0
21185,77959ec8,0,39,0,26.0,3.0,12.0,1,39.0,0,0,39,1.0
21209,77b92dd1,0,28,91,6.0,3.0,5.0,3,0.0,91,84,28,1.0
21211,77bae550,0,58,40,16.0,6.0,10.0,4,53.0,40,13,58,0.0
21214,77bef865,0,24,7,15.0,3.0,11.0,3,24.0,7,4,24,0.0
21218,77c0250c,0,19,10,3.0,1.0,2.0,1,20.0,10,10,20,0.0
21229,77cd78b4,0,10,5,3.0,2.0,3.0,1,10.0,5,5,10,0.0
21239,77d46edc,0,4,1,1.0,1.0,1.0,1,4.0,1,1,4,0.0
21270,78083911,0,144,28,66.0,7.0,23.0,13,144.0,28,0,144,1.0
21274,780bad52,0,60,18,32.0,4.0,20.0,5,60.0,18,2,60,1.0
21286,78268336,0,10,38,3.0,2.0,3.0,2,0.0,38,37,10,1.0
21302,783de2c0,1,3,78,0.0,0.0,0.0,2,0.0,78,78,15,1.0
21309,7841641a,1,4,5,1.0,1.0,1.0,1,5.0,5,5,5,0.0
21373,78a17666,0,157,122,94.0,15.0,30.0,8,142.0,122,2,157,1.0
21384,78bac15f,0,86,3,13.0,4.0,7.0,6,86.0,3,2,86,1.0
21396,78c39f0e,0,45,55,27.0,8.0,22.0,3,9.0,55,11,45,0.0
21397,78c3d983,0,29,36,15.0,9.0,15.0,1,0.0,36,36,29,0.0
21398,78c4ca18,0,38,25,13.0,6.0,7.0,2,38.0,25,13,38,1.0
21437,7900cb89,0,77,3,27.0,15.0,20.0,1,77.0,3,2,77,0.0
21460,79339589,0,27,9,6.0,4.0,5.0,1,27.0,9,9,27,0.0
21496,79731264,0,42,43,20.0,5.0,14.0,6,16.0,43,0,42,1.0
21520,799523ea,1,58,119,18.0,6.0,9.0,14,12.0,119,10,59,0.0
21526,799bc714,0,26,8,7.0,3.0,5.0,1,26.0,8,8,26,1.0
21551,79c903db,0,31,17,21.0,2.0,10.0,3,31.0,17,7,31,0.0
21584,79ed8b5b,0,42,15,16.0,6.0,7.0,7,42.0,15,3,42,0.0
21600,7a09b3e1,0,1,6,0.0,0.0,0.0,1,1.0,6,6,1,0.0
21612,7a21d694,0,3,1,0.0,0.0,0.0,1,3.0,1,1,3,1.0
21639,7a472832,2,52,22,49.0,4.0,23.0,9,173.0,2,0,173,1.0
21651,7a566fa6,0,371,20,240.0,33.0,98.0,15,371.0,20,2,371,0.0
21657,7a5f6cab,0,20,43,11.0,3.0,10.0,3,0.0,43,35,20,0.0
21695,7a8d656a,0,4,14,1.0,1.0,1.0,1,4.0,14,14,4,0.0
21739,7ae0a272,0,12,28,5.0,3.0,5.0,2,12.0,28,23,12,1.0
21748,7aea3adc,0,145,3,101.0,25.0,64.0,2,145.0,3,2,145,0.0
21758,7af8b75b,0,29,2,21.0,12.0,19.0,1,29.0,2,2,29,1.0
21765,7afccb61,4,34,62,13.0,4.0,9.0,7,34.0,27,2,119,1.0
21781,7b0d2905,0,77,42,19.0,4.0,12.0,3,60.0,42,3,77,0.0
21789,7b18aac3,0,100,17,65.0,8.0,26.0,3,100.0,17,0,100,1.0
21804,7b2f335b,1,124,77,72.0,16.0,41.0,72,323.0,21,1,597,1.0
21814,7b4adf9a,0,51,113,23.0,8.0,13.0,6,0.0,113,83,51,1.0
21822,7b5c29b0,0,4,142,1.0,1.0,1.0,1,0.0,142,142,4,1.0
21843,7b79f003,0,24,94,14.0,5.0,11.0,2,0.0,94,51,24,1.0
21866,7b94a312,0,122,9,69.0,5.0,39.0,5,122.0,9,8,122,0.0
21945,7c05b314,0,87,88,35.0,13.0,22.0,16,26.0,88,1,87,1.0
21954,7c0f330a,0,36,28,9.0,1.0,4.0,3,36.0,28,9,36,0.0
21964,7c1b460f,0,54,11,43.0,11.0,29.0,1,54.0,11,11,54,1.0
21981,7c2dfc58,0,23,11,8.0,2.0,6.0,3,23.0,11,10,23,0.0
22032,7c84fcad,0,2,8,0.0,0.0,0.0,1,2.0,8,8,2,0.0
22037,7c8da037,0,32,9,16.0,3.0,11.0,3,32.0,9,2,32,1.0
22124,7d128cf2,0,62,6,10.0,4.0,5.0,16,62.0,6,0,62,1.0
22126,7d182bd2,0,2,11,0.0,0.0,0.0,1,2.0,11,11,2,0.0
22159,7d567935,0,4,16,0.0,0.0,0.0,2,4.0,16,16,4,0.0
22162,7d57c23f,0,67,102,39.0,2.0,16.0,8,43.0,102,11,67,1.0
22187,7d7f520d,1,8,19,2.0,1.0,2.0,27,422.0,2,1,422,0.0
22208,7d94ea7e,0,60,22,39.0,7.0,20.0,2,60.0,22,7,60,1.0
22230,7db4883a,0,21,66,9.0,4.0,9.0,4,12.0,66,6,21,1.0
22261,7df31b5b,0,5,14,0.0,0.0,0.0,1,5.0,14,14,5,1.0
22291,7e186321,0,39,5,7.0,1.0,4.0,2,39.0,5,3,39,0.0
22317,7e3e8ebc,0,11,7,7.0,3.0,5.0,1,11.0,7,7,11,0.0
22351,7e6b7a73,0,14,3,6.0,5.0,5.0,1,14.0,3,3,14,0.0
22370,7e8e2c2c,0,123,36,91.0,22.0,68.0,7,72.0,36,5,123,0.0
22411,7edbeaca,0,77,0,53.0,30.0,43.0,3,77.0,0,0,77,1.0
22412,7eddb53b,0,11,16,6.0,1.0,2.0,1,11.0,16,16,11,0.0
22418,7ee9b9a1,0,4,14,2.0,1.0,1.0,1,4.0,14,14,4,0.0
22421,7eef23fa,0,23,7,2.0,2.0,2.0,2,23.0,7,7,23,0.0
22438,7f010544,0,31,3,18.0,4.0,14.0,2,31.0,3,2,31,0.0
22447,7f09398f,2,378,68,152.0,33.0,67.0,83,608.0,12,0,701,1.0
22458,7f13c926,3,116,35,10.0,3.0,9.0,49,217.0,10,1,255,0.0
22462,7f198108,0,41,3,17.0,2.0,10.0,5,41.0,3,1,41,0.0
22484,7f3d37dd,0,18,15,10.0,4.0,8.0,3,18.0,15,12,18,1.0
22489,7f4015a8,0,17,17,6.0,1.0,2.0,3,17.0,17,0,17,0.0
22496,7f4d25d5,0,88,148,20.0,6.0,9.0,15,0.0,148,49,88,0.0
22510,7f6598be,0,27,7,0.0,0.0,0.0,12,27.0,7,0,27,0.0
22525,7f7ca99a,0,13,0,10.0,1.0,7.0,1,13.0,0,0,13,0.0
22535,7f94ea98,0,221,24,136.0,18.0,51.0,21,221.0,24,8,221,0.0
22556,7fb5456e,0,144,3,135.0,10.0,76.0,6,144.0,3,1,144,0.0
22563,7fbaf8e8,0,128,118,68.0,4.0,27.0,25,0.0,118,78,128,1.0
22578,7fcbc9d2,0,4,6,1.0,1.0,1.0,1,4.0,6,6,4,0.0
22624,8010c615,0,97,18,31.0,7.0,13.0,10,97.0,18,10,97,0.0
22649,80318bef,0,145,88,80.0,16.0,46.0,22,65.0,88,11,145,0.0
22679,80717b05,0,4,11,1.0,1.0,1.0,1,4.0,11,11,4,0.0
22682,8079d68b,0,4,7,1.0,1.0,1.0,1,4.0,7,7,4,1.0
22692,808e9bfb,0,44,2,34.0,8.0,20.0,1,44.0,2,2,44,0.0
22709,80a77cde,0,198,63,133.0,19.0,60.0,44,75.0,63,8,198,1.0
22714,80b09d78,0,73,43,27.0,9.0,22.0,6,34.0,43,0,73,1.0
22795,81210718,0,17,30,6.0,2.0,4.0,4,17.0,30,4,17,0.0
22796,8123457d,0,25,68,9.0,6.0,9.0,3,5.0,68,1,25,1.0
22836,816163b8,0,48,14,37.0,14.0,22.0,2,48.0,14,14,48,0.0
22845,816fb396,0,54,89,31.0,5.0,20.0,5,16.0,89,11,54,0.0
22849,817b93b8,0,14,2,1.0,1.0,1.0,1,14.0,2,1,14,1.0
22864,8186a6c1,4,3,91,1.0,1.0,1.0,30,62.0,3,3,255,1.0
22876,81968db0,0,11,3,5.0,3.0,4.0,1,11.0,3,3,11,0.0
22881,81a14b69,0,26,17,15.0,8.0,14.0,2,26.0,17,9,26,0.0
22887,81aa6908,0,128,71,58.0,16.0,32.0,24,47.0,71,7,128,0.0
22888,81ad069f,0,28,6,11.0,6.0,8.0,1,28.0,6,6,28,0.0
22910,81db519b,0,22,104,9.0,2.0,7.0,5,6.0,104,3,22,0.0
22915,81e7ea11,0,35,1,23.0,5.0,11.0,1,35.0,1,1,35,0.0
22923,81f4b830,0,8,5,2.0,1.0,1.0,1,8.0,5,5,8,0.0
22950,8226139b,0,58,9,26.0,3.0,10.0,3,58.0,9,0,58,0.0
22951,82288d35,0,2,6,0.0,0.0,0.0,1,2.0,6,6,2,0.0
22957,82336cb3,0,38,9,29.0,8.0,22.0,1,39.0,9,9,39,1.0
22961,823ab85b,0,27,69,12.0,7.0,9.0,2,24.0,69,0,27,1.0
23006,8290ded1,1,2,8,1.0,1.0,1.0,3,67.0,2,2,67,0.0
23034,82bf0aed,0,40,14,24.0,2.0,15.0,2,40.0,14,6,40,0.0
23063,82f3fe7c,0,19,7,6.0,4.0,5.0,1,19.0,7,7,19,0.0
23065,82f4c021,0,68,46,37.0,3.0,19.0,4,56.0,46,0,68,0.0
23099,83308552,0,2,1,0.0,0.0,0.0,1,2.0,1,1,2,0.0
23102,8335bb90,0,82,17,60.0,8.0,31.0,6,82.0,17,1,82,1.0
23104,833a2b06,0,11,2,2.0,1.0,2.0,3,11.0,2,1,11,0.0
23138,83643f30,0,5,80,0.0,0.0,0.0,1,0.0,80,80,5,1.0
23141,836ddd2c,0,118,2,80.0,10.0,35.0,5,118.0,2,1,118,0.0
23167,8396b4c5,0,110,122,40.0,14.0,19.0,19,0.0,122,40,110,1.0
23190,83c1d88f,0,4,17,1.0,1.0,1.0,1,4.0,17,17,4,0.0
23214,83ddb0e4,0,10,138,3.0,2.0,2.0,2,0.0,138,135,10,1.0
23225,83e7b706,1,183,130,131.0,13.0,50.0,34,183.0,37,1,455,0.0
23245,84213416,0,20,8,10.0,7.0,9.0,1,20.0,8,8,20,0.0
23296,846ee151,1,270,133,87.0,9.0,45.0,56,171.0,62,0,490,1.0
23298,846fde56,0,833,76,220.0,33.0,91.0,48,87.0,76,14,833,1.0
23322,848f9374,1,99,106,57.0,14.0,39.0,18,201.0,28,1,344,0.0
23335,849c538f,0,74,8,16.0,5.0,8.0,10,74.0,8,0,74,0.0
23343,84a42761,1,81,12,43.0,8.0,27.0,23,104.0,12,0,104,0.0
23345,84a72037,0,145,12,92.0,17.0,37.0,23,145.0,12,1,145,1.0
23353,84ab360d,0,10,6,2.0,1.0,1.0,1,10.0,6,6,10,0.0
23363,84b9417e,0,19,6,4.0,1.0,4.0,1,19.0,6,6,19,0.0
23373,84c9a8c1,0,22,13,5.0,1.0,1.0,5,22.0,13,0,22,0.0
23402,84ed5dd6,0,97,11,33.0,7.0,16.0,5,97.0,11,0,97,1.0
23424,8517f208,3,60,16,37.0,10.0,24.0,7,143.0,15,2,143,1.0
23474,8558bb8f,0,103,23,32.0,13.0,27.0,8,103.0,23,2,103,0.0
23487,85685354,3,5,14,3.0,1.0,2.0,4,11.0,13,13,11,0.0
23493,857462d6,0,9,31,4.0,2.0,3.0,1,9.0,31,31,9,0.0
23509,858a9daa,0,41,9,21.0,8.0,17.0,2,41.0,9,7,41,0.0
23517,8595b530,1,9,89,0.0,0.0,0.0,17,58.0,2,1,81,0.0
23535,85ab274d,0,42,47,12.0,5.0,6.0,4,35.0,47,5,42,0.0
23538,85b364f5,0,69,13,23.0,6.0,9.0,8,69.0,13,8,69,0.0
23553,85cb8723,0,20,1,10.0,3.0,6.0,1,20.0,1,1,20,1.0
23595,860957d9,0,136,119,54.0,13.0,37.0,10,69.0,119,14,136,0.0
23613,86192d24,0,35,13,14.0,7.0,10.0,3,35.0,13,2,35,1.0
23617,861f4314,1,18,16,13.0,11.0,12.0,2,65.0,16,3,65,0.0
23625,8637463a,0,40,3,9.0,7.0,8.0,3,40.0,3,2,40,0.0
23633,8647470d,0,33,1,17.0,5.0,9.0,1,33.0,1,1,33,0.0
23672,867a652f,0,4,1,1.0,1.0,1.0,1,4.0,1,1,4,0.0
23689,86879d0f,0,81,62,34.0,8.0,19.0,5,40.0,62,12,81,1.0
23719,86afedf0,1,2,148,0.0,0.0,0.0,3,0.0,143,142,11,1.0
23777,870a6856,0,120,68,25.0,6.0,14.0,24,44.0,68,17,120,1.0
23821,8737662e,0,65,3,53.0,14.0,42.0,3,65.0,3,0,65,1.0
23829,873e1e8a,0,141,43,102.0,16.0,66.0,9,82.0,43,10,141,1.0
23835,874925e0,0,6,18,2.0,2.0,2.0,1,6.0,18,18,6,1.0
23836,874a3d7e,0,71,18,26.0,5.0,18.0,6,71.0,18,1,71,0.0
23856,875d6727,0,89,0,58.0,7.0,23.0,5,89.0,0,0,89,1.0
23864,87777756,0,6,6,2.0,2.0,2.0,1,6.0,6,6,6,0.0
23930,87f3f1b2,0,15,4,6.0,1.0,6.0,2,15.0,4,4,15,0.0
23936,87fabee6,0,130,20,64.0,9.0,30.0,12,130.0,20,7,130,1.0
23987,883954e0,0,8,2,5.0,1.0,4.0,1,8.0,2,2,8,0.0
24025,887c2999,0,16,10,4.0,1.0,3.0,2,16.0,10,9,16,0.0
24026,887e49e2,0,35,14,8.0,2.0,5.0,2,35.0,14,4,35,0.0
24102,88ae7a98,3,137,22,66.0,23.0,42.0,13,168.0,22,0,168,1.0
24108,88b96418,0,4,1,1.0,1.0,1.0,1,4.0,1,1,4,0.0
24115,88c1e0f3,0,70,51,42.0,18.0,30.0,5,14.0,51,30,70,1.0
24128,88da94b8,0,136,65,92.0,15.0,44.0,11,117.0,65,0,136,1.0
24136,88e222e9,0,15,12,2.0,1.0,1.0,2,15.0,12,12,15,0.0
24140,88ea83da,0,8,1,2.0,1.0,1.0,1,8.0,1,1,8,0.0
24165,88ff5a36,1,3,7,0.0,0.0,0.0,2,14.0,7,6,14,0.0
24180,8914d100,0,65,6,38.0,9.0,22.0,7,65.0,6,1,65,1.0
